"OBJECTID","AMZIAUSGRUPE","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","KITA","VISO","GYV_SKAIC","GYV_SKAIC_V","GYV_SKAIC_M","ATVEJAI_V_100000","ATVEJAI_M_100000","ATVEJAI_VISI_100000"
1,"0-9",NA,766,393,373,0,766,290102,148908,141194,263.9,264.2,264
2,"10-19",NA,1358,721,637,0,1358,263568,134947,128621,534.3,495.3,515.2
3,"20-29",NA,3499,1720,1779,0,3499,339736,177466,162270,969.2,1096.3,1029.9
4,"30-39",NA,3986,1950,2036,0,3986,359239,188972,170267,1031.9,1195.8,1109.6
5,"40-49",NA,4052,1698,2354,0,4052,369722,183873,185849,923.5,1266.6,1096
6,"50-59",NA,4180,1572,2608,0,4180,419039,196469,222570,800.1,1171.8,997.5
7,"60-69",NA,2644,1081,1563,0,2644,351248,147788,203460,731.5,768.2,752.7
8,"70-79",NA,962,412,550,0,962,236890,81674,155216,504.4,354.3,406.1
9,"Virš 80",NA,3253,297,696,2260,993,164546,44257,120289,671.1,578.6,1977
