"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","ATVEJAI_14","MIRTYS_KITA"
1,"82","Utenos r.","9","Utenos apskr.",NA,18,6,12,8,10,0,2020-10-10 06:35:14,6,0
2,"49","Kaišiadorių r.","2","Kauno apskr.",NA,15,7,8,11,4,0,2020-10-10 06:35:15,4,0
3,"39","Vilkaviškio r.","4","Marijampolės apskr.",NA,11,6,5,2,8,1,2020-10-10 06:35:17,1,0
4,"69","Prienų r.","2","Kauno apskr.",NA,30,11,19,1,28,1,2020-10-10 06:35:18,1,0
5,"46","Jonavos r.","2","Kauno apskr.",NA,26,9,17,6,20,0,2020-10-10 06:35:20,6,0
6,"74","Rietavo","8","Telšių apskr.",NA,13,6,7,7,6,0,2020-10-10 06:35:21,7,0
7,"18","Marijampolės","4","Marijampolės apskr.",NA,100,45,55,11,85,4,2020-10-10 06:35:22,5,0
8,"19","Kauno m.","2","Kauno apskr.",NA,661,327,334,376,275,8,2020-10-10 06:35:25,206,2
9,"11","Alytaus m.","1","Alytaus apskr.",NA,38,22,16,2,35,1,2020-10-10 06:35:26,2,0
10,"15","Druskininkų","1","Alytaus apskr.",NA,17,9,8,16,1,0,2020-10-10 06:35:27,16,0
11,"47","Joniškio r.","6","Šiaulių apskr.",NA,18,9,9,2,14,2,2020-10-10 06:35:29,2,0
12,"58","Kazlų Rūdos","4","Marijampolės apskr.",NA,3,0,3,0,3,0,2020-10-10 06:35:30,0,0
13,"36","Biržų r.","5","Panevėžio apskr.",NA,19,9,10,2,17,0,2020-10-10 06:35:31,0,0
14,"91","Šiaulių r.","6","Šiaulių apskr.",NA,136,61,75,114,20,2,2020-10-10 06:35:33,81,0
15,"55","Klaipėdos r.","3","Klaipėdos apskr.",NA,100,51,49,22,74,4,2020-10-10 06:35:34,13,0
16,"34","Anykščių r.","9","Utenos apskr.",NA,11,5,6,1,10,0,2020-10-10 06:35:36,1,0
17,"32","Akmenės r.","6","Šiaulių apskr.",NA,19,10,9,8,10,1,2020-10-10 06:35:37,4,0
18,"62","Molėtų r.","9","Utenos apskr.",NA,46,12,34,14,32,0,2020-10-10 06:35:38,2,0
19,"71","Radviliškio r.","6","Šiaulių apskr.",NA,228,81,147,198,25,1,2020-10-10 06:35:40,102,4
22,"73","Rokiškio r.","5","Panevėžio apskr.",NA,23,9,14,8,15,0,2020-10-10 06:35:41,1,0
23,"84","Šakių r.","4","Marijampolės apskr.",NA,24,14,10,11,12,1,2020-10-10 06:35:43,9,0
24,"66","Panevėžio r.","5","Panevėžio apskr.",NA,30,16,14,15,14,1,2020-10-10 06:35:44,10,0
25,"79","Trakų r.","10","Vilniaus apskr.",NA,43,20,23,21,22,0,2020-10-10 06:35:45,4,0
27,"57","Kupiškio r.","5","Panevėžio apskr.",NA,19,10,9,7,12,0,2020-10-10 06:35:47,1,0
28,"75","Skuodo r.","3","Klaipėdos apskr.",NA,13,2,11,6,7,0,2020-10-10 06:35:48,4,0
31,"25","Palangos m.","3","Klaipėdos apskr.",NA,19,8,11,6,12,1,2020-10-10 06:35:49,5,0
32,"63","Pagėgių","7","Tauragės apskr.",NA,6,0,6,2,4,0,2020-10-10 06:35:50,1,0
33,"85","Šalčininkų r.","10","Vilniaus apskr.",NA,36,12,24,2,34,0,2020-10-10 06:35:52,1,0
34,"41","Vilniaus r.","10","Vilniaus apskr.",NA,401,164,237,95,299,3,2020-10-10 06:35:54,45,4
35,"86","Švenčionių r.","10","Vilniaus apskr.",NA,56,18,38,21,35,0,2020-10-10 06:35:55,7,0
36,"43","Zarasų r.","9","Utenos apskr.",NA,6,5,1,1,5,0,2020-10-10 06:35:56,1,0
37,"53","Kėdainių r.","2","Kauno apskr.",NA,41,24,17,21,19,0,2020-10-10 06:35:58,13,1
38,"81","Ukmergės r.","10","Vilniaus apskr.",NA,110,37,73,20,80,9,2020-10-10 06:35:59,1,1
39,"54","Kelmės r.","6","Šiaulių apskr.",NA,66,22,44,62,3,1,2020-10-10 06:36:01,52,0
40,"89","Širvintų r.","10","Vilniaus apskr.",NA,21,11,10,1,19,0,2020-10-10 06:36:02,1,1
41,"48","Kalvarijos","4","Marijampolės apskr.",NA,6,2,4,0,5,0,2020-10-10 06:36:03,0,1
42,"52","Kauno r.","2","Kauno apskr.",NA,185,88,97,119,64,2,2020-10-10 06:36:05,64,0
44,"88","Šilutės r.","3","Klaipėdos apskr.",NA,18,9,9,3,15,0,2020-10-10 06:36:06,3,0
45,"77","Tauragės r.","7","Tauragės apskr.",NA,56,41,15,10,46,0,2020-10-10 06:36:07,5,0
46,"59","Lazdijų r.","1","Alytaus apskr.",NA,9,4,5,2,7,0,2020-10-10 06:36:09,2,0
47,"94","Jurbarko r.","7","Tauragės apskr.",NA,28,18,10,8,19,0,2020-10-10 06:36:10,5,1
48,"42","Elektrėnų","10","Vilniaus apskr.",NA,46,26,20,29,17,0,2020-10-10 06:36:11,21,0
49,"23","Neringos","3","Klaipėdos apskr.",NA,3,1,2,2,1,0,2020-10-10 06:36:12,1,0
50,"61","Mažeikių r.","8","Telšių apskr.",NA,51,24,27,22,28,1,2020-10-10 06:36:14,16,0
51,"45","Ignalinos r.","9","Utenos apskr.",NA,25,12,13,1,24,0,2020-10-10 06:36:15,0,0
52,"78","Telšių r.","8","Telšių apskr.",NA,27,12,15,11,14,2,2020-10-10 06:36:16,7,0
53,"68","Plungės r.","8","Telšių apskr.",NA,22,10,12,6,16,0,2020-10-10 06:36:18,5,0
54,"56","Kretingos r.","3","Klaipėdos apskr.",NA,70,27,43,5,61,4,2020-10-10 06:36:19,4,0
55,"38","Varėnos r.","1","Alytaus apskr.",NA,5,3,2,3,1,1,2020-10-10 06:36:20,3,0
56,"33","Alytaus r.","1","Alytaus apskr.",NA,8,5,3,0,8,0,2020-10-10 06:36:21,0,0
57,"72","Raseinių r.","2","Kauno apskr.",NA,533,183,350,518,7,6,2020-10-10 06:36:24,330,2
59,"13","Vilniaus m.","10","Vilniaus apskr.",NA,1476,717,759,767,681,23,2020-10-10 06:36:27,314,5
60,"87","Šilalės r.","7","Tauragės apskr.",NA,22,13,9,13,9,0,2020-10-10 06:36:28,11,0
26,"21","Klaipėdos m.","3","Klaipėdos apskr.",NA,408,169,239,98,292,18,2020-10-10 06:36:30,38,0
20,"30","Visagino","9","Utenos apskr.",NA,18,8,10,5,12,1,2020-10-10 06:36:32,4,0
58,"67","Pasvalio r.","5","Panevėžio apskr.",NA,18,8,10,6,12,0,2020-10-10 06:36:33,2,0
21,"27","Panevėžio m.","5","Panevėžio apskr.",NA,141,69,72,53,87,1,2020-10-10 06:36:34,33,0
29,"29","Šiaulių m.","6","Šiaulių apskr.",NA,354,141,213,296,55,3,2020-10-10 06:36:36,182,0
