"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","ATVEJAI_14","MIRTYS_KITA"
1,"82","Utenos r.","9","Utenos apskr.",NA,160,68,92,105,55,0,2020-11-14 06:50:23,106,0
2,"49","Kaišiadorių r.","2","Kauno apskr.",NA,195,110,85,185,9,1,2020-11-14 06:50:24,121,0
3,"39","Vilkaviškio r.","4","Marijampolės apskr.",NA,116,47,69,97,18,1,2020-11-14 06:50:26,91,0
4,"69","Prienų r.","2","Kauno apskr.",NA,271,104,167,200,68,2,2020-11-14 06:50:27,179,1
5,"46","Jonavos r.","2","Kauno apskr.",NA,300,149,151,240,58,2,2020-11-14 06:50:29,226,0
6,"74","Rietavo","8","Telšių apskr.",NA,100,40,60,69,30,1,2020-11-14 06:50:30,62,0
7,"18","Marijampolės","4","Marijampolės apskr.",NA,702,311,390,556,131,15,2020-11-14 06:50:33,400,0
8,"19","Kauno m.","2","Kauno apskr.",NA,3825,1770,2055,3184,600,30,2020-11-14 06:50:37,2194,11
9,"11","Alytaus m.","1","Alytaus apskr.",NA,557,220,337,510,44,3,2020-11-14 06:50:39,470,0
10,"15","Druskininkų","1","Alytaus apskr.",NA,92,44,48,63,28,0,2020-11-14 06:50:40,60,1
11,"47","Joniškio r.","6","Šiaulių apskr.",NA,229,90,139,131,91,6,2020-11-14 06:50:42,104,1
12,"58","Kazlų Rūdos","4","Marijampolės apskr.",NA,54,26,28,36,17,1,2020-11-14 06:50:43,37,0
13,"36","Biržų r.","5","Panevėžio apskr.",NA,116,55,61,74,40,0,2020-11-14 06:50:44,84,0
14,"91","Šiaulių r.","6","Šiaulių apskr.",NA,602,259,342,495,92,4,2020-11-14 06:50:46,268,10
15,"55","Klaipėdos r.","3","Klaipėdos apskr.",NA,680,315,364,518,154,7,2020-11-14 06:50:48,386,1
16,"34","Anykščių r.","9","Utenos apskr.",NA,47,25,22,32,15,0,2020-11-14 06:50:49,31,0
17,"32","Akmenės r.","6","Šiaulių apskr.",NA,73,39,34,44,27,2,2020-11-14 06:50:51,40,0
18,"62","Molėtų r.","9","Utenos apskr.",NA,104,34,70,42,62,0,2020-11-14 06:50:52,37,0
19,"71","Radviliškio r.","6","Šiaulių apskr.",NA,401,159,242,164,219,3,2020-11-14 06:50:54,143,15
22,"73","Rokiškio r.","5","Panevėžio apskr.",NA,88,33,55,58,29,1,2020-11-14 06:50:55,53,0
23,"84","Šakių r.","4","Marijampolės apskr.",NA,133,56,77,90,41,2,2020-11-14 06:50:57,82,0
24,"66","Panevėžio r.","5","Panevėžio apskr.",NA,258,128,130,233,22,2,2020-11-14 06:50:58,184,1
25,"79","Trakų r.","10","Vilniaus apskr.",NA,243,102,137,176,65,1,2020-11-14 06:51:00,141,0
27,"57","Kupiškio r.","5","Panevėžio apskr.",NA,111,52,59,71,39,1,2020-11-14 06:51:01,65,0
28,"75","Skuodo r.","3","Klaipėdos apskr.",NA,238,92,146,192,43,3,2020-11-14 06:51:03,148,0
31,"25","Palangos m.","3","Klaipėdos apskr.",NA,163,79,84,144,16,3,2020-11-14 06:51:04,74,0
32,"63","Pagėgių","7","Tauragės apskr.",NA,23,8,15,13,9,0,2020-11-14 06:51:06,12,1
33,"85","Šalčininkų r.","10","Vilniaus apskr.",NA,196,80,116,143,51,1,2020-11-14 06:51:07,141,0
34,"41","Vilniaus r.","10","Vilniaus apskr.",NA,1287,523,737,861,414,3,2020-11-14 06:51:10,606,5
35,"86","Švenčionių r.","10","Vilniaus apskr.",NA,425,184,241,261,161,1,2020-11-14 06:51:11,231,2
36,"43","Zarasų r.","9","Utenos apskr.",NA,30,17,13,22,7,1,2020-11-14 06:51:13,22,0
37,"53","Kėdainių r.","2","Kauno apskr.",NA,376,155,221,309,61,4,2020-11-14 06:51:14,258,2
38,"81","Ukmergės r.","10","Vilniaus apskr.",NA,336,125,209,198,128,9,2020-11-14 06:51:16,175,1
39,"54","Kelmės r.","6","Šiaulių apskr.",NA,365,132,233,201,155,6,2020-11-14 06:51:18,109,3
40,"89","Širvintų r.","10","Vilniaus apskr.",NA,272,110,158,181,90,0,2020-11-14 06:51:19,175,1
41,"48","Kalvarijos","4","Marijampolės apskr.",NA,68,28,40,48,16,3,2020-11-14 06:51:21,44,1
42,"52","Kauno r.","2","Kauno apskr.",NA,1207,551,656,1002,192,12,2020-11-14 06:51:23,673,1
44,"88","Šilutės r.","3","Klaipėdos apskr.",NA,388,149,238,287,93,5,2020-11-14 06:51:25,257,3
45,"77","Tauragės r.","7","Tauragės apskr.",NA,370,181,189,268,100,2,2020-11-14 06:51:27,254,0
46,"59","Lazdijų r.","1","Alytaus apskr.",NA,43,17,26,25,18,0,2020-11-14 06:51:28,25,0
47,"94","Jurbarko r.","7","Tauragės apskr.",NA,250,94,156,189,49,5,2020-11-14 06:51:29,116,7
48,"42","Elektrėnų","10","Vilniaus apskr.",NA,187,91,94,141,46,0,2020-11-14 06:51:31,85,0
49,"23","Neringos","3","Klaipėdos apskr.",NA,11,5,5,10,1,0,2020-11-14 06:51:32,6,0
50,"61","Mažeikių r.","8","Telšių apskr.",NA,610,276,334,459,147,4,2020-11-14 06:51:34,433,0
51,"45","Ignalinos r.","9","Utenos apskr.",NA,47,19,28,21,26,0,2020-11-14 06:51:35,23,0
52,"78","Telšių r.","8","Telšių apskr.",NA,465,160,305,347,113,4,2020-11-14 06:51:37,340,1
