"OBJECTID","AMZIAUSGRUPE","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","KITA","VISO","GYV_SKAIC","GYV_SKAIC_V","GYV_SKAIC_M","ATVEJAI_V_100000","ATVEJAI_M_100000","ATVEJAI_VISI_100000"
1,"0-9",NA,19,9,10,0,19,290102,148908,141194,6,7.1,6.5
2,"10-19",NA,44,20,24,0,44,263568,134947,128621,14.8,18.7,16.7
3,"20-29",NA,224,110,114,0,224,339736,177466,162270,62,70.3,65.9
4,"30-39",NA,217,113,104,0,217,359239,188972,170267,59.8,61.1,60.4
5,"40-49",NA,282,118,164,0,282,369722,183873,185849,64.2,88.2,76.3
6,"50-59",NA,387,134,253,0,387,419039,196469,222570,68.2,113.7,92.4
7,"60-69",NA,261,110,151,0,261,351248,147788,203460,74.4,74.2,74.3
8,"70-79",NA,138,64,74,0,138,236890,81674,155216,78.4,47.7,58.3
9,"Virš 80",NA,161,47,114,0,161,164546,44257,120289,106.2,94.8,97.8
