"OBJECTID","AMZIAUSGRUPE","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","KITA","VISO","GYV_SKAIC","GYV_SKAIC_V","GYV_SKAIC_M","ATVEJAI_V_100000","ATVEJAI_M_100000","ATVEJAI_VISI_100000"
1,"0-9",NA,300,150,150,0,300,290102,148908,141194,100.7,106.2,103.4
2,"10-19",NA,629,346,283,0,629,263568,134947,128621,256.4,220,238.6
3,"20-29",NA,1307,652,655,0,1307,339736,177466,162270,367.4,403.6,384.7
4,"30-39",NA,1528,770,758,0,1528,359239,188972,170267,407.5,445.2,425.3
5,"40-49",NA,1604,671,933,0,1604,369722,183873,185849,364.9,502,433.8
6,"50-59",NA,1671,657,1014,0,1671,419039,196469,222570,334.4,455.6,398.8
7,"60-69",NA,1094,451,643,0,1094,351248,147788,203460,305.2,316,311.5
8,"70-79",NA,436,188,248,0,436,236890,81674,155216,230.2,159.8,184.1
9,"Virš 80",NA,434,127,306,1,433,164546,44257,120289,287,254.4,263.8
