"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","ATVEJAI_14","MIRTYS_KITA"
28,"75","Skuodo r.","3","Klaipėdos apskr.",NA,62,28,34,52,9,1,2020-10-27 06:51:07,43,0
31,"25","Palangos m.","3","Klaipėdos apskr.",NA,65,28,37,52,12,1,2020-10-27 06:51:09,46,0
32,"63","Pagėgių","7","Tauragės apskr.",NA,8,1,7,2,6,0,2020-10-27 06:51:11,2,0
33,"85","Šalčininkų r.","10","Vilniaus apskr.",NA,47,17,30,12,35,0,2020-10-27 06:51:13,11,0
34,"41","Vilniaus r.","10","Vilniaus apskr.",NA,565,239,326,227,331,3,2020-10-27 06:51:16,152,4
35,"86","Švenčionių r.","10","Vilniaus apskr.",NA,155,73,82,88,67,0,2020-10-27 06:51:18,90,0
36,"43","Zarasų r.","9","Utenos apskr.",NA,7,6,1,1,6,0,2020-10-27 06:51:19,1,0
37,"53","Kėdainių r.","2","Kauno apskr.",NA,90,44,46,56,33,0,2020-10-27 06:51:21,49,1
38,"81","Ukmergės r.","10","Vilniaus apskr.",NA,138,48,90,44,84,9,2020-10-27 06:51:23,24,1
39,"54","Kelmės r.","6","Šiaulių apskr.",NA,204,65,139,147,51,5,2020-10-27 06:51:26,128,1
40,"89","Širvintų r.","10","Vilniaus apskr.",NA,62,27,35,41,20,0,2020-10-27 06:51:27,41,1
41,"48","Kalvarijos","4","Marijampolės apskr.",NA,14,5,9,8,5,0,2020-10-27 06:51:29,8,1
42,"52","Kauno r.","2","Kauno apskr.",NA,435,198,237,331,99,5,2020-10-27 06:51:32,241,0
44,"88","Šilutės r.","3","Klaipėdos apskr.",NA,63,30,33,42,19,2,2020-10-27 06:51:34,44,0
45,"77","Tauragės r.","7","Tauragės apskr.",NA,77,52,25,23,53,1,2020-10-27 06:51:36,20,0
46,"59","Lazdijų r.","1","Alytaus apskr.",NA,17,5,12,9,8,0,2020-10-27 06:51:38,8,0
47,"94","Jurbarko r.","7","Tauragės apskr.",NA,87,42,45,60,24,2,2020-10-27 06:51:40,56,1
48,"42","Elektrėnų","10","Vilniaus apskr.",NA,92,47,45,59,33,0,2020-10-27 06:51:42,41,0
49,"23","Neringos","3","Klaipėdos apskr.",NA,5,2,3,4,1,0,2020-10-27 06:51:43,2,0
50,"61","Mažeikių r.","8","Telšių apskr.",NA,107,43,64,63,43,1,2020-10-27 06:51:45,55,0
51,"45","Ignalinos r.","9","Utenos apskr.",NA,24,12,12,1,23,0,2020-10-27 06:51:47,1,0
52,"78","Telšių r.","8","Telšių apskr.",NA,80,31,49,57,21,2,2020-10-27 06:51:49,53,0
53,"68","Plungės r.","8","Telšių apskr.",NA,227,82,144,198,25,2,2020-10-27 06:51:51,185,1
54,"56","Kretingos r.","3","Klaipėdos apskr.",NA,156,57,99,88,64,4,2020-10-27 06:51:53,85,0
55,"38","Varėnos r.","1","Alytaus apskr.",NA,13,7,6,7,5,1,2020-10-27 06:51:54,8,0
56,"33","Alytaus r.","1","Alytaus apskr.",NA,14,7,7,6,8,0,2020-10-27 06:51:57,6,0
57,"72","Raseinių r.","2","Kauno apskr.",NA,727,280,447,315,401,9,2020-10-27 06:51:59,140,2
59,"13","Vilniaus m.","10","Vilniaus apskr.",NA,2915,1429,1485,1920,962,24,2020-10-27 06:52:04,1346,8
60,"87","Šilalės r.","7","Tauragės apskr.",NA,59,27,32,38,21,0,2020-10-27 06:52:05,37,0
26,"21","Klaipėdos m.","3","Klaipėdos apskr.",NA,784,329,455,466,299,19,2020-10-27 06:52:08,352,0
20,"30","Visagino","9","Utenos apskr.",NA,19,8,11,3,15,1,2020-10-27 06:52:10,2,0
58,"67","Pasvalio r.","5","Panevėžio apskr.",NA,68,25,43,52,16,0,2020-10-27 06:52:12,49,0
21,"27","Panevėžio m.","5","Panevėžio apskr.",NA,229,119,110,124,104,1,2020-10-27 06:52:14,87,0
29,"29","Šiaulių m.","6","Šiaulių apskr.",NA,727,287,440,525,189,9,2020-10-27 06:52:16,329,4
30,"12","Birštono","2","Kauno apskr.",NA,6,3,3,3,3,0,2020-10-27 06:52:18,4,0
43,"65","Pakruojo r.","6","Šiaulių apskr.",NA,15,7,8,13,2,0,2020-10-27 06:52:20,4,0
