"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","PLOTAS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","SHAPE_AREA","SHAPE_LEN","ATVEJAI","ATVEJAI_10000_GYV","GYV_SK","GYDOMA_10000_GYV","ATVEJAI_14","ATVEJAI_14_100000","ATVEJAI_14_100000LT","MIRTYS_KITA"
107445,NA,"Utenos r.",NA,NA,NA,NA,98,42,56,61,37,0,2020-11-10 06:55:59,0,0,98,263.6,37179,164.1,65,174.8,553.7,0
107446,NA,"Kaišiadorių r.",NA,NA,NA,NA,168,99,67,160,7,1,2020-11-10 06:55:59,0,0,168,569,29526,541.9,129,436.9,553.7,0
107447,NA,"Vilkaviškio r.",NA,NA,NA,NA,60,21,36,42,17,1,2020-11-10 06:55:59,0,0,60,173.1,34660,121.2,42,121.2,553.7,0
107448,NA,"Prienų r.",NA,NA,NA,NA,197,76,103,150,45,2,2020-11-10 06:55:59,0,0,197,763.5,25802,581.3,121,469,553.7,0
107449,NA,"Jonavos r.",NA,NA,NA,NA,246,120,117,198,48,0,2020-11-10 06:55:59,0,0,246,597.6,41163,481,189,459.1,553.7,0
107450,NA,"Rietavo",NA,NA,NA,NA,72,28,44,42,29,1,2020-11-10 06:55:59,0,0,72,992,7258,578.7,43,592.4,553.7,0
107451,NA,"Marijampolės",NA,NA,NA,NA,579,229,323,453,112,13,2020-11-10 06:55:59,0,0,579,1076.8,53772,842.4,361,671.4,553.7,0
107452,NA,"Kauno m.",NA,NA,NA,NA,3259,1443,1641,2686,540,26,2020-11-10 06:55:59,0,0,3259,1126.2,289380,928.2,2029,701.2,553.7,7
107453,NA,"Alytaus m.",NA,NA,NA,NA,329,104,157,287,40,2,2020-11-10 06:55:59,0,0,329,659.5,49888,575.3,269,539.2,553.7,0
107454,NA,"Druskininkų",NA,NA,NA,NA,50,31,19,26,23,0,2020-11-10 06:55:59,0,0,50,261.7,19109,136.1,25,130.8,553.7,1
107455,NA,"Joniškio r.",NA,NA,NA,NA,188,66,122,127,55,5,2020-11-10 06:55:59,0,0,188,907.1,20726,612.8,88,424.6,553.7,1
107456,NA,"Kazlų Rūdos",NA,NA,NA,NA,44,20,23,29,15,0,2020-11-10 06:55:59,0,0,44,388.1,11337,255.8,29,255.8,553.7,0
109249,NA,"Biržų r.",NA,NA,NA,NA,79,34,44,56,23,0,2020-11-10 06:55:59,0,0,79,347.7,22718,246.5,57,250.9,553.7,0
109250,NA,"Šiaulių r.",NA,NA,NA,NA,475,192,272,383,78,4,2020-11-10 06:55:59,0,0,475,1146.2,41442,924.2,189,456.1,553.7,9
109251,NA,"Klaipėdos r.",NA,NA,NA,NA,544,221,244,427,111,6,2020-11-10 06:55:59,0,0,544,904.6,60139,710,312,518.8,553.7,0
109252,NA,"Anykščių r.",NA,NA,NA,NA,34,16,18,21,13,0,2020-11-10 06:55:59,0,0,34,147.6,23034,91.2,20,86.8,553.7,0
109253,NA,"Akmenės r.",NA,NA,NA,NA,51,28,22,24,25,2,2020-11-10 06:55:59,0,0,51,271.8,18764,127.9,23,122.6,553.7,0
109254,NA,"Molėtų r.",NA,NA,NA,NA,80,27,53,24,56,0,2020-11-10 06:55:59,0,0,80,466.4,17153,139.9,20,116.6,553.7,0
109255,NA,"Radviliškio r.",NA,NA,NA,NA,334,120,207,111,206,2,2020-11-10 06:55:59,0,0,334,954.4,34995,317.2,90,257.2,553.7,15
109256,NA,"Rokiškio r.",NA,NA,NA,NA,61,26,35,34,26,1,2020-11-10 06:55:59,0,0,61,217.3,28070,121.1,29,103.3,553.7,0
109257,NA,"Šakių r.",NA,NA,NA,NA,95,38,51,60,34,1,2020-11-10 06:55:59,0,0,95,355.8,26698,224.7,54,202.3,553.7,0
