"OBJECTID","AMZIAUSGRUPE","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","KITA","VISO","GYV_SKAIC","GYV_SKAIC_V","GYV_SKAIC_M","ATVEJAI_V_100000","ATVEJAI_M_100000","ATVEJAI_VISI_100000"
1,"0-9",NA,112,55,57,0,112,290102,148908,141194,36.9,40.4,38.6
2,"10-19",NA,266,148,118,0,266,263568,134947,128621,109.7,91.7,100.9
3,"20-29",NA,706,353,353,0,706,339736,177466,162270,198.9,217.5,207.8
4,"30-39",NA,765,400,365,0,765,359239,188972,170267,211.7,214.4,213
5,"40-49",NA,826,351,475,0,826,369722,183873,185849,190.9,255.6,223.4
6,"50-59",NA,883,362,521,0,883,419039,196469,222570,184.3,234.1,210.7
7,"60-69",NA,533,228,305,0,533,351248,147788,203460,154.3,149.9,151.7
8,"70-79",NA,224,97,127,0,224,236890,81674,155216,118.8,81.8,94.6
9,"Virš 80",NA,263,80,182,1,262,164546,44257,120289,180.8,151.3,159.8
