"OBJECTID","AMZIAUSGRUPE","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","KITA","VISO","GYV_SKAIC","GYV_SKAIC_V","GYV_SKAIC_M","ATVEJAI_V_100000","ATVEJAI_M_100000","ATVEJAI_VISI_100000"
1,"0-9",NA,315,159,156,0,315,290102,148908,141194,106.8,110.5,108.6
2,"10-19",NA,683,374,309,0,683,263568,134947,128621,277.1,240.2,259.1
3,"20-29",NA,1391,692,699,0,1391,339736,177466,162270,389.9,430.8,409.4
4,"30-39",NA,1643,815,828,0,1643,359239,188972,170267,431.3,486.3,457.4
5,"40-49",NA,1717,717,1000,0,1717,369722,183873,185849,389.9,538.1,464.4
6,"50-59",NA,1773,688,1085,0,1773,419039,196469,222570,350.2,487.5,423.1
7,"60-69",NA,1159,480,679,0,1159,351248,147788,203460,324.8,333.7,330
8,"70-79",NA,454,193,261,0,454,236890,81674,155216,236.3,168.2,191.7
9,"Virš 80",NA,443,129,314,0,443,164546,44257,120289,291.5,261,269.2
