"OBJECTID","AMZIAUSGRUPE","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","KITA","VISO","GYV_SKAIC","GYV_SKAIC_V","GYV_SKAIC_M","ATVEJAI_V_100000","ATVEJAI_M_100000","ATVEJAI_VISI_100000"
1,"0-9",NA,92,48,44,0,92,290102,148908,141194,32.2,31.2,31.7
2,"10-19",NA,219,123,96,0,219,263568,134947,128621,91.1,74.6,83.1
3,"20-29",NA,621,318,303,0,621,339736,177466,162270,179.2,186.7,182.8
4,"30-39",NA,618,333,285,0,618,359239,188972,170267,176.2,167.4,172
5,"40-49",NA,699,306,393,0,699,369722,183873,185849,166.4,211.5,189.1
6,"50-59",NA,739,303,436,0,739,419039,196469,222570,154.2,195.9,176.4
7,"60-69",NA,456,191,265,0,456,351248,147788,203460,129.2,130.2,129.8
8,"70-79",NA,189,79,110,0,189,236890,81674,155216,96.7,70.9,79.8
9,"Virš 80",NA,226,71,155,0,226,164546,44257,120289,160.4,128.9,137.3
