"OBJECTID","AMZIAUSGRUPE","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","KITA","VISO","GYV_SKAIC","GYV_SKAIC_V","GYV_SKAIC_M","ATVEJAI_V_100000","ATVEJAI_M_100000","ATVEJAI_VISI_100000"
1,"0-9",NA,149,72,77,0,149,290102,148908,141194,48.4,54.5,51.4
2,"10-19",NA,335,178,157,0,335,263568,134947,128621,131.9,122.1,127.1
3,"20-29",NA,856,426,430,0,856,339736,177466,162270,240,265,252
4,"30-39",NA,939,481,458,0,939,359239,188972,170267,254.5,269,261.4
5,"40-49",NA,1001,427,574,0,1001,369722,183873,185849,232.2,308.9,270.7
6,"50-59",NA,1097,437,660,0,1097,419039,196469,222570,222.4,296.5,261.8
7,"60-69",NA,666,279,387,0,666,351248,147788,203460,188.8,190.2,189.6
8,"70-79",NA,279,121,158,0,279,236890,81674,155216,148.1,101.8,117.8
9,"Virš 80",NA,303,88,215,0,303,164546,44257,120289,198.8,178.7,184.1
