"OBJECTID","AMZIAUSGRUPE","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","KITA","VISO","GYV_SKAIC","GYV_SKAIC_V","GYV_SKAIC_M","ATVEJAI_V_100000","ATVEJAI_M_100000","ATVEJAI_VISI_100000"
1,"0-9",NA,82,43,39,0,82,290102,148908,141194,28.9,27.6,28.3
2,"10-19",NA,202,114,88,0,202,263568,134947,128621,84.5,68.4,76.6
3,"20-29",NA,572,298,274,0,572,339736,177466,162270,167.9,168.9,168.4
4,"30-39",NA,570,312,258,0,570,359239,188972,170267,165.1,151.5,158.7
5,"40-49",NA,647,280,367,0,647,369722,183873,185849,152.3,197.5,175
6,"50-59",NA,694,287,407,0,694,419039,196469,222570,146.1,182.9,165.6
7,"60-69",NA,430,183,247,0,430,351248,147788,203460,123.8,121.4,122.4
8,"70-79",NA,171,70,101,0,171,236890,81674,155216,85.7,65.1,72.2
9,"Virš 80",NA,197,61,136,0,197,164546,44257,120289,137.8,113.1,119.7
