"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","PLOTAS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","SHAPE_AREA","SHAPE_LEN","ATVEJAI","ATVEJAI_10000_GYV","GYV_SK","GYDOMA_10000_GYV","ATVEJAI_14","ATVEJAI_14_100000","ATVEJAI_14_100000LT","MIRTYS_KITA"
61,NA,"Kita",NA,NA,NA,NA,2,2,0,2,0,0,2020-07-20 07:03:39,0,0,2,0,0,0,1,0,3.8,0
75581,NA,"Utenos r.",NA,NA,NA,NA,8,4,4,2,6,0,2020-07-20 06:52:11,0,0,8,21.5,37179,5.4,2,5.4,3.8,0
75582,NA,"Kaišiadorių r.",NA,NA,NA,NA,3,1,2,0,3,0,2020-07-20 06:52:12,0,0,3,10.2,29526,0,0,0,3.8,0
75583,NA,"Vilkaviškio r.",NA,NA,NA,NA,8,4,4,1,6,1,2020-07-20 06:52:13,0,0,8,23.1,34660,2.9,1,2.9,3.8,0
75584,NA,"Prienų r.",NA,NA,NA,NA,5,3,2,0,5,0,2020-07-20 06:52:13,0,0,5,19.4,25802,0,0,0,3.8,0
75841,NA,"Jonavos r.",NA,NA,NA,NA,15,4,11,2,13,0,2020-07-20 06:52:14,0,0,15,36.4,41163,4.9,1,2.4,3.8,0
75842,NA,"Rietavo",NA,NA,NA,NA,6,4,2,0,6,0,2020-07-20 06:52:15,0,0,6,82.7,7258,0,0,0,3.8,0
75843,NA,"Marijampolės",NA,NA,NA,NA,79,34,45,3,72,4,2020-07-20 06:52:16,0,0,79,146.9,53772,5.6,1,1.9,3.8,0
75844,NA,"Kauno m.",NA,NA,NA,NA,129,72,57,24,101,3,2020-07-20 06:52:16,0,0,129,44.6,289380,8.3,24,8.3,3.8,1
75845,NA,"Alytaus m.",NA,NA,NA,NA,28,17,11,0,27,1,2020-07-20 06:52:17,0,0,28,56.1,49888,0,0,0,3.8,0
75846,NA,"Druskininkų",NA,NA,NA,NA,1,0,1,0,1,0,2020-07-20 06:52:18,0,0,1,5.2,19109,0,0,0,3.8,0
75847,NA,"Joniškio r.",NA,NA,NA,NA,15,8,7,0,14,1,2020-07-20 06:52:19,0,0,15,72.4,20726,0,0,0,3.8,0
75848,NA,"Kazlų Rūdos",NA,NA,NA,NA,3,0,3,0,3,0,2020-07-20 06:52:19,0,0,3,26.5,11337,0,0,0,3.8,0
