"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","PLOTAS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","SHAPE_AREA","SHAPE_LEN","ATVEJAI","ATVEJAI_10000_GYV","GYV_SK","GYDOMA_10000_GYV","ATVEJAI_14","ATVEJAI_14_100000","ATVEJAI_14_100000LT","MIRTYS_KITA"
94265,NA,"Utenos r.",NA,NA,NA,NA,12,5,7,3,9,0,2020-09-25 06:45:12,0,0,12,32.3,37179,8.1,2,5.4,33.7,0
94266,NA,"Kaišiadorių r.",NA,NA,NA,NA,11,5,6,7,4,0,2020-09-25 06:45:13,0,0,11,37.3,29526,23.7,2,6.8,33.7,0
94267,NA,"Vilkaviškio r.",NA,NA,NA,NA,10,5,5,2,7,1,2020-09-25 06:45:14,0,0,10,28.9,34660,5.8,2,5.8,33.7,0
94268,NA,"Prienų r.",NA,NA,NA,NA,29,11,18,6,22,1,2020-09-25 06:45:15,0,0,29,112.4,25802,23.3,0,0,33.7,0
94269,NA,"Jonavos r.",NA,NA,NA,NA,20,7,13,1,19,0,2020-09-25 06:45:17,0,0,20,48.6,41163,2.4,0,0,33.7,0
94270,NA,"Rietavo",NA,NA,NA,NA,6,4,2,0,6,0,2020-09-25 06:45:18,0,0,6,82.7,7258,0,0,0,33.7,0
94271,NA,"Marijampolės",NA,NA,NA,NA,95,44,51,10,81,4,2020-09-25 06:45:20,0,0,95,176.7,53772,18.6,7,13,33.7,0
94272,NA,"Kauno m.",NA,NA,NA,NA,450,242,208,247,195,7,2020-09-25 06:45:22,0,0,450,155.5,289380,85.4,77,26.6,33.7,1
94465,NA,"Alytaus m.",NA,NA,NA,NA,36,21,15,6,29,1,2020-09-25 06:45:23,0,0,36,72.2,49888,12,4,8,33.7,0
94466,NA,"Druskininkų",NA,NA,NA,NA,1,0,1,0,1,0,2020-09-25 06:45:24,0,0,1,5.2,19109,0,0,0,33.7,0
94467,NA,"Joniškio r.",NA,NA,NA,NA,16,9,7,1,14,1,2020-09-25 06:45:26,0,0,16,77.2,20726,4.8,1,4.8,33.7,0
94468,NA,"Kazlų Rūdos",NA,NA,NA,NA,3,0,3,0,3,0,2020-09-25 06:45:27,0,0,3,26.5,11337,0,0,0,33.7,0
94469,NA,"Biržų r.",NA,NA,NA,NA,19,9,10,7,12,0,2020-09-25 06:45:29,0,0,19,83.6,22718,30.8,6,26.4,33.7,0
94470,NA,"Šiaulių r.",NA,NA,NA,NA,52,22,30,40,11,1,2020-09-25 06:45:30,0,0,52,125.5,41442,96.5,37,89.3,33.7,0
94471,NA,"Klaipėdos r.",NA,NA,NA,NA,87,42,45,14,69,4,2020-09-25 06:45:32,0,0,87,144.7,60139,23.3,2,3.3,33.7,0
94472,NA,"Anykščių r.",NA,NA,NA,NA,10,4,6,0,10,0,2020-09-25 06:45:33,0,0,10,43.4,23034,0,0,0,33.7,0
94473,NA,"Akmenės r.",NA,NA,NA,NA,15,7,8,10,5,0,2020-09-25 06:45:35,0,0,15,79.9,18764,53.3,8,42.6,33.7,0
94474,NA,"Molėtų r.",NA,NA,NA,NA,44,11,33,26,18,0,2020-09-25 06:45:36,0,0,44,256.5,17153,151.6,0,0,33.7,0
94475,NA,"Radviliškio r.",NA,NA,NA,NA,117,43,74,105,8,0,2020-09-25 06:45:38,0,0,117,334.3,34995,300,108,308.6,33.7,4
94476,NA,"Rokiškio r.",NA,NA,NA,NA,22,9,13,17,5,0,2020-09-25 06:45:39,0,0,22,78.4,28070,60.6,11,39.2,33.7,0
94477,NA,"Šakių r.",NA,NA,NA,NA,15,8,7,3,11,1,2020-09-25 06:45:40,0,0,15,56.2,26698,11.2,2,7.5,33.7,0
94478,NA,"Panevėžio r.",NA,NA,NA,NA,20,10,10,6,13,1,2020-09-25 06:45:41,0,0,20,56.6,35324,17,5,14.2,33.7,0
94479,NA,"Trakų r.",NA,NA,NA,NA,40,20,20,21,19,0,2020-09-25 06:45:43,0,0,40,122.9,32546,64.5,3,9.2,33.7,0
94480,NA,"Kupiškio r.",NA,NA,NA,NA,17,9,8,8,9,0,2020-09-25 06:45:44,0,0,17,103.9,16356,48.9,8,48.9,33.7,0
94481,NA,"Skuodo r.",NA,NA,NA,NA,9,2,7,3,6,0,2020-09-25 06:45:45,0,0,9,56,16078,18.7,2,12.4,33.7,0
94482,NA,"Palangos m.",NA,NA,NA,NA,14,7,7,2,11,1,2020-09-25 06:45:47,0,0,14,87.2,16046,12.5,2,12.5,33.7,0
94483,NA,"Pagėgių",NA,NA,NA,NA,5,0,5,4,1,0,2020-09-25 06:45:48,0,0,5,68.6,7288,54.9,1,13.7,33.7,0
94484,NA,"Šalčininkų r.",NA,NA,NA,NA,35,12,23,7,28,0,2020-09-25 06:45:49,0,0,35,114.7,30520,22.9,4,13.1,33.7,0
94485,NA,"Vilniaus r.",NA,NA,NA,NA,358,140,218,58,293,3,2020-09-25 06:45:51,0,0,358,357.4,100158,57.9,20,20,33.7,4
94486,NA,"Švenčionių r.",NA,NA,NA,NA,49,18,31,31,18,0,2020-09-25 06:45:53,0,0,49,213.7,22932,135.2,6,26.2,33.7,0
94487,NA,"Zarasų r.",NA,NA,NA,NA,5,5,0,2,3,0,2020-09-25 06:45:54,0,0,5,33.5,14916,13.4,0,0,33.7,0
94488,NA,"Kėdainių r.",NA,NA,NA,NA,28,16,12,11,16,0,2020-09-25 06:45:56,0,0,28,61.8,45285,24.3,4,8.8,33.7,1
94489,NA,"Ukmergės r.",NA,NA,NA,NA,107,36,71,18,79,9,2020-09-25 06:45:57,0,0,107,319.7,33471,53.8,14,41.8,33.7,1
94490,NA,"Kelmės r.",NA,NA,NA,NA,14,5,9,11,3,0,2020-09-25 06:45:58,0,0,14,55.2,25382,43.3,11,43.3,33.7,0
94491,NA,"Širvintų r.",NA,NA,NA,NA,20,11,9,0,19,0,2020-09-25 06:46:00,0,0,20,132.7,15076,0,0,0,33.7,1
94492,NA,"Kalvarijos",NA,NA,NA,NA,6,2,4,1,4,0,2020-09-25 06:46:01,0,0,6,58.9,10190,9.8,0,0,33.7,1
94493,NA,"Kauno r.",NA,NA,NA,NA,118,58,60,66,50,2,2020-09-25 06:46:03,0,0,118,122.4,96441,68.4,13,13.5,33.7,0
94494,NA,"Šilutės r.",NA,NA,NA,NA,15,9,6,5,10,0,2020-09-25 06:46:04,0,0,15,39.9,37637,13.3,3,8,33.7,0
94495,NA,"Tauragės r.",NA,NA,NA,NA,51,39,12,26,25,0,2020-09-25 06:46:05,0,0,51,134.9,37805,68.8,6,15.9,33.7,0
94496,NA,"Lazdijų r.",NA,NA,NA,NA,7,3,4,0,7,0,2020-09-25 06:46:07,0,0,7,38.2,18331,0,0,0,33.7,0
94497,NA,"Jurbarko r.",NA,NA,NA,NA,22,15,7,16,5,0,2020-09-25 06:46:08,0,0,22,88.6,24822,64.5,9,36.3,33.7,1
94498,NA,"Elektrėnų",NA,NA,NA,NA,25,14,11,14,11,0,2020-09-25 06:46:09,0,0,25,104.2,23992,58.4,5,20.8,33.7,0
94499,NA,"Neringos",NA,NA,NA,NA,2,1,1,1,1,0,2020-09-25 06:46:10,0,0,2,56.7,3530,28.3,0,0,33.7,0
