"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","ATVEJAI_14","MIRTYS_KITA"
1,"82","Utenos r.","9","Utenos apskr.",NA,17,6,11,7,10,0,2020-10-08 06:45:13,6,0
2,"49","Kaišiadorių r.","2","Kauno apskr.",NA,14,7,7,10,4,0,2020-10-08 06:45:15,4,0
3,"39","Vilkaviškio r.","4","Marijampolės apskr.",NA,10,5,5,1,8,1,2020-10-08 06:45:17,0,0
4,"69","Prienų r.","2","Kauno apskr.",NA,30,11,19,2,27,1,2020-10-08 06:45:18,1,0
5,"46","Jonavos r.","2","Kauno apskr.",NA,25,8,17,6,19,0,2020-10-08 06:45:20,5,0
6,"74","Rietavo","8","Telšių apskr.",NA,12,6,6,6,6,0,2020-10-08 06:45:21,6,0
7,"18","Marijampolės","4","Marijampolės apskr.",NA,98,44,54,10,84,4,2020-10-08 06:45:23,4,0
8,"19","Kauno m.","2","Kauno apskr.",NA,624,311,313,343,272,8,2020-10-08 06:45:25,184,1
9,"11","Alytaus m.","1","Alytaus apskr.",NA,36,21,15,1,34,1,2020-10-08 06:45:27,0,0
10,"15","Druskininkų","1","Alytaus apskr.",NA,12,7,5,11,1,0,2020-10-08 06:45:28,11,0
11,"47","Joniškio r.","6","Šiaulių apskr.",NA,17,9,8,1,14,2,2020-10-08 06:45:29,1,0
12,"58","Kazlų Rūdos","4","Marijampolės apskr.",NA,3,0,3,0,3,0,2020-10-08 06:45:30,0,0
13,"36","Biržų r.","5","Panevėžio apskr.",NA,19,9,10,2,17,0,2020-10-08 06:45:32,0,0
14,"91","Šiaulių r.","6","Šiaulių apskr.",NA,109,51,58,92,15,2,2020-10-08 06:45:33,63,0
15,"55","Klaipėdos r.","3","Klaipėdos apskr.",NA,94,47,47,17,73,4,2020-10-08 06:45:35,7,0
16,"34","Anykščių r.","9","Utenos apskr.",NA,11,5,6,1,10,0,2020-10-08 06:45:36,1,0
17,"32","Akmenės r.","6","Šiaulių apskr.",NA,19,10,9,10,8,1,2020-10-08 06:45:37,5,0
18,"62","Molėtų r.","9","Utenos apskr.",NA,46,12,34,16,30,0,2020-10-08 06:45:39,2,0
19,"71","Radviliškio r.","6","Šiaulių apskr.",NA,219,77,142,192,22,1,2020-10-08 06:45:40,108,4
22,"73","Rokiškio r.","5","Panevėžio apskr.",NA,23,9,14,17,6,0,2020-10-08 06:45:42,1,0
23,"84","Šakių r.","4","Marijampolės apskr.",NA,17,10,7,5,11,1,2020-10-08 06:45:43,2,0
24,"66","Panevėžio r.","5","Panevėžio apskr.",NA,29,16,13,14,14,1,2020-10-08 06:45:45,10,0
25,"79","Trakų r.","10","Vilniaus apskr.",NA,42,20,22,21,21,0,2020-10-08 06:45:46,4,0
27,"57","Kupiškio r.","5","Panevėžio apskr.",NA,19,10,9,8,11,0,2020-10-08 06:45:48,2,0
28,"75","Skuodo r.","3","Klaipėdos apskr.",NA,11,2,9,4,7,0,2020-10-08 06:45:49,2,0
31,"25","Palangos m.","3","Klaipėdos apskr.",NA,16,8,8,3,12,1,2020-10-08 06:45:51,2,0
32,"63","Pagėgių","7","Tauragės apskr.",NA,6,0,6,2,4,0,2020-10-08 06:45:52,1,0
33,"85","Šalčininkų r.","10","Vilniaus apskr.",NA,35,12,23,2,33,0,2020-10-08 06:45:54,0,0
34,"41","Vilniaus r.","10","Vilniaus apskr.",NA,388,154,234,82,298,3,2020-10-08 06:45:56,32,4
35,"86","Švenčionių r.","10","Vilniaus apskr.",NA,51,18,33,22,29,0,2020-10-08 06:45:58,2,0
36,"43","Zarasų r.","9","Utenos apskr.",NA,6,5,1,1,5,0,2020-10-08 06:45:59,1,0
37,"53","Kėdainių r.","2","Kauno apskr.",NA,40,23,17,22,17,0,2020-10-08 06:46:01,13,1
38,"81","Ukmergės r.","10","Vilniaus apskr.",NA,109,37,72,19,80,9,2020-10-08 06:46:03,3,1
39,"54","Kelmės r.","6","Šiaulių apskr.",NA,53,20,33,49,3,1,2020-10-08 06:46:04,39,0
40,"89","Širvintų r.","10","Vilniaus apskr.",NA,20,11,9,0,19,0,2020-10-08 06:46:06,0,1
41,"48","Kalvarijos","4","Marijampolės apskr.",NA,6,2,4,0,5,0,2020-10-08 06:46:07,0,1
42,"52","Kauno r.","2","Kauno apskr.",NA,172,83,89,107,63,2,2020-10-08 06:46:09,55,0
44,"88","Šilutės r.","3","Klaipėdos apskr.",NA,16,9,7,1,15,0,2020-10-08 06:46:10,1,0
45,"77","Tauragės r.","7","Tauragės apskr.",NA,56,41,15,13,43,0,2020-10-08 06:46:12,5,0
46,"59","Lazdijų r.","1","Alytaus apskr.",NA,9,4,5,2,7,0,2020-10-08 06:46:13,2,0
47,"94","Jurbarko r.","7","Tauragės apskr.",NA,28,18,10,8,19,0,2020-10-08 06:46:15,6,1
48,"42","Elektrėnų","10","Vilniaus apskr.",NA,40,23,17,25,15,0,2020-10-08 06:46:16,15,0
49,"23","Neringos","3","Klaipėdos apskr.",NA,3,1,2,2,1,0,2020-10-08 06:46:17,1,0
50,"61","Mažeikių r.","8","Telšių apskr.",NA,50,23,27,26,23,1,2020-10-08 06:46:19,17,0
51,"45","Ignalinos r.","9","Utenos apskr.",NA,25,12,13,1,24,0,2020-10-08 06:46:21,1,0
52,"78","Telšių r.","8","Telšių apskr.",NA,23,10,13,7,14,2,2020-10-08 06:46:22,6,0
53,"68","Plungės r.","8","Telšių apskr.",NA,18,7,11,3,15,0,2020-10-08 06:46:24,1,0
54,"56","Kretingos r.","3","Klaipėdos apskr.",NA,69,27,42,4,61,4,2020-10-08 06:46:25,3,0
55,"38","Varėnos r.","1","Alytaus apskr.",NA,4,2,2,2,1,1,2020-10-08 06:46:27,2,0
56,"33","Alytaus r.","1","Alytaus apskr.",NA,8,5,3,0,8,0,2020-10-08 06:46:28,0,0
57,"72","Raseinių r.","2","Kauno apskr.",NA,481,159,322,467,7,5,2020-10-08 06:46:30,361,2
59,"13","Vilniaus m.","10","Vilniaus apskr.",NA,1411,685,726,718,665,23,2020-10-08 06:46:34,297,5
60,"87","Šilalės r.","7","Tauragės apskr.",NA,17,11,6,8,9,0,2020-10-08 06:46:35,6,0
26,"21","Klaipėdos m.","3","Klaipėdos apskr.",NA,397,167,230,87,292,18,2020-10-08 06:46:37,35,0
20,"30","Visagino","9","Utenos apskr.",NA,17,8,9,4,12,1,2020-10-08 06:46:38,3,0
58,"67","Pasvalio r.","5","Panevėžio apskr.",NA,18,8,10,7,11,0,2020-10-08 06:46:40,4,0
21,"27","Panevėžio m.","5","Panevėžio apskr.",NA,139,68,71,52,86,1,2020-10-08 06:46:41,34,0
29,"29","Šiaulių m.","6","Šiaulių apskr.",NA,328,131,197,288,37,3,2020-10-08 06:46:43,175,0
30,"12","Birštono","2","Kauno apskr.",NA,1,1,0,0,1,0,2020-10-08 06:46:45,0,0
43,"65","Pakruojo r.","6","Šiaulių apskr.",NA,9,3,6,9,0,0,2020-10-08 06:46:47,3,0
