"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","ATVEJAI_14","MIRTYS_KITA"
1,"82","Utenos r.","9","Utenos apskr.",NA,84,37,44,62,22,0,2020-11-07 06:50:16,59,0
2,"49","Kaišiadorių r.","2","Kauno apskr.",NA,142,78,51,134,7,1,2020-11-07 06:50:17,108,0
3,"39","Vilkaviškio r.","4","Marijampolės apskr.",NA,41,15,23,24,16,1,2020-11-07 06:50:19,23,0
4,"69","Prienų r.","2","Kauno apskr.",NA,162,58,83,115,45,2,2020-11-07 06:50:20,101,0
5,"46","Jonavos r.","2","Kauno apskr.",NA,190,78,87,144,46,0,2020-11-07 06:50:22,138,0
6,"74","Rietavo","8","Telšių apskr.",NA,63,22,32,39,23,1,2020-11-07 06:50:23,42,0
7,"18","Marijampolės","4","Marijampolės apskr.",NA,485,203,263,360,112,12,2020-11-07 06:50:25,287,0
8,"19","Kauno m.","2","Kauno apskr.",NA,2801,1147,1268,2234,539,20,2020-11-07 06:50:28,1802,7
9,"11","Alytaus m.","1","Alytaus apskr.",NA,242,78,121,200,40,2,2020-11-07 06:50:31,192,0
10,"15","Druskininkų","1","Alytaus apskr.",NA,49,28,18,27,22,0,2020-11-07 06:50:33,25,0
11,"47","Joniškio r.","6","Šiaulių apskr.",NA,174,62,110,119,49,5,2020-11-07 06:50:34,87,1
12,"58","Kazlų Rūdos","4","Marijampolės apskr.",NA,37,14,19,22,15,0,2020-11-07 06:50:35,23,0
13,"36","Biržų r.","5","Panevėžio apskr.",NA,71,30,37,50,21,0,2020-11-07 06:50:37,51,0
14,"91","Šiaulių r.","6","Šiaulių apskr.",NA,434,173,250,342,78,4,2020-11-07 06:50:38,218,9
15,"55","Klaipėdos r.","3","Klaipėdos apskr.",NA,454,199,218,361,88,5,2020-11-07 06:50:40,284,0
16,"34","Anykščių r.","9","Utenos apskr.",NA,25,12,12,14,11,0,2020-11-07 06:50:42,11,0
17,"32","Akmenės r.","6","Šiaulių apskr.",NA,49,27,20,23,24,2,2020-11-07 06:50:43,24,0
18,"62","Molėtų r.","9","Utenos apskr.",NA,76,25,51,23,53,0,2020-11-07 06:50:44,22,0
19,"71","Radviliškio r.","6","Šiaulių apskr.",NA,318,115,190,95,206,2,2020-11-07 06:50:46,79,15
22,"73","Rokiškio r.","5","Panevėžio apskr.",NA,50,18,24,24,26,0,2020-11-07 06:50:47,22,0
23,"84","Šakių r.","4","Marijampolės apskr.",NA,74,32,40,40,33,1,2020-11-07 06:50:49,34,0
24,"66","Panevėžio r.","5","Panevėžio apskr.",NA,135,58,64,112,22,1,2020-11-07 06:50:50,83,0
25,"79","Trakų r.","10","Vilniaus apskr.",NA,174,66,90,125,47,0,2020-11-07 06:50:52,104,0
27,"57","Kupiškio r.","5","Panevėžio apskr.",NA,100,43,49,81,19,0,2020-11-07 06:50:53,76,0
28,"75","Skuodo r.","3","Klaipėdos apskr.",NA,143,50,81,108,33,2,2020-11-07 06:50:54,89,0
31,"25","Palangos m.","3","Klaipėdos apskr.",NA,116,50,60,98,15,2,2020-11-07 06:50:56,65,0
32,"63","Pagėgių","7","Tauragės apskr.",NA,12,2,10,6,6,0,2020-11-07 06:50:57,4,0
