"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","ATVEJAI_14","MIRTYS_KITA"
1,"82","Utenos r.","9","Utenos apskr.",NA,94,40,54,72,22,0,2020-11-09 06:50:25,61,0
2,"49","Kaišiadorių r.","2","Kauno apskr.",NA,162,93,61,154,7,1,2020-11-09 06:50:27,124,0
3,"39","Vilkaviškio r.","4","Marijampolės apskr.",NA,56,19,33,39,16,1,2020-11-09 06:50:28,38,0
4,"69","Prienų r.","2","Kauno apskr.",NA,181,75,99,134,45,2,2020-11-09 06:50:30,107,0
5,"46","Jonavos r.","2","Kauno apskr.",NA,234,109,112,188,46,0,2020-11-09 06:50:31,180,0
6,"74","Rietavo","8","Telšių apskr.",NA,72,26,35,43,28,1,2020-11-09 06:50:33,43,0
7,"18","Marijampolės","4","Marijampolės apskr.",NA,566,230,315,440,112,13,2020-11-09 06:50:34,355,0
8,"19","Kauno m.","2","Kauno apskr.",NA,3150,1311,1489,2582,539,22,2020-11-09 06:50:38,1977,7
9,"11","Alytaus m.","1","Alytaus apskr.",NA,286,94,142,244,40,2,2020-11-09 06:50:40,231,0
10,"15","Druskininkų","1","Alytaus apskr.",NA,53,31,19,31,22,0,2020-11-09 06:50:41,29,0
11,"47","Joniškio r.","6","Šiaulių apskr.",NA,188,64,122,133,49,5,2020-11-09 06:50:43,91,1
12,"58","Kazlų Rūdos","4","Marijampolės apskr.",NA,40,18,22,25,15,0,2020-11-09 06:50:44,26,0
13,"36","Biržų r.","5","Panevėžio apskr.",NA,78,33,41,57,21,0,2020-11-09 06:50:45,56,0
14,"91","Šiaulių r.","6","Šiaulių apskr.",NA,452,181,260,360,78,4,2020-11-09 06:50:47,184,9
15,"55","Klaipėdos r.","3","Klaipėdos apskr.",NA,522,211,237,428,88,6,2020-11-09 06:50:49,310,0
16,"34","Anykščių r.","9","Utenos apskr.",NA,34,16,17,23,11,0,2020-11-09 06:50:50,20,0
17,"32","Akmenės r.","6","Šiaulių apskr.",NA,50,28,22,23,25,2,2020-11-09 06:50:52,23,0
18,"62","Molėtų r.","9","Utenos apskr.",NA,79,27,52,26,53,0,2020-11-09 06:50:53,20,0
19,"71","Radviliškio r.","6","Šiaulių apskr.",NA,327,119,200,104,206,2,2020-11-09 06:50:55,83,15
22,"73","Rokiškio r.","5","Panevėžio apskr.",NA,62,18,26,36,26,0,2020-11-09 06:50:56,31,0
23,"84","Šakių r.","4","Marijampolės apskr.",NA,89,36,47,55,33,1,2020-11-09 06:50:58,48,0
24,"66","Panevėžio r.","5","Panevėžio apskr.",NA,168,72,75,145,22,1,2020-11-09 06:50:59,114,0
25,"79","Trakų r.","10","Vilniaus apskr.",NA,185,70,95,136,47,0,2020-11-09 06:51:01,107,0
27,"57","Kupiškio r.","5","Panevėžio apskr.",NA,108,45,52,89,19,0,2020-11-09 06:51:02,84,0
28,"75","Skuodo r.","3","Klaipėdos apskr.",NA,158,50,82,123,33,2,2020-11-09 06:51:03,96,0
31,"25","Palangos m.","3","Klaipėdos apskr.",NA,133,51,61,115,15,2,2020-11-09 06:51:05,71,0
32,"63","Pagėgių","7","Tauragės apskr.",NA,14,2,11,8,6,0,2020-11-09 06:51:06,6,0
33,"85","Šalčininkų r.","10","Vilniaus apskr.",NA,126,42,70,89,37,0,2020-11-09 06:51:07,82,0
34,"41","Vilniaus r.","10","Vilniaus apskr.",NA,1000,395,532,650,340,3,2020-11-09 06:51:10,439,4
35,"86","Švenčionių r.","10","Vilniaus apskr.",NA,352,154,196,221,130,1,2020-11-09 06:51:12,202,0
36,"43","Zarasų r.","9","Utenos apskr.",NA,16,10,6,9,7,0,2020-11-09 06:51:15,9,0
37,"53","Kėdainių r.","2","Kauno apskr.",NA,252,102,141,195,54,1,2020-11-09 06:51:18,173,2
38,"81","Ukmergės r.","10","Vilniaus apskr.",NA,244,86,157,126,108,9,2020-11-09 06:51:20,108,1
39,"54","Kelmės r.","6","Šiaulių apskr.",NA,311,105,206,196,108,5,2020-11-09 06:51:24,115,2
40,"89","Širvintų r.","10","Vilniaus apskr.",NA,206,68,95,159,46,0,2020-11-09 06:51:27,150,1
41,"48","Kalvarijos","4","Marijampolės apskr.",NA,47,23,23,33,13,0,2020-11-09 06:51:29,34,1
42,"52","Kauno r.","2","Kauno apskr.",NA,957,438,497,764,182,10,2020-11-09 06:51:33,548,1
44,"88","Šilutės r.","3","Klaipėdos apskr.",NA,290,107,170,240,43,5,2020-11-09 06:51:36,228,2
45,"77","Tauragės r.","7","Tauragės apskr.",NA,206,102,102,143,62,1,2020-11-09 06:51:39,130,0
46,"59","Lazdijų r.","1","Alytaus apskr.",NA,40,10,18,22,18,0,2020-11-09 06:51:41,23,0
47,"94","Jurbarko r.","7","Tauragės apskr.",NA,222,76,145,187,29,4,2020-11-09 06:51:43,146,2
48,"42","Elektrėnų","10","Vilniaus apskr.",NA,155,72,73,117,38,0,2020-11-09 06:51:45,68,0
49,"23","Neringos","3","Klaipėdos apskr.",NA,10,4,5,9,1,0,2020-11-09 06:51:47,6,0
50,"61","Mažeikių r.","8","Telšių apskr.",NA,437,172,247,361,74,2,2020-11-09 06:51:50,334,0
51,"45","Ignalinos r.","9","Utenos apskr.",NA,35,15,19,11,24,0,2020-11-09 06:51:52,11,0
52,"78","Telšių r.","8","Telšių apskr.",NA,372,125,243,297,71,4,2020-11-09 06:51:55,292,0
53,"68","Plungės r.","8","Telšių apskr.",NA,638,234,386,522,107,8,2020-11-09 06:51:57,419,1
54,"56","Kretingos r.","3","Klaipėdos apskr.",NA,442,122,247,352,80,9,2020-11-09 06:52:00,287,0
55,"38","Varėnos r.","1","Alytaus apskr.",NA,93,39,52,85,6,2,2020-11-09 06:52:02,81,0
56,"33","Alytaus r.","1","Alytaus apskr.",NA,68,35,33,59,8,1,2020-11-09 06:52:04,54,0
