"OBJECTID","AMZIAUSGRUPE","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","KITA","VISO","GYV_SKAIC","GYV_SKAIC_V","GYV_SKAIC_M","ATVEJAI_V_100000","ATVEJAI_M_100000","ATVEJAI_VISI_100000"
1,"0-9",NA,56,26,30,0,56,290102,148908,141194,17.5,21.2,19.3
2,"10-19",NA,96,54,42,0,96,263568,134947,128621,40,32.7,36.4
3,"20-29",NA,330,166,164,0,330,339736,177466,162270,93.5,101.1,97.1
4,"30-39",NA,371,204,167,0,371,359239,188972,170267,108,98.1,103.3
5,"40-49",NA,445,200,245,0,445,369722,183873,185849,108.8,131.8,120.4
6,"50-59",NA,525,209,316,0,525,419039,196469,222570,106.4,142,125.3
7,"60-69",NA,339,150,189,0,339,351248,147788,203460,101.5,92.9,96.5
8,"70-79",NA,153,64,89,0,153,236890,81674,155216,78.4,57.3,64.6
9,"Virš 80",NA,181,57,123,1,180,164546,44257,120289,128.8,102.3,110
