"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","ATVEJAI_14","MIRTYS_KITA"
1,"82","Utenos r.","9","Utenos apskr.",NA,94,40,54,72,22,0,2020-11-08 06:50:16,61,0
2,"49","Kaišiadorių r.","2","Kauno apskr.",NA,152,88,60,144,7,1,2020-11-08 06:50:18,118,0
3,"39","Vilkaviškio r.","4","Marijampolės apskr.",NA,52,17,29,35,16,1,2020-11-08 06:50:19,34,0
4,"69","Prienų r.","2","Kauno apskr.",NA,173,64,91,126,45,2,2020-11-08 06:50:20,110,0
5,"46","Jonavos r.","2","Kauno apskr.",NA,214,100,104,168,46,0,2020-11-08 06:50:22,162,0
6,"74","Rietavo","8","Telšių apskr.",NA,68,22,34,39,28,1,2020-11-08 06:50:23,44,0
7,"18","Marijampolės","4","Marijampolės apskr.",NA,540,223,297,414,112,13,2020-11-08 06:50:25,338,0
8,"19","Kauno m.","2","Kauno apskr.",NA,2971,1234,1365,2404,539,21,2020-11-08 06:50:29,1891,7
9,"11","Alytaus m.","1","Alytaus apskr.",NA,257,84,128,215,40,2,2020-11-08 06:50:30,204,0
10,"15","Druskininkų","1","Alytaus apskr.",NA,50,29,20,28,22,0,2020-11-08 06:50:31,26,0
11,"47","Joniškio r.","6","Šiaulių apskr.",NA,187,64,120,132,49,5,2020-11-08 06:50:33,91,1
12,"58","Kazlų Rūdos","4","Marijampolės apskr.",NA,40,15,20,25,15,0,2020-11-08 06:50:34,26,0
13,"36","Biržų r.","5","Panevėžio apskr.",NA,77,33,39,56,21,0,2020-11-08 06:50:36,57,0
14,"91","Šiaulių r.","6","Šiaulių apskr.",NA,445,177,256,353,78,4,2020-11-08 06:50:37,215,9
15,"55","Klaipėdos r.","3","Klaipėdos apskr.",NA,499,207,228,405,88,6,2020-11-08 06:50:39,309,0
16,"34","Anykščių r.","9","Utenos apskr.",NA,31,15,16,20,11,0,2020-11-08 06:50:41,17,0
17,"32","Akmenės r.","6","Šiaulių apskr.",NA,49,27,20,23,24,2,2020-11-08 06:50:42,22,0
18,"62","Molėtų r.","9","Utenos apskr.",NA,78,26,52,25,53,0,2020-11-08 06:50:43,24,0
19,"71","Radviliškio r.","6","Šiaulių apskr.",NA,326,118,198,103,206,2,2020-11-08 06:50:45,87,15
22,"73","Rokiškio r.","5","Panevėžio apskr.",NA,59,18,25,33,26,0,2020-11-08 06:50:46,31,0
23,"84","Šakių r.","4","Marijampolės apskr.",NA,83,36,46,49,33,1,2020-11-08 06:50:48,42,0
24,"66","Panevėžio r.","5","Panevėžio apskr.",NA,153,65,72,130,22,1,2020-11-08 06:50:49,101,0
25,"79","Trakų r.","10","Vilniaus apskr.",NA,183,68,92,134,47,0,2020-11-08 06:50:51,106,0
27,"57","Kupiškio r.","5","Panevėžio apskr.",NA,102,44,51,83,19,0,2020-11-08 06:50:52,78,0
