"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","PLOTAS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","SHAPE_AREA","SHAPE_LEN","ATVEJAI","ATVEJAI_10000_GYV","GYV_SK","GYDOMA_10000_GYV","ATVEJAI_14","ATVEJAI_14_100000","ATVEJAI_14_100000LT","MIRTYS_KITA"
112501,NA,"Utenos r.",NA,NA,NA,NA,175,74,101,115,60,0,2020-11-17 10:30:10,0,0,175,470.7,37179,309.3,112,301.2,697.6,0
112502,NA,"Kaišiadorių r.",NA,NA,NA,NA,219,128,91,193,23,3,2020-11-17 10:30:10,0,0,219,741.7,29526,653.7,105,355.6,697.6,0
112503,NA,"Vilkaviškio r.",NA,NA,NA,NA,159,62,97,132,26,1,2020-11-17 10:30:10,0,0,159,458.7,34660,380.8,131,378,697.6,0
112504,NA,"Prienų r.",NA,NA,NA,NA,303,118,185,225,75,2,2020-11-17 10:30:10,0,0,303,1174.3,25802,872,189,732.5,697.6,1
112505,NA,"Jonavos r.",NA,NA,NA,NA,350,178,172,290,58,2,2020-11-17 10:30:10,0,0,350,850.3,41163,704.5,233,566,697.6,0
112506,NA,"Rietavo",NA,NA,NA,NA,107,44,63,69,36,2,2020-11-17 10:30:10,0,0,107,1474.2,7258,950.7,67,923.1,697.6,0
112507,NA,"Marijampolės",NA,NA,NA,NA,851,380,471,671,164,16,2020-11-17 10:30:10,0,0,851,1582.6,53772,1247.9,481,894.5,697.6,0
112508,NA,"Kauno m.",NA,NA,NA,NA,4114,1892,2221,3442,620,38,2020-11-17 10:30:10,0,0,4114,1421.7,289380,1189.4,2096,724.3,697.6,13
112509,NA,"Alytaus m.",NA,NA,NA,NA,620,242,378,571,46,3,2020-11-17 10:30:10,0,0,620,1242.8,49888,1144.6,479,960.1,697.6,0
112510,NA,"Druskininkų",NA,NA,NA,NA,110,52,58,78,31,0,2020-11-17 10:30:10,0,0,110,575.6,19109,408.2,78,408.2,697.6,1
112511,NA,"Joniškio r.",NA,NA,NA,NA,235,92,143,132,96,6,2020-11-17 10:30:10,0,0,235,1133.8,20726,636.9,106,511.4,697.6,1
112512,NA,"Kazlų Rūdos",NA,NA,NA,NA,63,31,32,38,24,1,2020-11-17 10:30:10,0,0,63,555.7,11337,335.2,40,352.8,697.6,0
112769,NA,"Biržų r.",NA,NA,NA,NA,123,56,67,76,44,0,2020-11-17 10:30:10,0,0,123,541.4,22718,334.5,69,303.7,697.6,1
112770,NA,"Šiaulių r.",NA,NA,NA,NA,712,308,403,605,92,4,2020-11-17 10:30:10,0,0,712,1718.1,41442,1459.9,355,856.6,697.6,10
112771,NA,"Klaipėdos r.",NA,NA,NA,NA,758,343,414,569,181,7,2020-11-17 10:30:10,0,0,758,1260.4,60139,946.1,376,625.2,697.6,1
112772,NA,"Anykščių r.",NA,NA,NA,NA,56,28,28,40,16,0,2020-11-17 10:30:10,0,0,56,243.1,23034,173.7,39,169.3,697.6,0
112773,NA,"Akmenės r.",NA,NA,NA,NA,80,40,40,50,28,2,2020-11-17 10:30:10,0,0,80,426.3,18764,266.5,47,250.5,697.6,0
112774,NA,"Molėtų r.",NA,NA,NA,NA,106,34,72,40,65,1,2020-11-17 10:30:10,0,0,106,618,17153,233.2,34,198.2,697.6,0
112775,NA,"Radviliškio r.",NA,NA,NA,NA,448,179,269,199,230,3,2020-11-17 10:30:10,0,0,448,1280.2,34995,568.7,177,505.8,697.6,16
112776,NA,"Rokiškio r.",NA,NA,NA,NA,97,41,56,57,39,1,2020-11-17 10:30:10,0,0,97,345.6,28070,203.1,62,220.9,697.6,0
112777,NA,"Šakių r.",NA,NA,NA,NA,152,67,85,103,47,2,2020-11-17 10:30:10,0,0,152,569.3,26698,385.8,92,344.6,697.6,0
112778,NA,"Panevėžio r.",NA,NA,NA,NA,305,150,155,248,54,2,2020-11-17 10:30:10,0,0,305,863.4,35324,702.1,218,617.1,697.6,1
112779,NA,"Trakų r.",NA,NA,NA,NA,280,118,158,191,87,1,2020-11-17 10:30:10,0,0,280,860.3,32546,586.9,157,482.4,697.6,0
112780,NA,"Kupiškio r.",NA,NA,NA,NA,116,54,62,70,44,2,2020-11-17 10:30:10,0,0,116,709.2,16356,428,56,342.4,697.6,0
112781,NA,"Skuodo r.",NA,NA,NA,NA,263,103,160,215,43,4,2020-11-17 10:30:10,0,0,263,1635.8,16078,1337.2,161,1001.4,697.6,1
112782,NA,"Palangos m.",NA,NA,NA,NA,172,85,87,128,41,3,2020-11-17 10:30:10,0,0,172,1071.9,16046,797.7,70,436.2,697.6,0
112783,NA,"Pagėgių",NA,NA,NA,NA,26,11,15,16,9,0,2020-11-17 10:30:10,0,0,26,356.7,7288,219.5,15,205.8,697.6,1
112784,NA,"Šalčininkų r.",NA,NA,NA,NA,223,93,130,163,56,2,2020-11-17 10:30:10,0,0,223,730.7,30520,534.1,156,511.1,697.6,1
112785,NA,"Vilniaus r.",NA,NA,NA,NA,1428,588,814,944,471,4,2020-11-17 10:30:10,0,0,1428,1425.7,100158,942.5,674,672.9,697.6,5
112786,NA,"Švenčionių r.",NA,NA,NA,NA,451,191,260,232,213,1,2020-11-17 10:30:10,0,0,451,1966.7,22932,1011.7,223,972.4,697.6,5
112787,NA,"Zarasų r.",NA,NA,NA,NA,30,18,12,22,7,1,2020-11-17 10:30:10,0,0,30,201.1,14916,147.5,22,147.5,697.6,0
112788,NA,"Kėdainių r.",NA,NA,NA,NA,441,186,255,358,76,5,2020-11-17 10:30:10,0,0,441,973.8,45285,790.5,295,651.4,697.6,2
112789,NA,"Ukmergės r.",NA,NA,NA,NA,353,131,220,200,143,9,2020-11-17 10:30:10,0,0,353,1054.6,33471,597.5,179,534.8,697.6,1
112790,NA,"Kelmės r.",NA,NA,NA,NA,383,141,242,200,174,6,2020-11-17 10:30:10,0,0,383,1508.9,25382,788,114,449.1,697.6,3
112791,NA,"Širvintų r.",NA,NA,NA,NA,277,112,161,171,105,0,2020-11-17 10:30:10,0,0,277,1837.3,15076,1134.2,158,1048,697.6,1
112792,NA,"Kalvarijos",NA,NA,NA,NA,74,31,43,43,27,3,2020-11-17 10:30:10,0,0,74,726.2,10190,422,44,431.8,697.6,1
112793,NA,"Kauno r.",NA,NA,NA,NA,1358,613,745,1142,201,13,2020-11-17 10:30:10,0,0,1358,1408.1,96441,1184.1,716,742.4,697.6,2
112794,NA,"Šilutės r.",NA,NA,NA,NA,428,165,262,315,105,5,2020-11-17 10:30:10,0,0,428,1137.2,37637,836.9,262,696.1,697.6,3
112795,NA,"Tauragės r.",NA,NA,NA,NA,507,235,272,388,115,4,2020-11-17 10:30:10,0,0,507,1341.1,37805,1026.3,374,989.3,697.6,0
112796,NA,"Lazdijų r.",NA,NA,NA,NA,47,20,27,29,18,0,2020-11-17 10:30:10,0,0,47,256.4,18331,158.2,29,158.2,697.6,0
112797,NA,"Jurbarko r.",NA,NA,NA,NA,263,98,165,184,66,5,2020-11-17 10:30:10,0,0,263,1059.5,24822,741.3,105,423,697.6,8
112798,NA,"Elektrėnų",NA,NA,NA,NA,205,100,103,153,52,0,2020-11-17 10:30:10,0,0,205,854.4,23992,637.7,81,337.6,697.6,0
112799,NA,"Neringos",NA,NA,NA,NA,12,5,6,10,2,0,2020-11-17 10:30:10,0,0,12,339.9,3530,283.3,6,170,697.6,0
112800,NA,"Mažeikių r.",NA,NA,NA,NA,726,334,392,534,185,7,2020-11-17 10:30:10,0,0,726,1421.7,51067,1045.7,487,953.6,697.6,0
112801,NA,"Ignalinos r.",NA,NA,NA,NA,50,21,29,22,28,0,2020-11-17 10:30:10,0,0,50,346.4,14433,152.4,22,152.4,697.6,0
112802,NA,"Telšių r.",NA,NA,NA,NA,486,169,317,308,168,7,2020-11-17 10:30:10,0,0,486,1236.1,39317,783.4,328,834.2,697.6,3
112803,NA,"Plungės r.",NA,NA,NA,NA,716,274,442,469,232,14,2020-11-17 10:30:10,0,0,716,2170.5,32987,1421.8,195,591.1,697.6,1
112804,NA,"Kretingos r.",NA,NA,NA,NA,591,212,376,468,113,9,2020-11-17 10:30:10,0,0,591,1579.1,37427,1250.4,342,913.8,697.6,0
112805,NA,"Varėnos r.",NA,NA,NA,NA,152,66,86,127,23,2,2020-11-17 10:30:10,0,0,152,729.4,20840,609.4,98,470.2,697.6,0
112806,NA,"Alytaus r.",NA,NA,NA,NA,176,73,103,165,9,2,2020-11-17 10:30:10,0,0,176,679.9,25887,637.4,132,509.9,697.6,0
112807,NA,"Raseinių r.",NA,NA,NA,NA,925,375,550,319,585,19,2020-11-17 10:30:10,0,0,925,2962.4,31225,1021.6,144,461.2,697.6,2
112808,NA,"Vilniaus m.",NA,NA,NA,NA,8248,3804,4269,6015,2167,35,2020-11-17 10:30:10,0,0,8248,1467.5,562030,1070.2,3870,688.6,697.6,18
112809,NA,"Šilalės r.",NA,NA,NA,NA,459,176,283,397,59,1,2020-11-17 10:30:10,0,0,459,2097.1,21887,1813.9,334,1526,697.6,2
112810,NA,"Klaipėdos m.",NA,NA,NA,NA,3024,1241,1761,2494,501,23,2020-11-17 10:30:10,0,0,3024,2027.4,149157,1672.1,1704,1142.4,697.6,6
112811,NA,"Visagino",NA,NA,NA,NA,85,41,44,58,25,2,2020-11-17 10:30:10,0,0,85,465.8,18250,317.8,59,323.3,697.6,0
112812,NA,"Pasvalio r.",NA,NA,NA,NA,209,86,122,156,52,1,2020-11-17 10:30:10,0,0,209,916,22816,683.7,105,460.2,697.6,0
112813,NA,"Panevėžio m.",NA,NA,NA,NA,995,395,598,794,194,6,2020-11-17 10:30:10,0,0,995,1158.6,85878,924.6,681,793,697.6,1
112814,NA,"Šiaulių m.",NA,NA,NA,NA,2398,977,1421,1983,394,13,2020-11-17 10:30:10,0,0,2398,2362.2,101514,1953.4,1332,1312.1,697.6,8
112815,NA,"Birštono",NA,NA,NA,NA,38,17,21,30,8,0,2020-11-17 10:30:10,0,0,38,933.9,4069,737.3,22,540.7,697.6,0
112816,NA,"Pakruojo r.",NA,NA,NA,NA,98,41,57,78,19,1,2020-11-17 10:30:10,0,0,98,526.7,18606,419.2,75,403.1,697.6,0
61,NA,"Kita",NA,NA,NA,NA,81,14,3,79,0,0,2020-11-17 10:30:10,0,0,1,0,0,0,81,0,98.6,0
