"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","ATVEJAI_14","MIRTYS_KITA"
1,"82","Utenos r.","9","Utenos apskr.",NA,108,47,61,64,44,0,2020-11-11 06:50:24,74,0
2,"49","Kaišiadorių r.","2","Kauno apskr.",NA,179,104,75,171,7,1,2020-11-11 06:50:26,130,0
3,"39","Vilkaviškio r.","4","Marijampolės apskr.",NA,72,27,45,54,17,1,2020-11-11 06:50:28,53,0
4,"69","Prienų r.","2","Kauno apskr.",NA,235,92,142,188,45,2,2020-11-11 06:50:31,155,0
5,"46","Jonavos r.","2","Kauno apskr.",NA,263,131,131,208,55,0,2020-11-11 06:50:32,205,0
6,"74","Rietavo","8","Telšių apskr.",NA,91,34,57,60,30,1,2020-11-11 06:50:34,60,0
7,"18","Marijampolės","4","Marijampolės apskr.",NA,605,248,338,477,113,14,2020-11-11 06:50:35,372,0
8,"19","Kauno m.","2","Kauno apskr.",NA,3419,1567,1767,2843,541,28,2020-11-11 06:50:39,2089,7
9,"11","Alytaus m.","1","Alytaus apskr.",NA,393,144,212,351,40,2,2020-11-11 06:50:42,330,0
10,"15","Druskininkų","1","Alytaus apskr.",NA,62,32,30,38,23,0,2020-11-11 06:50:44,33,1
11,"47","Joniškio r.","6","Šiaulių apskr.",NA,196,66,122,131,59,5,2020-11-11 06:50:47,95,1
12,"58","Kazlų Rūdos","4","Marijampolės apskr.",NA,46,19,25,31,15,0,2020-11-11 06:50:49,29,0
13,"36","Biržų r.","5","Panevėžio apskr.",NA,93,41,52,65,28,0,2020-11-11 06:50:51,71,0
14,"91","Šiaulių r.","6","Šiaulių apskr.",NA,502,200,290,403,85,4,2020-11-11 06:50:54,203,9
15,"55","Klaipėdos r.","3","Klaipėdos apskr.",NA,572,267,300,437,129,6,2020-11-11 06:50:57,327,0
16,"34","Anykščių r.","9","Utenos apskr.",NA,37,17,20,24,13,0,2020-11-11 06:50:59,22,0
17,"32","Akmenės r.","6","Šiaulių apskr.",NA,54,29,23,27,25,2,2020-11-11 06:51:01,26,0
18,"62","Molėtų r.","9","Utenos apskr.",NA,84,28,56,24,60,0,2020-11-11 06:51:03,24,0
19,"71","Radviliškio r.","6","Šiaulių apskr.",NA,348,122,211,124,206,3,2020-11-11 06:51:05,103,15
22,"73","Rokiškio r.","5","Panevėžio apskr.",NA,65,27,38,37,27,1,2020-11-11 06:51:07,33,0
23,"84","Šakių r.","4","Marijampolės apskr.",NA,101,41,59,63,37,1,2020-11-11 06:51:10,58,0
24,"66","Panevėžio r.","5","Panevėžio apskr.",NA,195,98,96,171,22,2,2020-11-11 06:51:12,138,0
25,"79","Trakų r.","10","Vilniaus apskr.",NA,209,83,99,150,57,0,2020-11-11 06:51:15,126,0
27,"57","Kupiškio r.","5","Panevėžio apskr.",NA,103,49,54,75,27,1,2020-11-11 06:51:17,78,0
28,"75","Skuodo r.","3","Klaipėdos apskr.",NA,177,52,99,134,41,2,2020-11-11 06:51:19,108,0
31,"25","Palangos m.","3","Klaipėdos apskr.",NA,150,60,69,131,16,3,2020-11-11 06:51:21,79,0
32,"63","Pagėgių","7","Tauragės apskr.",NA,18,7,11,11,7,0,2020-11-11 06:51:23,10,0
33,"85","Šalčininkų r.","10","Vilniaus apskr.",NA,149,58,91,108,41,0,2020-11-11 06:51:25,102,0
34,"41","Vilniaus r.","10","Vilniaus apskr.",NA,1106,443,592,726,370,3,2020-11-11 06:51:28,501,4
35,"86","Švenčionių r.","10","Vilniaus apskr.",NA,366,155,210,207,156,1,2020-11-11 06:51:31,207,2
36,"43","Zarasų r.","9","Utenos apskr.",NA,21,12,9,14,7,0,2020-11-11 06:51:33,14,0
37,"53","Kėdainių r.","2","Kauno apskr.",NA,322,130,191,259,60,1,2020-11-11 06:51:36,227,2
38,"81","Ukmergės r.","10","Vilniaus apskr.",NA,276,97,169,151,115,9,2020-11-11 06:51:38,133,1
39,"54","Kelmės r.","6","Šiaulių apskr.",NA,333,114,219,216,108,6,2020-11-11 06:51:40,121,3
40,"89","Širvintų r.","10","Vilniaus apskr.",NA,240,92,137,193,46,0,2020-11-11 06:51:42,171,1
41,"48","Kalvarijos","4","Marijampolės apskr.",NA,52,25,23,38,13,0,2020-11-11 06:51:45,37,1
42,"52","Kauno r.","2","Kauno apskr.",NA,1055,486,554,861,182,11,2020-11-11 06:51:48,595,1
44,"88","Šilutės r.","3","Klaipėdos apskr.",NA,317,115,183,250,59,5,2020-11-11 06:51:51,242,3
45,"77","Tauragės r.","7","Tauragės apskr.",NA,252,129,123,169,82,1,2020-11-11 06:51:54,165,0
46,"59","Lazdijų r.","1","Alytaus apskr.",NA,42,15,24,24,18,0,2020-11-11 06:51:56,24,0
47,"94","Jurbarko r.","7","Tauragės apskr.",NA,235,84,151,189,38,4,2020-11-11 06:51:57,133,4
48,"42","Elektrėnų","10","Vilniaus apskr.",NA,169,84,83,129,40,0,2020-11-11 06:51:59,73,0
49,"23","Neringos","3","Klaipėdos apskr.",NA,10,4,5,9,1,0,2020-11-11 06:52:00,6,0
50,"61","Mažeikių r.","8","Telšių apskr.",NA,470,199,270,369,97,4,2020-11-11 06:52:02,358,0
51,"45","Ignalinos r.","9","Utenos apskr.",NA,39,17,22,13,26,0,2020-11-11 06:52:03,15,0
52,"78","Telšių r.","8","Telšių apskr.",NA,409,140,268,321,84,4,2020-11-11 06:52:05,316,0
53,"68","Plungės r.","8","Telšių apskr.",NA,662,247,405,490,160,11,2020-11-11 06:52:07,393,1
54,"56","Kretingos r.","3","Klaipėdos apskr.",NA,483,129,266,380,93,9,2020-11-11 06:52:08,313,0
55,"38","Varėnos r.","1","Alytaus apskr.",NA,107,47,60,92,13,2,2020-11-11 06:52:10,91,0
56,"33","Alytaus r.","1","Alytaus apskr.",NA,98,42,43,88,9,1,2020-11-11 06:52:11,83,0
57,"72","Raseinių r.","2","Kauno apskr.",NA,846,341,505,253,576,15,2020-11-11 06:52:12,101,2
59,"13","Vilniaus m.","10","Vilniaus apskr.",NA,6563,2896,3155,5098,1413,26,2020-11-11 06:52:17,3412,11
60,"87","Šilalės r.","7","Tauragės apskr.",NA,296,110,183,246,48,1,2020-11-11 06:52:18,228,1
