"OBJECTID","AMZIAUSGRUPE","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","KITA","VISO","GYV_SKAIC","GYV_SKAIC_V","GYV_SKAIC_M","ATVEJAI_V_100000","ATVEJAI_M_100000","ATVEJAI_VISI_100000"
1,"0-9",NA,740,381,359,0,740,290102,148908,141194,255.9,254.3,255.1
2,"10-19",NA,1322,707,615,0,1322,263568,134947,128621,523.9,478.1,501.6
3,"20-29",NA,3303,1629,1674,0,3303,339736,177466,162270,917.9,1031.6,972.2
4,"30-39",NA,3799,1861,1938,0,3799,359239,188972,170267,984.8,1138.2,1057.5
5,"40-49",NA,3825,1596,2229,0,3825,369722,183873,185849,868,1199.4,1034.6
6,"50-59",NA,3924,1495,2429,0,3924,419039,196469,222570,760.9,1091.3,936.4
7,"60-69",NA,2487,1016,1471,0,2487,351248,147788,203460,687.5,723,708
8,"70-79",NA,911,390,521,0,911,236890,81674,155216,477.5,335.7,384.6
9,"Virš 80",NA,2707,280,661,1766,941,164546,44257,120289,632.7,549.5,1645.1
