"OBJECTID","AMZIAUSGRUPE","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","KITA","VISO","GYV_SKAIC","GYV_SKAIC_V","GYV_SKAIC_M","ATVEJAI_V_100000","ATVEJAI_M_100000","ATVEJAI_VISI_100000"
1,"0-9",NA,22,10,12,0,22,290102,148908,141194,6.7,8.5,7.6
2,"10-19",NA,48,23,25,0,48,263568,134947,128621,17,19.4,18.2
3,"20-29",NA,226,110,116,0,226,339736,177466,162270,62,71.5,66.5
4,"30-39",NA,221,116,105,0,221,359239,188972,170267,61.4,61.7,61.5
5,"40-49",NA,294,122,172,0,294,369722,183873,185849,66.4,92.5,79.5
6,"50-59",NA,399,141,258,0,399,419039,196469,222570,71.8,115.9,95.2
7,"60-69",NA,264,111,153,0,264,351248,147788,203460,75.1,75.2,75.2
8,"70-79",NA,139,64,75,0,139,236890,81674,155216,78.4,48.3,58.7
9,"Virš 80",NA,163,48,115,0,163,164546,44257,120289,108.5,95.6,99.1
