"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","PLOTAS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","SHAPE_AREA","SHAPE_LEN","ATVEJAI","ATVEJAI_10000_GYV","GYV_SK","GYDOMA_10000_GYV","ATVEJAI_14","ATVEJAI_14_100000","ATVEJAI_14_100000LT","MIRTYS_KITA"
118261,NA,"Utenos r.",NA,NA,NA,NA,341,149,192,249,89,3,2020-11-27 06:54:14,0,0,341,917.2,37179,669.7,200,537.9,868.9,0
118262,NA,"Kaišiadorių r.",NA,NA,NA,NA,376,196,180,324,48,4,2020-11-27 06:54:14,0,0,376,1273.4,29526,1097.3,184,623.2,868.9,0
118263,NA,"Vilkaviškio r.",NA,NA,NA,NA,407,208,199,324,81,1,2020-11-27 06:54:14,0,0,407,1174.3,34660,934.8,304,877.1,868.9,1
118264,NA,"Prienų r.",NA,NA,NA,NA,471,184,287,334,133,3,2020-11-27 06:54:14,0,0,471,1825.4,25802,1294.5,215,833.3,868.9,1
118265,NA,"Jonavos r.",NA,NA,NA,NA,633,301,332,562,69,2,2020-11-27 06:54:14,0,0,633,1537.8,41163,1365.3,338,821.1,868.9,0
118266,NA,"Rietavo",NA,NA,NA,NA,158,56,102,85,69,4,2020-11-27 06:54:14,0,0,158,2176.9,7258,1171.1,61,840.4,868.9,0
118267,NA,"Marijampolės",NA,NA,NA,NA,1205,535,670,913,270,20,2020-11-27 06:54:14,0,0,1205,2240.9,53772,1697.9,523,972.6,868.9,2
118268,NA,"Kauno m.",NA,NA,NA,NA,6241,2802,3439,5054,1114,53,2020-11-27 06:54:14,0,0,6241,2156.7,289380,1746.5,2515,869.1,868.9,20
118269,NA,"Alytaus m.",NA,NA,NA,NA,1127,436,691,999,124,4,2020-11-27 06:54:14,0,0,1127,2259.1,49888,2002.5,693,1389.1,868.9,0
118270,NA,"Druskininkų",NA,NA,NA,NA,263,109,154,196,62,1,2020-11-27 06:54:14,0,0,263,1376.3,19109,1025.7,180,942,868.9,1
118271,NA,"Joniškio r.",NA,NA,NA,NA,303,122,181,137,156,6,2020-11-27 06:54:14,0,0,303,1461.9,20726,661,78,376.3,868.9,4
118272,NA,"Kazlų Rūdos",NA,NA,NA,NA,165,61,104,124,40,1,2020-11-27 06:54:14,0,0,165,1455.4,11337,1093.8,112,987.9,868.9,0
118529,NA,"Biržų r.",NA,NA,NA,NA,185,77,108,91,90,0,2020-11-27 06:54:14,0,0,185,814.3,22718,400.6,77,338.9,868.9,2
118530,NA,"Šiaulių r.",NA,NA,NA,NA,1088,471,616,889,175,13,2020-11-27 06:54:14,0,0,1088,2625.3,41442,2145.2,488,1177.5,868.9,10
118531,NA,"Klaipėdos r.",NA,NA,NA,NA,1288,563,724,953,322,11,2020-11-27 06:54:14,0,0,1288,2141.7,60139,1584.7,531,883,868.9,2
118532,NA,"Anykščių r.",NA,NA,NA,NA,146,67,79,101,43,2,2020-11-27 06:54:14,0,0,146,633.8,23034,438.5,101,438.5,868.9,0
118533,NA,"Akmenės r.",NA,NA,NA,NA,201,94,107,155,43,3,2020-11-27 06:54:14,0,0,201,1071.2,18764,826,137,730.1,868.9,0
118534,NA,"Molėtų r.",NA,NA,NA,NA,162,58,104,70,91,1,2020-11-27 06:54:14,0,0,162,944.4,17153,408.1,65,378.9,868.9,0
118535,NA,"Radviliškio r.",NA,NA,NA,NA,701,284,417,371,310,4,2020-11-27 06:54:14,0,0,701,2003.1,34995,1060.1,308,880.1,868.9,16
118536,NA,"Rokiškio r.",NA,NA,NA,NA,217,89,128,151,63,1,2020-11-27 06:54:14,0,0,217,773.1,28070,537.9,131,466.7,868.9,2
118537,NA,"Šakių r.",NA,NA,NA,NA,344,146,198,273,66,4,2020-11-27 06:54:14,0,0,344,1288.5,26698,1022.5,217,812.8,868.9,1
118538,NA,"Panevėžio r.",NA,NA,NA,NA,541,236,305,400,134,6,2020-11-27 06:54:14,0,0,541,1531.5,35324,1132.4,291,823.8,868.9,1
118539,NA,"Trakų r.",NA,NA,NA,NA,457,179,275,349,104,3,2020-11-27 06:54:14,0,0,457,1404.2,32546,1072.3,227,697.5,868.9,0
118540,NA,"Kupiškio r.",NA,NA,NA,NA,182,84,98,103,77,2,2020-11-27 06:54:14,0,0,182,1112.7,16356,629.7,71,434.1,868.9,0
118541,NA,"Skuodo r.",NA,NA,NA,NA,415,161,254,330,78,5,2020-11-27 06:54:14,0,0,415,2581.2,16078,2052.5,197,1225.3,868.9,2
118542,NA,"Palangos m.",NA,NA,NA,NA,285,145,140,232,49,4,2020-11-27 06:54:14,0,0,285,1776.1,16046,1445.8,125,779,868.9,0
118543,NA,"Pagėgių",NA,NA,NA,NA,36,14,22,23,12,0,2020-11-27 06:54:14,0,0,36,494,7288,315.6,14,192.1,868.9,1
118544,NA,"Šalčininkų r.",NA,NA,NA,NA,463,180,283,377,78,4,2020-11-27 06:54:14,0,0,463,1517,30520,1235.3,275,901,868.9,4
118545,NA,"Vilniaus r.",NA,NA,NA,NA,1968,800,1143,1469,477,10,2020-11-27 06:54:14,0,0,1968,1964.9,100158,1466.7,786,784.8,868.9,8
118546,NA,"Švenčionių r.",NA,NA,NA,NA,585,233,352,266,309,2,2020-11-27 06:54:14,0,0,585,2551,22932,1159.9,166,723.9,868.9,8
118547,NA,"Zarasų r.",NA,NA,NA,NA,67,32,35,52,13,2,2020-11-27 06:54:14,0,0,67,449.2,14916,348.6,40,268.2,868.9,0
