"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","PLOTAS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","SHAPE_AREA","SHAPE_LEN","ATVEJAI","ATVEJAI_10000_GYV","GYV_SK","GYDOMA_10000_GYV","ATVEJAI_14","ATVEJAI_14_100000","ATVEJAI_14_100000LT","MIRTYS_KITA"
87805,NA,"Utenos r.",NA,NA,NA,NA,8,4,4,0,8,0,2020-09-01 06:50:14,0,0,8,21.5,37179,0,0,0,16.3,0
87806,NA,"Kaišiadorių r.",NA,NA,NA,NA,9,4,5,5,4,0,2020-09-01 06:50:15,0,0,9,30.5,29526,16.9,4,13.5,16.3,0
87807,NA,"Vilkaviškio r.",NA,NA,NA,NA,8,4,4,0,7,1,2020-09-01 06:50:16,0,0,8,23.1,34660,0,0,0,16.3,0
87808,NA,"Prienų r.",NA,NA,NA,NA,24,8,16,9,14,1,2020-09-01 06:50:17,0,0,24,93,25802,34.9,2,7.8,16.3,0
88385,NA,"Jonavos r.",NA,NA,NA,NA,20,7,13,6,14,0,2020-09-01 06:50:19,0,0,20,48.6,41163,14.6,1,2.4,16.3,0
88386,NA,"Rietavo",NA,NA,NA,NA,6,4,2,0,6,0,2020-09-01 06:50:20,0,0,6,82.7,7258,0,0,0,16.3,0
88387,NA,"Marijampolės",NA,NA,NA,NA,85,38,47,5,76,4,2020-09-01 06:50:21,0,0,85,158.1,53772,9.3,3,5.6,16.3,0
88388,NA,"Kauno m.",NA,NA,NA,NA,347,193,154,207,132,7,2020-09-01 06:50:22,0,0,347,119.9,289380,71.5,64,22.1,16.3,1
88389,NA,"Alytaus m.",NA,NA,NA,NA,29,18,11,1,27,1,2020-09-01 06:50:24,0,0,29,58.1,49888,2,1,2,16.3,0
88390,NA,"Druskininkų",NA,NA,NA,NA,1,0,1,0,1,0,2020-09-01 06:50:25,0,0,1,5.2,19109,0,0,0,16.3,0
88391,NA,"Joniškio r.",NA,NA,NA,NA,15,8,7,0,14,1,2020-09-01 06:50:26,0,0,15,72.4,20726,0,0,0,16.3,0
88392,NA,"Kazlų Rūdos",NA,NA,NA,NA,3,0,3,0,3,0,2020-09-01 06:50:27,0,0,3,26.5,11337,0,0,0,16.3,0
88393,NA,"Biržų r.",NA,NA,NA,NA,12,5,7,2,10,0,2020-09-01 06:50:28,0,0,12,52.8,22718,8.8,2,8.8,16.3,0
88394,NA,"Šiaulių r.",NA,NA,NA,NA,12,7,5,1,10,1,2020-09-01 06:50:30,0,0,12,29,41442,2.4,0,0,16.3,0
88395,NA,"Klaipėdos r.",NA,NA,NA,NA,73,34,39,7,62,4,2020-09-01 06:50:31,0,0,73,121.4,60139,11.6,4,6.7,16.3,0
88396,NA,"Anykščių r.",NA,NA,NA,NA,9,4,5,1,8,0,2020-09-01 06:50:32,0,0,9,39.1,23034,4.3,1,4.3,16.3,0
88397,NA,"Akmenės r.",NA,NA,NA,NA,7,3,4,2,5,0,2020-09-01 06:50:33,0,0,7,37.3,18764,10.7,2,10.7,16.3,0
88398,NA,"Molėtų r.",NA,NA,NA,NA,40,9,31,31,9,0,2020-09-01 06:50:34,0,0,40,233.2,17153,180.7,27,157.4,16.3,0
88399,NA,"Radviliškio r.",NA,NA,NA,NA,8,6,2,0,8,0,2020-09-01 06:50:35,0,0,8,22.9,34995,0,0,0,16.3,0
88400,NA,"Rokiškio r.",NA,NA,NA,NA,9,3,6,4,5,0,2020-09-01 06:50:36,0,0,9,32.1,28070,14.3,4,14.3,16.3,0
88401,NA,"Šakių r.",NA,NA,NA,NA,13,7,6,5,7,1,2020-09-01 06:50:38,0,0,13,48.7,26698,18.7,3,11.2,16.3,0
88402,NA,"Panevėžio r.",NA,NA,NA,NA,15,8,7,3,11,1,2020-09-01 06:50:39,0,0,15,42.5,35324,8.5,2,5.7,16.3,0
88403,NA,"Trakų r.",NA,NA,NA,NA,30,14,16,20,10,0,2020-09-01 06:50:40,0,0,30,92.2,32546,61.5,9,27.7,16.3,0
88404,NA,"Kupiškio r.",NA,NA,NA,NA,9,5,4,4,5,0,2020-09-01 06:50:41,0,0,9,55,16356,24.5,4,24.5,16.3,0
88405,NA,"Skuodo r.",NA,NA,NA,NA,6,1,5,3,3,0,2020-09-01 06:50:42,0,0,6,37.3,16078,18.7,3,18.7,16.3,0
88406,NA,"Palangos m.",NA,NA,NA,NA,12,6,6,1,10,1,2020-09-01 06:50:44,0,0,12,74.8,16046,6.2,0,0,16.3,0
88407,NA,"Pagėgių",NA,NA,NA,NA,1,0,1,0,1,0,2020-09-01 06:50:45,0,0,1,13.7,7288,0,0,0,16.3,0
88408,NA,"Šalčininkų r.",NA,NA,NA,NA,30,10,20,6,24,0,2020-09-01 06:50:46,0,0,30,98.3,30520,19.7,2,6.6,16.3,0
88409,NA,"Vilniaus r.",NA,NA,NA,NA,329,126,203,40,282,3,2020-09-01 06:50:47,0,0,329,328.5,100158,39.9,9,9,16.3,4
88410,NA,"Švenčionių r.",NA,NA,NA,NA,34,12,22,23,11,0,2020-09-01 06:50:49,0,0,34,148.3,22932,100.3,23,100.3,16.3,0
88411,NA,"Zarasų r.",NA,NA,NA,NA,5,5,0,3,2,0,2020-09-01 06:50:50,0,0,5,33.5,14916,20.1,2,13.4,16.3,0
88412,NA,"Kėdainių r.",NA,NA,NA,NA,15,8,7,5,10,0,2020-09-01 06:50:51,0,0,15,33.1,45285,11,3,6.6,16.3,0
88413,NA,"Ukmergės r.",NA,NA,NA,NA,92,29,63,3,79,9,2020-09-01 06:50:52,0,0,92,274.9,33471,9,1,3,16.3,1
88414,NA,"Kelmės r.",NA,NA,NA,NA,3,2,1,0,3,0,2020-09-01 06:50:53,0,0,3,11.8,25382,0,0,0,16.3,0
88415,NA,"Širvintų r.",NA,NA,NA,NA,20,11,9,0,19,0,2020-09-01 06:50:54,0,0,20,132.7,15076,0,0,0,16.3,1
88416,NA,"Kalvarijos",NA,NA,NA,NA,5,2,3,0,4,0,2020-09-01 06:50:56,0,0,5,49.1,10190,0,0,0,16.3,1
88417,NA,"Kauno r.",NA,NA,NA,NA,94,48,46,63,31,0,2020-09-01 06:50:58,0,0,94,97.5,96441,65.3,27,28,16.3,0
88418,NA,"Šilutės r.",NA,NA,NA,NA,12,8,4,5,7,0,2020-09-01 06:51:00,0,0,12,31.9,37637,13.3,2,5.3,16.3,0
88419,NA,"Tauragės r.",NA,NA,NA,NA,30,21,9,19,11,0,2020-09-01 06:51:03,0,0,30,79.4,37805,50.3,15,39.7,16.3,0
88420,NA,"Lazdijų r.",NA,NA,NA,NA,7,3,4,1,6,0,2020-09-01 06:51:06,0,0,7,38.2,18331,5.5,1,5.5,16.3,0
88421,NA,"Jurbarko r.",NA,NA,NA,NA,8,6,2,6,2,0,2020-09-01 06:51:08,0,0,8,32.2,24822,24.2,5,20.1,16.3,0
88422,NA,"Elektrėnų",NA,NA,NA,NA,16,6,10,11,5,0,2020-09-01 06:51:10,0,0,16,66.7,23992,45.8,7,29.2,16.3,0
88423,NA,"Neringos",NA,NA,NA,NA,2,1,1,1,1,0,2020-09-01 06:51:13,0,0,2,56.7,3530,28.3,1,28.3,16.3,0
88424,NA,"Mažeikių r.",NA,NA,NA,NA,11,6,5,3,7,1,2020-09-01 06:51:15,0,0,11,21.5,51067,5.9,1,2,16.3,0
88425,NA,"Ignalinos r.",NA,NA,NA,NA,24,11,13,13,11,0,2020-09-01 06:51:18,0,0,24,166.3,14433,90.1,0,0,16.3,0
88426,NA,"Telšių r.",NA,NA,NA,NA,11,6,5,0,9,2,2020-09-01 06:51:20,0,0,11,28,39317,0,0,0,16.3,0
88427,NA,"Plungės r.",NA,NA,NA,NA,8,5,3,0,8,0,2020-09-01 06:51:23,0,0,8,24.3,32987,0,0,0,16.3,0
88428,NA,"Kretingos r.",NA,NA,NA,NA,64,24,40,2,58,4,2020-09-01 06:51:25,0,0,64,171,37427,5.3,1,2.7,16.3,0
88429,NA,"Varėnos r.",NA,NA,NA,NA,1,1,0,0,0,1,2020-09-01 06:51:27,0,0,1,4.8,20840,0,0,0,16.3,0
88430,NA,"Alytaus r.",NA,NA,NA,NA,7,4,3,0,7,0,2020-09-01 06:51:30,0,0,7,27,25887,0,0,0,16.3,0
88431,NA,"Raseinių r.",NA,NA,NA,NA,7,1,6,1,5,1,2020-09-01 06:51:32,0,0,7,22.4,31225,3.2,0,0,16.3,0
88432,NA,"Vilniaus m.",NA,NA,NA,NA,821,389,431,351,442,22,2020-09-01 06:51:36,0,0,821,146.1,562030,62.5,180,32,16.3,5
88433,NA,"Šilalės r.",NA,NA,NA,NA,3,2,1,0,3,0,2020-09-01 06:51:38,0,0,3,13.7,21887,0,0,0,16.3,0
88434,NA,"Klaipėdos m.",NA,NA,NA,NA,327,123,204,46,263,18,2020-09-01 06:51:41,0,0,327,219.2,149157,30.8,15,10.1,16.3,0
88435,NA,"Visagino",NA,NA,NA,NA,12,6,6,7,5,0,2020-09-01 06:51:44,0,0,12,65.8,18250,38.4,2,11,16.3,0
88436,NA,"Pasvalio r.",NA,NA,NA,NA,12,4,8,9,3,0,2020-09-01 06:51:46,0,0,12,52.6,22816,39.4,8,35.1,16.3,0
88437,NA,"Panevėžio m.",NA,NA,NA,NA,81,42,39,24,56,1,2020-09-01 06:51:48,0,0,81,94.3,85878,27.9,14,16.3,16.3,0
88438,NA,"Šiaulių m.",NA,NA,NA,NA,25,14,11,8,16,1,2020-09-01 06:51:51,0,0,25,24.6,101514,7.9,0,0,16.3,0
88439,NA,"Birštono",NA,NA,NA,NA,0,0,0,0,0,0,2020-09-01 06:51:51,0,0,0,0,4069,0,0,0,16.3,0
88440,NA,"Pakruojo r.",NA,NA,NA,NA,1,0,1,1,0,0,2020-09-01 06:51:53,0,0,1,5.4,18606,5.4,0,0,16.3,0
61,NA,"Kita",NA,NA,NA,NA,1,0,0,0,0,0,2020-09-01 06:57:50,0,0,1,0,0,0,0,0,16.3,0
