"OBJECTID","AMZIAUSGRUPE","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","KITA","VISO","GYV_SKAIC","GYV_SKAIC_V","GYV_SKAIC_M","ATVEJAI_V_100000","ATVEJAI_M_100000","ATVEJAI_VISI_100000"
1,"0-9",NA,170,79,91,0,170,290102,148908,141194,53.1,64.5,58.6
2,"10-19",NA,380,198,182,0,380,263568,134947,128621,146.7,141.5,144.2
3,"20-29",NA,916,459,457,0,916,339736,177466,162270,258.6,281.6,269.6
4,"30-39",NA,1024,528,496,0,1024,359239,188972,170267,279.4,291.3,285
5,"40-49",NA,1105,471,634,0,1105,369722,183873,185849,256.2,341.1,298.9
6,"50-59",NA,1195,468,727,0,1195,419039,196469,222570,238.2,326.6,285.2
7,"60-69",NA,723,301,422,0,723,351248,147788,203460,203.7,207.4,205.8
8,"70-79",NA,296,125,171,0,296,236890,81674,155216,153,110.2,125
9,"Virš 80",NA,313,88,225,0,313,164546,44257,120289,198.8,187,190.2
