"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","PLOTAS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","SHAPE_AREA","SHAPE_LEN","ATVEJAI","ATVEJAI_10000_GYV","GYV_SK","GYDOMA_10000_GYV","ATVEJAI_14","ATVEJAI_14_100000","ATVEJAI_14_100000LT","MIRTYS_KITA"
61,NA,"Kita",NA,NA,NA,NA,1,0,0,0,0,0,2020-10-12 06:50:53,0,0,1,0,0,0,0,0,62.9,0
97781,NA,"Utenos r.",NA,NA,NA,NA,20,6,14,10,10,0,2020-10-12 06:35:13,0,0,20,53.8,37179,26.9,8,21.5,62.9,0
97782,NA,"Kaišiadorių r.",NA,NA,NA,NA,15,7,8,11,4,0,2020-10-12 06:35:14,0,0,15,50.8,29526,37.3,4,13.5,62.9,0
97783,NA,"Vilkaviškio r.",NA,NA,NA,NA,11,6,5,2,8,1,2020-10-12 06:35:15,0,0,11,31.7,34660,5.8,1,2.9,62.9,0
97784,NA,"Prienų r.",NA,NA,NA,NA,32,12,20,3,28,1,2020-10-12 06:35:16,0,0,32,124,25802,11.6,3,11.6,62.9,0
97785,NA,"Jonavos r.",NA,NA,NA,NA,26,9,17,6,20,0,2020-10-12 06:35:17,0,0,26,63.2,41163,14.6,6,14.6,62.9,0
97786,NA,"Rietavo",NA,NA,NA,NA,14,6,8,8,6,0,2020-10-12 06:35:19,0,0,14,192.9,7258,110.2,8,110.2,62.9,0
97787,NA,"Marijampolės",NA,NA,NA,NA,101,45,56,12,85,4,2020-10-12 06:35:20,0,0,101,187.8,53772,22.3,6,11.2,62.9,0
97788,NA,"Kauno m.",NA,NA,NA,NA,688,335,353,403,275,8,2020-10-12 06:35:22,0,0,688,237.7,289380,139.3,216,74.6,62.9,2
97789,NA,"Alytaus m.",NA,NA,NA,NA,39,22,17,3,35,1,2020-10-12 06:35:23,0,0,39,78.2,49888,6,3,6,62.9,0
97790,NA,"Druskininkų",NA,NA,NA,NA,22,13,9,21,1,0,2020-10-12 06:35:25,0,0,22,115.1,19109,109.9,21,109.9,62.9,0
97791,NA,"Joniškio r.",NA,NA,NA,NA,36,20,16,20,14,2,2020-10-12 06:35:26,0,0,36,173.7,20726,96.5,20,96.5,62.9,0
97792,NA,"Kazlų Rūdos",NA,NA,NA,NA,4,0,4,1,3,0,2020-10-12 06:35:27,0,0,4,35.3,11337,8.8,1,8.8,62.9,0
97793,NA,"Biržų r.",NA,NA,NA,NA,19,9,10,2,17,0,2020-10-12 06:35:28,0,0,19,83.6,22718,8.8,0,0,62.9,0
97794,NA,"Šiaulių r.",NA,NA,NA,NA,144,65,79,119,23,2,2020-10-12 06:35:30,0,0,144,347.5,41442,287.1,81,195.5,62.9,0
97795,NA,"Klaipėdos r.",NA,NA,NA,NA,103,52,51,25,74,4,2020-10-12 06:35:31,0,0,103,171.3,60139,41.6,16,26.6,62.9,0
97796,NA,"Anykščių r.",NA,NA,NA,NA,11,5,6,1,10,0,2020-10-12 06:35:32,0,0,11,47.8,23034,4.3,1,4.3,62.9,0
97797,NA,"Akmenės r.",NA,NA,NA,NA,19,10,9,8,10,1,2020-10-12 06:35:33,0,0,19,101.3,18764,42.6,3,16,62.9,0
97798,NA,"Molėtų r.",NA,NA,NA,NA,46,12,34,14,32,0,2020-10-12 06:35:34,0,0,46,268.2,17153,81.6,2,11.7,62.9,0
97799,NA,"Radviliškio r.",NA,NA,NA,NA,231,82,149,180,46,1,2020-10-12 06:35:36,0,0,231,660.1,34995,514.4,103,294.3,62.9,4
97800,NA,"Rokiškio r.",NA,NA,NA,NA,24,9,15,9,15,0,2020-10-12 06:35:37,0,0,24,85.5,28070,32.1,2,7.1,62.9,0
97801,NA,"Šakių r.",NA,NA,NA,NA,27,16,11,14,12,1,2020-10-12 06:35:38,0,0,27,101.1,26698,52.4,11,41.2,62.9,0
97802,NA,"Panevėžio r.",NA,NA,NA,NA,32,18,14,17,14,1,2020-10-12 06:35:39,0,0,32,90.6,35324,48.1,11,31.1,62.9,0
97803,NA,"Trakų r.",NA,NA,NA,NA,45,22,23,23,22,0,2020-10-12 06:35:41,0,0,45,138.3,32546,70.7,5,15.4,62.9,0
97804,NA,"Kupiškio r.",NA,NA,NA,NA,19,10,9,7,12,0,2020-10-12 06:35:42,0,0,19,116.2,16356,42.8,1,6.1,62.9,0
97805,NA,"Skuodo r.",NA,NA,NA,NA,19,4,15,12,7,0,2020-10-12 06:35:43,0,0,19,118.2,16078,74.6,9,56,62.9,0
97806,NA,"Palangos m.",NA,NA,NA,NA,19,8,11,6,12,1,2020-10-12 06:35:44,0,0,19,118.4,16046,37.4,5,31.2,62.9,0
97807,NA,"Pagėgių",NA,NA,NA,NA,6,0,6,2,4,0,2020-10-12 06:35:45,0,0,6,82.3,7288,27.4,1,13.7,62.9,0
97808,NA,"Šalčininkų r.",NA,NA,NA,NA,36,12,24,2,34,0,2020-10-12 06:35:47,0,0,36,118,30520,6.6,1,3.3,62.9,0
97809,NA,"Vilniaus r.",NA,NA,NA,NA,408,167,241,102,299,3,2020-10-12 06:35:48,0,0,408,407.4,100158,101.8,49,48.9,62.9,4
97810,NA,"Švenčionių r.",NA,NA,NA,NA,64,24,40,27,37,0,2020-10-12 06:35:50,0,0,64,279.1,22932,117.7,15,65.4,62.9,0
97811,NA,"Zarasų r.",NA,NA,NA,NA,6,5,1,1,5,0,2020-10-12 06:35:51,0,0,6,40.2,14916,6.7,1,6.7,62.9,0
97812,NA,"Kėdainių r.",NA,NA,NA,NA,41,24,17,21,19,0,2020-10-12 06:35:52,0,0,41,90.5,45285,46.4,6,13.2,62.9,1
97813,NA,"Ukmergės r.",NA,NA,NA,NA,112,38,74,22,80,9,2020-10-12 06:35:53,0,0,112,334.6,33471,65.7,3,9,62.9,1
97814,NA,"Kelmės r.",NA,NA,NA,NA,75,24,51,65,9,1,2020-10-12 06:35:55,0,0,75,295.5,25382,256.1,54,212.7,62.9,0
97815,NA,"Širvintų r.",NA,NA,NA,NA,21,11,10,1,19,0,2020-10-12 06:35:56,0,0,21,139.3,15076,6.6,1,6.6,62.9,1
97816,NA,"Kalvarijos",NA,NA,NA,NA,6,2,4,0,5,0,2020-10-12 06:35:57,0,0,6,58.9,10190,0,0,0,62.9,1
97817,NA,"Kauno r.",NA,NA,NA,NA,190,89,101,124,64,2,2020-10-12 06:35:58,0,0,190,197,96441,128.6,63,65.3,62.9,0
97818,NA,"Šilutės r.",NA,NA,NA,NA,19,10,9,4,15,0,2020-10-12 06:36:00,0,0,19,50.5,37637,10.6,4,10.6,62.9,0
97819,NA,"Tauragės r.",NA,NA,NA,NA,57,42,15,11,46,0,2020-10-12 06:36:01,0,0,57,150.8,37805,29.1,6,15.9,62.9,0
97820,NA,"Lazdijų r.",NA,NA,NA,NA,9,4,5,2,7,0,2020-10-12 06:36:02,0,0,9,49.1,18331,10.9,2,10.9,62.9,0
97821,NA,"Jurbarko r.",NA,NA,NA,NA,31,19,12,11,19,0,2020-10-12 06:36:03,0,0,31,124.9,24822,44.3,7,28.2,62.9,1
97822,NA,"Elektrėnų",NA,NA,NA,NA,46,26,20,29,17,0,2020-10-12 06:36:05,0,0,46,191.7,23992,120.9,19,79.2,62.9,0
97823,NA,"Neringos",NA,NA,NA,NA,3,1,2,2,1,0,2020-10-12 06:36:06,0,0,3,85,3530,56.7,1,28.3,62.9,0
97824,NA,"Mažeikių r.",NA,NA,NA,NA,52,25,27,23,28,1,2020-10-12 06:36:07,0,0,52,101.8,51067,45,14,27.4,62.9,0
97825,NA,"Ignalinos r.",NA,NA,NA,NA,25,12,13,1,24,0,2020-10-12 06:36:08,0,0,25,173.2,14433,6.9,0,0,62.9,0
