"OBJECTID","AMZIAUSGRUPE","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","KITA","VISO","GYV_SKAIC","GYV_SKAIC_V","GYV_SKAIC_M","ATVEJAI_V_100000","ATVEJAI_M_100000","ATVEJAI_VISI_100000"
1,"0-9",NA,27,12,15,0,27,290102,148908,141194,8.1,10.6,9.3
2,"10-19",NA,52,25,27,0,52,263568,134947,128621,18.5,21,19.7
3,"20-29",NA,244,121,123,0,244,339736,177466,162270,68.2,75.8,71.8
4,"30-39",NA,260,144,116,0,260,359239,188972,170267,76.2,68.1,72.4
5,"40-49",NA,326,140,186,0,326,369722,183873,185849,76.1,100.1,88.2
6,"50-59",NA,436,159,277,0,436,419039,196469,222570,80.9,124.5,104
7,"60-69",NA,288,120,168,0,288,351248,147788,203460,81.2,82.6,82
8,"70-79",NA,150,68,82,0,150,236890,81674,155216,83.3,52.8,63.3
9,"Virš 80",NA,168,50,118,0,168,164546,44257,120289,113,98.1,102.1
