"OBJECTID","AMZIAUSGRUPE","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","KITA","VISO","GYV_SKAIC","GYV_SKAIC_V","GYV_SKAIC_M","ATVEJAI_V_100000","ATVEJAI_M_100000","ATVEJAI_VISI_100000"
1,"0-9",NA,251,125,126,0,251,290102,148908,141194,83.9,89.2,86.5
2,"10-19",NA,513,272,241,0,513,263568,134947,128621,201.6,187.4,194.6
3,"20-29",NA,1127,561,566,0,1127,339736,177466,162270,316.1,348.8,331.7
4,"30-39",NA,1299,659,640,0,1299,359239,188972,170267,348.7,375.9,361.6
5,"40-49",NA,1387,590,797,0,1387,369722,183873,185849,320.9,428.8,375.1
6,"50-59",NA,1453,569,884,0,1453,419039,196469,222570,289.6,397.2,346.7
7,"60-69",NA,934,391,543,0,934,351248,147788,203460,264.6,266.9,265.9
8,"70-79",NA,382,166,216,0,382,236890,81674,155216,203.2,139.2,161.3
9,"Virš 80",NA,380,108,268,4,376,164546,44257,120289,244,222.8,230.9
