"OBJECTID","AMZIAUSGRUPE","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","KITA","VISO","GYV_SKAIC","GYV_SKAIC_V","GYV_SKAIC_M","ATVEJAI_V_100000","ATVEJAI_M_100000","ATVEJAI_VISI_100000"
1,"0-9",NA,56,26,30,0,56,290102,148908,141194,17.5,21.2,19.3
2,"10-19",NA,100,55,45,0,100,263568,134947,128621,40.8,35,37.9
3,"20-29",NA,341,175,166,0,341,339736,177466,162270,98.6,102.3,100.4
4,"30-39",NA,391,214,177,0,391,359239,188972,170267,113.2,104,108.8
5,"40-49",NA,459,205,254,0,459,369722,183873,185849,111.5,136.7,124.1
6,"50-59",NA,538,216,322,0,538,419039,196469,222570,109.9,144.7,128.4
7,"60-69",NA,343,152,191,0,343,351248,147788,203460,102.9,93.9,97.7
8,"70-79",NA,153,64,89,0,153,236890,81674,155216,78.4,57.3,64.6
9,"Virš 80",NA,183,56,126,1,182,164546,44257,120289,126.5,104.7,111.2
