"OBJECTID","AMZIAUSGRUPE","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","KITA","VISO","GYV_SKAIC","GYV_SKAIC_V","GYV_SKAIC_M","ATVEJAI_V_100000","ATVEJAI_M_100000","ATVEJAI_VISI_100000"
1,"0-9",NA,260,129,131,0,260,290102,148908,141194,86.6,92.8,89.6
2,"10-19",NA,531,287,244,0,531,263568,134947,128621,212.7,189.7,201.5
3,"20-29",NA,1163,578,585,0,1163,339736,177466,162270,325.7,360.5,342.3
4,"30-39",NA,1332,675,657,0,1332,359239,188972,170267,357.2,385.9,370.8
5,"40-49",NA,1424,606,818,0,1424,369722,183873,185849,329.6,440.1,385.2
6,"50-59",NA,1490,584,906,0,1490,419039,196469,222570,297.2,407.1,355.6
7,"60-69",NA,953,399,554,0,953,351248,147788,203460,270,272.3,271.3
8,"70-79",NA,389,168,221,0,389,236890,81674,155216,205.7,142.4,164.2
9,"Virš 80",NA,386,110,273,3,383,164546,44257,120289,248.5,227,234.6
