"OBJECTID","AMZIAUSGRUPE","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","KITA","VISO","GYV_SKAIC","GYV_SKAIC_V","GYV_SKAIC_M","ATVEJAI_V_100000","ATVEJAI_M_100000","ATVEJAI_VISI_100000"
1,"0-9",NA,58,27,31,0,58,290102,148908,141194,18.1,22,20
2,"10-19",NA,107,60,47,0,107,263568,134947,128621,44.5,36.5,40.6
3,"20-29",NA,378,193,185,0,378,339736,177466,162270,108.8,114,111.3
4,"30-39",NA,420,225,195,0,420,359239,188972,170267,119.1,114.5,116.9
5,"40-49",NA,479,218,261,0,479,369722,183873,185849,118.6,140.4,129.6
6,"50-59",NA,555,223,332,0,555,419039,196469,222570,113.5,149.2,132.4
7,"60-69",NA,357,157,200,0,357,351248,147788,203460,106.2,98.3,101.6
8,"70-79",NA,154,65,89,0,154,236890,81674,155216,79.6,57.3,65
9,"Virš 80",NA,186,56,128,2,184,164546,44257,120289,126.5,106.4,113
