"OBJECTID","AMZIAUSGRUPE","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","KITA","VISO","GYV_SKAIC","GYV_SKAIC_V","GYV_SKAIC_M","ATVEJAI_V_100000","ATVEJAI_M_100000","ATVEJAI_VISI_100000"
1,"0-9",NA,529,277,252,0,529,290102,148908,141194,186,178.5,182.3
2,"10-19",NA,1064,574,490,0,1064,263568,134947,128621,425.4,381,403.7
3,"20-29",NA,2409,1205,1204,0,2409,339736,177466,162270,679,742,709.1
4,"30-39",NA,2796,1348,1448,0,2796,359239,188972,170267,713.3,850.4,778.3
5,"40-49",NA,2822,1191,1631,0,2822,369722,183873,185849,647.7,877.6,763.3
6,"50-59",NA,2896,1107,1789,0,2896,419039,196469,222570,563.4,803.8,691.1
7,"60-69",NA,1842,765,1077,0,1842,351248,147788,203460,517.6,529.3,524.4
8,"70-79",NA,668,287,381,0,668,236890,81674,155216,351.4,245.5,282
9,"Virš 80",NA,668,189,450,29,639,164546,44257,120289,427.1,374.1,406
