"OBJECTID","AMZIAUSGRUPE","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","KITA","VISO","GYV_SKAIC","GYV_SKAIC_V","GYV_SKAIC_M","ATVEJAI_V_100000","ATVEJAI_M_100000","ATVEJAI_VISI_100000"
1,"0-9",NA,1210,620,590,0,1210,290102,148908,141194,416.4,417.9,417.1
2,"10-19",NA,2154,1126,1027,1,2153,263568,134947,128621,834.4,798.5,817.2
3,"20-29",NA,6059,2954,3098,7,6052,339736,177466,162270,1664.5,1909.2,1783.4
4,"30-39",NA,6964,3329,3632,3,6961,359239,188972,170267,1761.6,2133.1,1938.5
5,"40-49",NA,7251,3026,4219,6,7245,369722,183873,185849,1645.7,2270.1,1961.2
6,"50-59",NA,7991,3006,4983,2,7989,419039,196469,222570,1530,2238.8,1907
7,"60-69",NA,4949,2063,2886,0,4949,351248,147788,203460,1395.9,1418.5,1409
8,"70-79",NA,1906,835,1071,0,1906,236890,81674,155216,1022.4,690,804.6
9,"Virš 80",NA,2120,534,1307,279,1841,164546,44257,120289,1206.6,1086.5,1288.4
