"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","PLOTAS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","SHAPE_AREA","SHAPE_LEN","ATVEJAI","ATVEJAI_10000_GYV","GYV_SK","GYDOMA_10000_GYV","ATVEJAI_14","ATVEJAI_14_100000","ATVEJAI_14_100000LT","MIRTYS_KITA"
94517,NA,"Utenos r.",NA,NA,NA,NA,12,5,7,3,9,0,2020-09-26 06:45:13,0,0,12,32.3,37179,8.1,2,5.4,35.8,0
94518,NA,"Kaišiadorių r.",NA,NA,NA,NA,11,5,6,7,4,0,2020-09-26 06:45:14,0,0,11,37.3,29526,23.7,2,6.8,35.8,0
94519,NA,"Vilkaviškio r.",NA,NA,NA,NA,10,5,5,2,7,1,2020-09-26 06:45:16,0,0,10,28.9,34660,5.8,2,5.8,35.8,0
94520,NA,"Prienų r.",NA,NA,NA,NA,29,11,18,5,23,1,2020-09-26 06:45:17,0,0,29,112.4,25802,19.4,0,0,35.8,0
94521,NA,"Jonavos r.",NA,NA,NA,NA,20,7,13,1,19,0,2020-09-26 06:45:18,0,0,20,48.6,41163,2.4,0,0,35.8,0
94522,NA,"Rietavo",NA,NA,NA,NA,6,4,2,0,6,0,2020-09-26 06:45:20,0,0,6,82.7,7258,0,0,0,35.8,0
94523,NA,"Marijampolės",NA,NA,NA,NA,95,44,51,10,81,4,2020-09-26 06:45:21,0,0,95,176.7,53772,18.6,6,11.2,35.8,0
94524,NA,"Kauno m.",NA,NA,NA,NA,455,243,212,243,204,7,2020-09-26 06:45:23,0,0,455,157.2,289380,84,75,25.9,35.8,1
94525,NA,"Alytaus m.",NA,NA,NA,NA,36,21,15,5,30,1,2020-09-26 06:45:25,0,0,36,72.2,49888,10,3,6,35.8,0
94526,NA,"Druskininkų",NA,NA,NA,NA,1,0,1,0,1,0,2020-09-26 06:45:26,0,0,1,5.2,19109,0,0,0,35.8,0
94527,NA,"Joniškio r.",NA,NA,NA,NA,16,9,7,1,14,1,2020-09-26 06:45:27,0,0,16,77.2,20726,4.8,1,4.8,35.8,0
94528,NA,"Kazlų Rūdos",NA,NA,NA,NA,3,0,3,0,3,0,2020-09-26 06:45:29,0,0,3,26.5,11337,0,0,0,35.8,0
94529,NA,"Biržų r.",NA,NA,NA,NA,19,9,10,6,13,0,2020-09-26 06:45:30,0,0,19,83.6,22718,26.4,6,26.4,35.8,0
94530,NA,"Šiaulių r.",NA,NA,NA,NA,55,24,31,43,11,1,2020-09-26 06:45:31,0,0,55,132.7,41442,103.8,38,91.7,35.8,0
94531,NA,"Klaipėdos r.",NA,NA,NA,NA,87,42,45,14,69,4,2020-09-26 06:45:33,0,0,87,144.7,60139,23.3,2,3.3,35.8,0
94532,NA,"Anykščių r.",NA,NA,NA,NA,10,4,6,0,10,0,2020-09-26 06:45:34,0,0,10,43.4,23034,0,0,0,35.8,0
94533,NA,"Akmenės r.",NA,NA,NA,NA,15,7,8,10,5,0,2020-09-26 06:45:35,0,0,15,79.9,18764,53.3,8,42.6,35.8,0
