"OBJECTID","AMZIAUSGRUPE","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","KITA","VISO","GYV_SKAIC","GYV_SKAIC_V","GYV_SKAIC_M","ATVEJAI_V_100000","ATVEJAI_M_100000","ATVEJAI_VISI_100000"
1,"0-9",NA,863,444,419,0,863,290102,148908,141194,298.2,296.8,297.5
2,"10-19",NA,1573,831,741,1,1572,263568,134947,128621,615.8,576.1,596.8
3,"20-29",NA,4216,2071,2144,1,4215,339736,177466,162270,1167,1321.3,1241
4,"30-39",NA,4779,2331,2447,1,4778,359239,188972,170267,1233.5,1437.2,1330.3
5,"40-49",NA,4882,2027,2854,1,4881,369722,183873,185849,1102.4,1535.7,1320.5
6,"50-59",NA,5110,1939,3171,0,5110,419039,196469,222570,986.9,1424.7,1219.5
7,"60-69",NA,3228,1316,1912,0,3228,351248,147788,203460,890.5,939.7,919
8,"70-79",NA,1174,503,671,0,1174,236890,81674,155216,615.9,432.3,495.6
9,"Virš 80",NA,2644,350,841,1453,1191,164546,44257,120289,790.8,699.1,1606.8
