"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","ATVEJAI_14","MIRTYS_KITA"
1,"82","Utenos r.","9","Utenos apskr.",NA,33,14,19,18,15,0,2020-10-25 06:50:21,13,0
2,"49","Kaišiadorių r.","2","Kauno apskr.",NA,34,17,17,29,5,0,2020-10-25 06:50:22,19,0
3,"39","Vilkaviškio r.","4","Marijampolės apskr.",NA,18,6,12,8,9,1,2020-10-25 06:50:24,7,0
4,"69","Prienų r.","2","Kauno apskr.",NA,62,24,38,32,29,1,2020-10-25 06:50:25,32,0
5,"46","Jonavos r.","2","Kauno apskr.",NA,52,17,35,30,22,0,2020-10-25 06:50:26,26,0
6,"74","Rietavo","8","Telšių apskr.",NA,23,10,13,10,13,0,2020-10-25 06:50:27,10,0
7,"18","Marijampolės","4","Marijampolės apskr.",NA,202,78,124,103,92,7,2020-10-25 06:50:29,101,0
8,"19","Kauno m.","2","Kauno apskr.",NA,1080,513,566,735,331,10,2020-10-25 06:50:31,403,3
9,"11","Alytaus m.","1","Alytaus apskr.",NA,53,28,25,17,35,1,2020-10-25 06:50:33,14,0
10,"15","Druskininkų","1","Alytaus apskr.",NA,24,14,10,8,16,0,2020-10-25 06:50:34,5,0
11,"47","Joniškio r.","6","Šiaulių apskr.",NA,96,41,55,76,17,2,2020-10-25 06:50:35,60,1
12,"58","Kazlų Rūdos","4","Marijampolės apskr.",NA,14,5,9,10,4,0,2020-10-25 06:50:36,10,0
13,"36","Biržų r.","5","Panevėžio apskr.",NA,20,10,10,2,18,0,2020-10-25 06:50:37,1,0
14,"91","Šiaulių r.","6","Šiaulių apskr.",NA,226,100,126,167,51,3,2020-10-25 06:50:39,90,5
15,"55","Klaipėdos r.","3","Klaipėdos apskr.",NA,177,91,86,88,85,4,2020-10-25 06:50:40,78,0
16,"34","Anykščių r.","9","Utenos apskr.",NA,14,7,7,4,10,0,2020-10-25 06:50:41,3,0
17,"32","Akmenės r.","6","Šiaulių apskr.",NA,27,16,11,7,18,2,2020-10-25 06:50:43,8,0
18,"62","Molėtų r.","9","Utenos apskr.",NA,55,14,41,11,44,0,2020-10-25 06:50:44,9,0
19,"71","Radviliškio r.","6","Šiaulių apskr.",NA,239,87,152,37,187,2,2020-10-25 06:50:45,8,13
22,"73","Rokiškio r.","5","Panevėžio apskr.",NA,28,11,17,5,23,0,2020-10-25 06:50:47,4,0
23,"84","Šakių r.","4","Marijampolės apskr.",NA,41,20,21,14,26,1,2020-10-25 06:50:48,14,0
24,"66","Panevėžio r.","5","Panevėžio apskr.",NA,52,30,22,31,20,1,2020-10-25 06:50:49,20,0
25,"79","Trakų r.","10","Vilniaus apskr.",NA,69,32,37,34,35,0,2020-10-25 06:50:50,26,0
27,"57","Kupiškio r.","5","Panevėžio apskr.",NA,24,12,12,7,17,0,2020-10-25 06:50:51,5,0
28,"75","Skuodo r.","3","Klaipėdos apskr.",NA,55,21,34,46,9,0,2020-10-25 06:50:53,36,0
31,"25","Palangos m.","3","Klaipėdos apskr.",NA,50,20,30,37,12,1,2020-10-25 06:50:54,31,0
32,"63","Pagėgių","7","Tauragės apskr.",NA,8,1,7,2,6,0,2020-10-25 06:50:55,2,0
33,"85","Šalčininkų r.","10","Vilniaus apskr.",NA,43,14,29,8,35,0,2020-10-25 06:50:56,7,0
34,"41","Vilniaus r.","10","Vilniaus apskr.",NA,529,224,305,197,325,3,2020-10-25 06:50:58,124,4
35,"86","Švenčionių r.","10","Vilniaus apskr.",NA,146,70,76,93,53,0,2020-10-25 06:50:59,85,0
36,"43","Zarasų r.","9","Utenos apskr.",NA,7,6,1,2,5,0,2020-10-25 06:51:00,1,0
37,"53","Kėdainių r.","2","Kauno apskr.",NA,62,33,29,28,33,0,2020-10-25 06:51:02,21,1
38,"81","Ukmergės r.","10","Vilniaus apskr.",NA,134,46,88,40,84,9,2020-10-25 06:51:03,24,1
39,"54","Kelmės r.","6","Šiaulių apskr.",NA,185,59,126,134,45,5,2020-10-25 06:51:05,113,1
40,"89","Širvintų r.","10","Vilniaus apskr.",NA,51,21,30,31,19,0,2020-10-25 06:51:06,30,1
41,"48","Kalvarijos","4","Marijampolės apskr.",NA,12,5,7,6,5,0,2020-10-25 06:51:07,6,1
42,"52","Kauno r.","2","Kauno apskr.",NA,373,173,200,288,80,5,2020-10-25 06:51:09,187,0
44,"88","Šilutės r.","3","Klaipėdos apskr.",NA,56,28,28,35,19,2,2020-10-25 06:51:10,38,0
45,"77","Tauragės r.","7","Tauragės apskr.",NA,74,49,25,20,53,1,2020-10-25 06:51:11,17,0
46,"59","Lazdijų r.","1","Alytaus apskr.",NA,17,5,12,9,8,0,2020-10-25 06:51:13,8,0
47,"94","Jurbarko r.","7","Tauragės apskr.",NA,70,34,36,44,24,1,2020-10-25 06:51:14,40,1
48,"42","Elektrėnų","10","Vilniaus apskr.",NA,80,41,39,47,33,0,2020-10-25 06:51:15,34,0
49,"23","Neringos","3","Klaipėdos apskr.",NA,4,1,3,3,1,0,2020-10-25 06:51:16,1,0
50,"61","Mažeikių r.","8","Telšių apskr.",NA,93,41,52,51,41,1,2020-10-25 06:51:18,42,0
51,"45","Ignalinos r.","9","Utenos apskr.",NA,24,12,12,1,23,0,2020-10-25 06:51:19,1,0
52,"78","Telšių r.","8","Telšių apskr.",NA,71,24,47,48,21,2,2020-10-25 06:51:20,44,0
53,"68","Plungės r.","8","Telšių apskr.",NA,167,64,103,146,19,1,2020-10-25 06:51:22,140,1
54,"56","Kretingos r.","3","Klaipėdos apskr.",NA,134,50,84,66,64,4,2020-10-25 06:51:23,65,0
55,"38","Varėnos r.","1","Alytaus apskr.",NA,11,5,6,5,5,1,2020-10-25 06:51:24,6,0
56,"33","Alytaus r.","1","Alytaus apskr.",NA,13,7,6,5,8,0,2020-10-25 06:51:26,5,0
57,"72","Raseinių r.","2","Kauno apskr.",NA,724,278,446,348,365,9,2020-10-25 06:51:28,168,2
59,"13","Vilniaus m.","10","Vilniaus apskr.",NA,2579,1253,1326,1633,915,24,2020-10-25 06:51:31,1070,7
60,"87","Šilalės r.","7","Tauragės apskr.",NA,57,26,31,39,18,0,2020-10-25 06:51:32,36,0
26,"21","Klaipėdos m.","3","Klaipėdos apskr.",NA,608,255,353,291,298,19,2020-10-25 06:51:34,193,0
20,"30","Visagino","9","Utenos apskr.",NA,19,8,11,4,14,1,2020-10-25 06:51:35,2,0
58,"67","Pasvalio r.","5","Panevėžio apskr.",NA,59,22,37,44,15,0,2020-10-25 06:51:37,40,0
21,"27","Panevėžio m.","5","Panevėžio apskr.",NA,206,103,103,102,103,1,2020-10-25 06:51:38,64,0
29,"29","Šiaulių m.","6","Šiaulių apskr.",NA,591,230,361,389,189,9,2020-10-25 06:51:40,217,4
30,"12","Birštono","2","Kauno apskr.",NA,4,2,2,2,2,0,2020-10-25 06:51:41,3,0
43,"65","Pakruojo r.","6","Šiaulių apskr.",NA,14,6,8,12,2,0,2020-10-25 06:51:43,4,0
