"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","ATVEJAI_14","MIRTYS_KITA"
1,"82","Utenos r.","9","Utenos apskr.",NA,283,126,157,209,72,2,2020-11-24 10:26:20,186,0
2,"49","Kaišiadorių r.","2","Kauno apskr.",NA,287,162,125,243,40,4,2020-11-24 10:26:22,120,0
3,"39","Vilkaviškio r.","4","Marijampolės apskr.",NA,294,136,158,226,66,1,2020-11-24 10:26:24,234,1
4,"69","Prienų r.","2","Kauno apskr.",NA,416,159,257,301,111,3,2020-11-24 10:26:26,218,1
5,"46","Jonavos r.","2","Kauno apskr.",NA,504,257,247,438,64,2,2020-11-24 10:26:27,252,0
6,"74","Rietavo","8","Telšių apskr.",NA,147,51,96,83,61,3,2020-11-24 10:26:29,78,0
7,"18","Marijampolės","4","Marijampolės apskr.",NA,1069,463,606,811,237,20,2020-11-24 10:26:32,499,1
8,"19","Kauno m.","2","Kauno apskr.",NA,5593,2534,3059,4628,899,48,2020-11-24 10:26:37,2380,18
9,"11","Alytaus m.","1","Alytaus apskr.",NA,1046,402,644,963,79,4,2020-11-24 10:26:39,717,0
10,"15","Druskininkų","1","Alytaus apskr.",NA,215,96,119,166,44,1,2020-11-24 10:26:41,165,1
11,"47","Joniškio r.","6","Šiaulių apskr.",NA,276,111,165,117,149,6,2020-11-24 10:26:43,89,4
12,"58","Kazlų Rūdos","4","Marijampolės apskr.",NA,109,41,68,82,26,1,2020-11-24 10:26:44,64,0
13,"36","Biržų r.","5","Panevėžio apskr.",NA,159,63,96,80,75,0,2020-11-24 10:26:46,79,2
14,"91","Šiaulių r.","6","Šiaulių apskr.",NA,973,428,544,804,148,10,2020-11-24 10:26:48,486,10
15,"55","Klaipėdos r.","3","Klaipėdos apskr.",NA,1118,504,613,845,261,10,2020-11-24 10:26:51,504,2
16,"34","Anykščių r.","9","Utenos apskr.",NA,115,51,64,80,34,1,2020-11-24 10:26:52,79,0
17,"32","Akmenės r.","6","Šiaulių apskr.",NA,156,72,84,113,41,2,2020-11-24 10:26:54,105,0
18,"62","Molėtų r.","9","Utenos apskr.",NA,129,44,85,41,87,1,2020-11-24 10:26:56,48,0
19,"71","Radviliškio r.","6","Šiaulių apskr.",NA,593,240,353,282,291,4,2020-11-24 10:26:58,262,16
22,"73","Rokiškio r.","5","Panevėžio apskr.",NA,153,69,84,101,51,1,2020-11-24 10:26:59,93,0
