"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","ATVEJAI_14","MIRTYS_KITA"
1,"82","Utenos r.","9","Utenos apskr.",NA,10,5,5,2,8,0,2020-09-12 06:50:12,2,0
2,"49","Kaišiadorių r.","2","Kauno apskr.",NA,9,4,5,5,4,0,2020-09-12 06:50:13,1,0
3,"39","Vilkaviškio r.","4","Marijampolės apskr.",NA,8,4,4,0,7,1,2020-09-12 06:50:15,0,0
4,"69","Prienų r.","2","Kauno apskr.",NA,29,11,18,7,21,1,2020-09-12 06:50:16,5,0
5,"46","Jonavos r.","2","Kauno apskr.",NA,20,7,13,1,19,0,2020-09-12 06:50:17,0,0
6,"74","Rietavo","8","Telšių apskr.",NA,6,4,2,0,6,0,2020-09-12 06:50:19,0,0
7,"18","Marijampolės","4","Marijampolės apskr.",NA,89,39,50,8,77,4,2020-09-12 06:50:20,4,0
8,"19","Kauno m.","2","Kauno apskr.",NA,379,210,169,220,151,7,2020-09-12 06:50:22,39,1
9,"11","Alytaus m.","1","Alytaus apskr.",NA,33,20,13,5,27,1,2020-09-12 06:50:24,5,0
10,"15","Druskininkų","1","Alytaus apskr.",NA,1,0,1,0,1,0,2020-09-12 06:50:26,0,0
11,"47","Joniškio r.","6","Šiaulių apskr.",NA,15,8,7,0,14,1,2020-09-12 06:50:27,0,0
12,"58","Kazlų Rūdos","4","Marijampolės apskr.",NA,3,0,3,0,3,0,2020-09-12 06:50:28,0,0
13,"36","Biržų r.","5","Panevėžio apskr.",NA,13,6,7,2,11,0,2020-09-12 06:50:29,1,0
14,"91","Šiaulių r.","6","Šiaulių apskr.",NA,17,8,9,5,11,1,2020-09-12 06:50:31,5,0
15,"55","Klaipėdos r.","3","Klaipėdos apskr.",NA,85,42,43,14,67,4,2020-09-12 06:50:32,12,0
16,"34","Anykščių r.","9","Utenos apskr.",NA,10,4,6,2,8,0,2020-09-12 06:50:33,1,0
17,"32","Akmenės r.","6","Šiaulių apskr.",NA,7,3,4,2,5,0,2020-09-12 06:50:35,0,0
18,"62","Molėtų r.","9","Utenos apskr.",NA,44,11,33,34,10,0,2020-09-12 06:50:36,10,0
19,"71","Radviliškio r.","6","Šiaulių apskr.",NA,9,7,2,1,8,0,2020-09-12 06:50:37,1,0
22,"73","Rokiškio r.","5","Panevėžio apskr.",NA,11,3,8,6,5,0,2020-09-12 06:50:38,2,0
23,"84","Šakių r.","4","Marijampolės apskr.",NA,13,7,6,3,9,1,2020-09-12 06:50:40,2,0
24,"66","Panevėžio r.","5","Panevėžio apskr.",NA,16,8,8,2,13,1,2020-09-12 06:50:41,1,0
25,"79","Trakų r.","10","Vilniaus apskr.",NA,37,18,19,21,16,0,2020-09-12 06:50:43,9,0
27,"57","Kupiškio r.","5","Panevėžio apskr.",NA,9,5,4,1,8,0,2020-09-12 06:50:44,0,0
28,"75","Skuodo r.","3","Klaipėdos apskr.",NA,8,2,6,4,4,0,2020-09-12 06:50:45,2,0
31,"25","Palangos m.","3","Klaipėdos apskr.",NA,12,6,6,0,11,1,2020-09-12 06:50:47,0,0
32,"63","Pagėgių","7","Tauragės apskr.",NA,4,0,4,3,1,0,2020-09-12 06:50:48,3,0
33,"85","Šalčininkų r.","10","Vilniaus apskr.",NA,32,11,21,6,26,0,2020-09-12 06:50:49,2,0
34,"41","Vilniaus r.","10","Vilniaus apskr.",NA,339,131,208,45,287,3,2020-09-12 06:50:51,12,4
35,"86","Švenčionių r.","10","Vilniaus apskr.",NA,43,15,28,32,11,0,2020-09-12 06:50:52,21,0
36,"43","Zarasų r.","9","Utenos apskr.",NA,5,5,0,3,2,0,2020-09-12 06:50:54,0,0
37,"53","Kėdainių r.","2","Kauno apskr.",NA,24,14,10,13,11,0,2020-09-12 06:50:55,10,0
38,"81","Ukmergės r.","10","Vilniaus apskr.",NA,93,30,63,4,79,9,2020-09-12 06:50:56,1,1
39,"54","Kelmės r.","6","Šiaulių apskr.",NA,3,2,1,0,3,0,2020-09-12 06:50:58,0,0
40,"89","Širvintų r.","10","Vilniaus apskr.",NA,20,11,9,0,19,0,2020-09-12 06:50:59,0,1
41,"48","Kalvarijos","4","Marijampolės apskr.",NA,6,2,4,1,4,0,2020-09-12 06:51:00,1,1
42,"52","Kauno r.","2","Kauno apskr.",NA,107,53,54,66,41,0,2020-09-12 06:51:02,18,0
44,"88","Šilutės r.","3","Klaipėdos apskr.",NA,15,9,6,5,10,0,2020-09-12 06:51:03,3,0
45,"77","Tauragės r.","7","Tauragės apskr.",NA,45,35,10,30,15,0,2020-09-12 06:51:04,26,0
46,"59","Lazdijų r.","1","Alytaus apskr.",NA,7,3,4,0,7,0,2020-09-12 06:51:06,0,0
47,"94","Jurbarko r.","7","Tauragės apskr.",NA,15,9,6,13,2,0,2020-09-12 06:51:07,12,0
48,"42","Elektrėnų","10","Vilniaus apskr.",NA,20,9,11,13,7,0,2020-09-12 06:51:08,5,0
49,"23","Neringos","3","Klaipėdos apskr.",NA,2,1,1,1,1,0,2020-09-12 06:51:10,0,0
50,"61","Mažeikių r.","8","Telšių apskr.",NA,18,9,9,10,7,1,2020-09-12 06:51:11,7,0
51,"45","Ignalinos r.","9","Utenos apskr.",NA,24,11,13,6,18,0,2020-09-12 06:51:12,0,0
52,"78","Telšių r.","8","Telšių apskr.",NA,11,6,5,0,9,2,2020-09-12 06:51:14,0,0
53,"68","Plungės r.","8","Telšių apskr.",NA,8,5,3,0,8,0,2020-09-12 06:51:15,0,0
54,"56","Kretingos r.","3","Klaipėdos apskr.",NA,66,25,41,2,60,4,2020-09-12 06:51:17,2,0
55,"38","Varėnos r.","1","Alytaus apskr.",NA,1,1,0,0,0,1,2020-09-12 06:51:18,0,0
56,"33","Alytaus r.","1","Alytaus apskr.",NA,7,4,3,0,7,0,2020-09-12 06:51:19,0,0
57,"72","Raseinių r.","2","Kauno apskr.",NA,21,8,13,15,5,1,2020-09-12 06:51:21,14,0
59,"13","Vilniaus m.","10","Vilniaus apskr.",NA,923,436,487,364,532,22,2020-09-12 06:51:23,128,5
60,"87","Šilalės r.","7","Tauragės apskr.",NA,11,10,1,8,3,0,2020-09-12 06:51:25,8,0
26,"21","Klaipėdos m.","3","Klaipėdos apskr.",NA,339,132,207,52,269,18,2020-09-12 06:51:27,14,0
20,"30","Visagino","9","Utenos apskr.",NA,14,7,7,6,8,0,2020-09-12 06:51:29,2,0
58,"67","Pasvalio r.","5","Panevėžio apskr.",NA,12,4,8,9,3,0,2020-09-12 06:51:30,4,0
21,"27","Panevėžio m.","5","Panevėžio apskr.",NA,92,45,47,20,71,1,2020-09-12 06:51:32,13,0
29,"29","Šiaulių m.","6","Šiaulių apskr.",NA,74,36,38,53,20,1,2020-09-12 06:51:33,49,0
30,"12","Birštono","2","Kauno apskr.",NA,0,0,0,0,0,0,2020-09-12 06:51:33,0,0
43,"65","Pakruojo r.","6","Šiaulių apskr.",NA,1,0,1,1,0,0,2020-09-12 06:51:34,0,0
