"OBJECTID","AMZIAUSGRUPE","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","KITA","VISO","GYV_SKAIC","GYV_SKAIC_V","GYV_SKAIC_M","ATVEJAI_V_100000","ATVEJAI_M_100000","ATVEJAI_VISI_100000"
1,"0-9",NA,119,58,61,0,119,290102,148908,141194,39,43.2,41
2,"10-19",NA,286,155,131,0,286,263568,134947,128621,114.9,101.8,108.5
3,"20-29",NA,742,374,368,0,742,339736,177466,162270,210.7,226.8,218.4
4,"30-39",NA,799,418,381,0,799,359239,188972,170267,221.2,223.8,222.4
5,"40-49",NA,858,367,491,0,858,369722,183873,185849,199.6,264.2,232.1
6,"50-59",NA,918,378,540,0,918,419039,196469,222570,192.4,242.6,219.1
7,"60-69",NA,559,237,322,0,559,351248,147788,203460,160.4,158.3,159.1
8,"70-79",NA,235,102,133,0,235,236890,81674,155216,124.9,85.7,99.2
9,"Virš 80",NA,268,83,185,0,268,164546,44257,120289,187.5,153.8,162.9
