"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","PLOTAS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","SHAPE_AREA","SHAPE_LEN","ATVEJAI","ATVEJAI_10000_GYV","GYV_SK","GYDOMA_10000_GYV","ATVEJAI_14","ATVEJAI_14_100000","ATVEJAI_14_100000LT","MIRTYS_KITA"
61,NA,"Kita",NA,NA,NA,NA,1,0,0,0,0,0,2020-10-20 08:54:22,0,0,1,0,0,0,1,0,91.7,0
100221,NA,"Utenos r.",NA,NA,NA,NA,22,8,14,12,10,0,2020-10-20 08:54:22,0,0,22,59.2,37179,32.3,7,18.8,91.7,0
100222,NA,"Kaišiadorių r.",NA,NA,NA,NA,26,14,12,21,5,0,2020-10-20 08:54:22,0,0,26,88.1,29526,71.1,12,40.6,91.7,0
100223,NA,"Vilkaviškio r.",NA,NA,NA,NA,13,6,7,3,9,1,2020-10-20 08:54:22,0,0,13,37.5,34660,8.7,3,8.7,91.7,0
100224,NA,"Prienų r.",NA,NA,NA,NA,41,17,24,12,28,1,2020-10-20 08:54:22,0,0,41,158.9,25802,46.5,11,42.6,91.7,0
100225,NA,"Jonavos r.",NA,NA,NA,NA,32,11,21,12,20,0,2020-10-20 08:54:22,0,0,32,77.7,41163,29.2,8,19.4,91.7,0
100226,NA,"Rietavo",NA,NA,NA,NA,17,7,10,10,7,0,2020-10-20 08:54:22,0,0,17,234.2,7258,137.8,9,124,91.7,0
100227,NA,"Marijampolės",NA,NA,NA,NA,145,56,89,50,90,5,2020-10-20 08:54:22,0,0,145,269.7,53772,93,47,87.4,91.7,0
100228,NA,"Kauno m.",NA,NA,NA,NA,842,411,431,519,310,10,2020-10-20 08:54:22,0,0,842,291,289380,179.3,259,89.5,91.7,3
100229,NA,"Alytaus m.",NA,NA,NA,NA,45,25,20,9,35,1,2020-10-20 08:54:22,0,0,45,90.2,49888,18,9,18,91.7,0
100230,NA,"Druskininkų",NA,NA,NA,NA,23,14,9,18,5,0,2020-10-20 08:54:22,0,0,23,120.4,19109,94.2,12,62.8,91.7,0
100231,NA,"Joniškio r.",NA,NA,NA,NA,64,31,33,47,14,2,2020-10-20 08:54:22,0,0,64,308.8,20726,226.8,47,226.8,91.7,1
100232,NA,"Kazlų Rūdos",NA,NA,NA,NA,8,2,6,5,3,0,2020-10-20 08:54:22,0,0,8,70.6,11337,44.1,5,44.1,91.7,0
100233,NA,"Biržų r.",NA,NA,NA,NA,20,10,10,2,18,0,2020-10-20 08:54:22,0,0,20,88,22718,8.8,1,4.4,91.7,0
100234,NA,"Šiaulių r.",NA,NA,NA,NA,193,88,105,162,26,3,2020-10-20 08:54:22,0,0,193,465.7,41442,390.9,90,217.2,91.7,2
100235,NA,"Klaipėdos r.",NA,NA,NA,NA,136,70,66,51,81,4,2020-10-20 08:54:22,0,0,136,226.1,60139,84.8,42,69.8,91.7,0
100236,NA,"Anykščių r.",NA,NA,NA,NA,14,7,7,4,10,0,2020-10-20 08:54:22,0,0,14,60.8,23034,17.4,3,13,91.7,0
100237,NA,"Akmenės r.",NA,NA,NA,NA,22,13,9,6,14,2,2020-10-20 08:54:22,0,0,22,117.2,18764,32,3,16,91.7,0
100238,NA,"Molėtų r.",NA,NA,NA,NA,46,12,34,10,36,0,2020-10-20 08:54:22,0,0,46,268.2,17153,58.3,1,5.8,91.7,0
100239,NA,"Radviliškio r.",NA,NA,NA,NA,238,86,152,106,117,2,2020-10-20 08:54:22,0,0,238,680.1,34995,302.9,23,65.7,91.7,13
100240,NA,"Rokiškio r.",NA,NA,NA,NA,28,11,17,7,21,0,2020-10-20 08:54:22,0,0,28,99.8,28070,24.9,6,21.4,91.7,0
100241,NA,"Šakių r.",NA,NA,NA,NA,35,18,17,19,15,1,2020-10-20 08:54:22,0,0,35,131.1,26698,71.2,18,67.4,91.7,0
100242,NA,"Panevėžio r.",NA,NA,NA,NA,46,25,21,26,19,1,2020-10-20 08:54:22,0,0,46,130.2,35324,73.6,18,51,91.7,0
100243,NA,"Trakų r.",NA,NA,NA,NA,60,27,33,34,26,0,2020-10-20 08:54:22,0,0,60,184.4,32546,104.5,18,55.3,91.7,0
100244,NA,"Kupiškio r.",NA,NA,NA,NA,24,12,12,7,17,0,2020-10-20 08:54:22,0,0,24,146.7,16356,42.8,5,30.6,91.7,0
100245,NA,"Skuodo r.",NA,NA,NA,NA,37,13,24,28,9,0,2020-10-20 08:54:22,0,0,37,230.1,16078,174.1,26,161.7,91.7,0
100246,NA,"Palangos m.",NA,NA,NA,NA,31,13,18,18,12,1,2020-10-20 08:54:22,0,0,31,193.2,16046,112.2,16,99.7,91.7,0
100247,NA,"Pagėgių",NA,NA,NA,NA,8,1,7,3,5,0,2020-10-20 08:54:22,0,0,8,109.8,7288,41.2,3,41.2,91.7,0
100248,NA,"Šalčininkų r.",NA,NA,NA,NA,36,12,24,1,35,0,2020-10-20 08:54:22,0,0,36,118,30520,3.3,1,3.3,91.7,0
100249,NA,"Vilniaus r.",NA,NA,NA,NA,454,190,264,130,317,3,2020-10-20 08:54:22,0,0,454,453.3,100158,129.8,71,70.9,91.7,4
100250,NA,"Švenčionių r.",NA,NA,NA,NA,111,55,56,65,46,0,2020-10-20 08:54:22,0,0,111,484,22932,283.4,61,266,91.7,0
100251,NA,"Zarasų r.",NA,NA,NA,NA,6,5,1,1,5,0,2020-10-20 08:54:22,0,0,6,40.2,14916,6.7,0,0,91.7,0
100252,NA,"Kėdainių r.",NA,NA,NA,NA,48,27,21,17,30,0,2020-10-20 08:54:22,0,0,48,106,45285,37.5,9,19.9,91.7,1
100253,NA,"Ukmergės r.",NA,NA,NA,NA,120,43,77,26,84,9,2020-10-20 08:54:22,0,0,120,358.5,33471,77.7,11,32.9,91.7,1
100254,NA,"Kelmės r.",NA,NA,NA,NA,131,45,86,107,23,1,2020-10-20 08:54:22,0,0,131,516.1,25382,421.6,89,350.6,91.7,0
100255,NA,"Širvintų r.",NA,NA,NA,NA,29,13,16,9,19,0,2020-10-20 08:54:22,0,0,29,192.4,15076,59.7,9,59.7,91.7,1
100256,NA,"Kalvarijos",NA,NA,NA,NA,9,4,5,3,5,0,2020-10-20 08:54:22,0,0,9,88.3,10190,29.4,3,29.4,91.7,1
100257,NA,"Kauno r.",NA,NA,NA,NA,262,122,140,189,69,4,2020-10-20 08:54:22,0,0,262,271.7,96441,196,97,100.6,91.7,0
100258,NA,"Šilutės r.",NA,NA,NA,NA,36,16,20,21,15,0,2020-10-20 08:54:22,0,0,36,95.7,37637,55.8,20,53.1,91.7,0
100259,NA,"Tauragės r.",NA,NA,NA,NA,63,44,19,12,50,1,2020-10-20 08:54:22,0,0,63,166.6,37805,31.7,10,26.5,91.7,0
100260,NA,"Lazdijų r.",NA,NA,NA,NA,14,5,9,7,7,0,2020-10-20 08:54:22,0,0,14,76.4,18331,38.2,6,32.7,91.7,0
100261,NA,"Jurbarko r.",NA,NA,NA,NA,46,23,23,23,21,1,2020-10-20 08:54:22,0,0,46,185.3,24822,92.7,19,76.5,91.7,1
100262,NA,"Elektrėnų",NA,NA,NA,NA,64,35,29,44,20,0,2020-10-20 08:54:22,0,0,64,266.8,23992,183.4,27,112.5,91.7,0
100263,NA,"Neringos",NA,NA,NA,NA,5,2,3,4,1,0,2020-10-20 08:54:22,0,0,5,141.6,3530,113.3,3,85,91.7,0
100264,NA,"Mažeikių r.",NA,NA,NA,NA,63,31,32,26,36,1,2020-10-20 08:54:22,0,0,63,123.4,51067,50.9,15,29.4,91.7,0
100265,NA,"Ignalinos r.",NA,NA,NA,NA,25,12,13,1,24,0,2020-10-20 08:54:22,0,0,25,173.2,14433,6.9,0,0,91.7,0
100266,NA,"Telšių r.",NA,NA,NA,NA,38,15,23,16,20,2,2020-10-20 08:54:22,0,0,38,96.7,39317,40.7,15,38.2,91.7,0
100267,NA,"Plungės r.",NA,NA,NA,NA,92,38,54,73,19,0,2020-10-20 08:54:22,0,0,92,278.9,32987,221.3,75,227.4,91.7,0
100268,NA,"Kretingos r.",NA,NA,NA,NA,104,41,63,38,62,4,2020-10-20 08:54:22,0,0,104,277.9,37427,101.5,37,98.9,91.7,0
100269,NA,"Varėnos r.",NA,NA,NA,NA,7,4,3,4,2,1,2020-10-20 08:54:22,0,0,7,33.6,20840,19.2,3,14.4,91.7,0
100270,NA,"Alytaus r.",NA,NA,NA,NA,9,5,4,1,8,0,2020-10-20 08:54:22,0,0,9,34.8,25887,3.9,1,3.9,91.7,0
100271,NA,"Raseinių r.",NA,NA,NA,NA,676,256,420,621,45,8,2020-10-20 08:54:22,0,0,676,2164.9,31225,1988.8,253,810.2,91.7,2
100272,NA,"Vilniaus m.",NA,NA,NA,NA,1962,943,1017,1124,807,24,2020-10-20 08:54:22,0,0,1962,349.1,562030,200,602,107.1,91.7,5
100273,NA,"Šilalės r.",NA,NA,NA,NA,29,17,12,16,13,0,2020-10-20 08:54:22,0,0,29,132.5,21887,73.1,17,77.7,91.7,0
100274,NA,"Klaipėdos m.",NA,NA,NA,NA,517,209,308,204,295,18,2020-10-20 08:54:22,0,0,517,346.6,149157,136.8,133,89.2,91.7,0
100275,NA,"Visagino",NA,NA,NA,NA,22,11,11,9,12,1,2020-10-20 08:54:22,0,0,22,120.5,18250,49.3,6,32.9,91.7,0
100276,NA,"Pasvalio r.",NA,NA,NA,NA,37,14,23,22,15,0,2020-10-20 08:54:22,0,0,37,162.2,22816,96.4,19,83.3,91.7,0
