"OBJECTID","AMZIAUSGRUPE","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","KITA","VISO","GYV_SKAIC","GYV_SKAIC_V","GYV_SKAIC_M","ATVEJAI_V_100000","ATVEJAI_M_100000","ATVEJAI_VISI_100000"
1,"0-9",NA,104,52,52,0,104,290102,148908,141194,34.9,36.8,35.8
2,"10-19",NA,257,142,115,0,257,263568,134947,128621,105.2,89.4,97.5
3,"20-29",NA,682,345,337,0,682,339736,177466,162270,194.4,207.7,200.7
4,"30-39",NA,730,387,343,0,730,359239,188972,170267,204.8,201.4,203.2
5,"40-49",NA,787,340,447,0,787,369722,183873,185849,184.9,240.5,212.9
6,"50-59",NA,839,345,494,0,839,419039,196469,222570,175.6,222,200.2
7,"60-69",NA,512,219,293,0,512,351248,147788,203460,148.2,144,145.8
8,"70-79",NA,215,94,121,0,215,236890,81674,155216,115.1,78,90.8
9,"Virš 80",NA,259,80,179,0,259,164546,44257,120289,180.8,148.8,157.4
