"OBJECTID","AMZIAUSGRUPE","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","KITA","VISO","GYV_SKAIC","GYV_SKAIC_V","GYV_SKAIC_M","ATVEJAI_V_100000","ATVEJAI_M_100000","ATVEJAI_VISI_100000"
1,"0-9",NA,130,63,67,0,130,290102,148908,141194,42.3,47.5,44.8
2,"10-19",NA,299,162,137,0,299,263568,134947,128621,120,106.5,113.4
3,"20-29",NA,779,392,387,0,779,339736,177466,162270,220.9,238.5,229.3
4,"30-39",NA,842,433,409,0,842,359239,188972,170267,229.1,240.2,234.4
5,"40-49",NA,909,391,518,0,909,369722,183873,185849,212.6,278.7,245.9
6,"50-59",NA,986,403,583,0,986,419039,196469,222570,205.1,261.9,235.3
7,"60-69",NA,593,249,344,0,593,351248,147788,203460,168.5,169.1,168.8
8,"70-79",NA,259,112,147,0,259,236890,81674,155216,137.1,94.7,109.3
9,"Virš 80",NA,285,86,198,1,284,164546,44257,120289,194.3,164.6,173.2
