"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","PLOTAS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","SHAPE_AREA","SHAPE_LEN","ATVEJAI","ATVEJAI_10000_GYV","GYV_SK","GYDOMA_10000_GYV","ATVEJAI_14","ATVEJAI_14_100000","ATVEJAI_14_100000LT","MIRTYS_KITA"
98741,NA,"Utenos r.",NA,NA,NA,NA,21,7,14,11,10,0,2020-10-17 06:35:13,0,0,21,56.5,37179,29.6,8,21.5,78.3,0
98742,NA,"Kaišiadorių r.",NA,NA,NA,NA,23,12,11,18,5,0,2020-10-17 06:35:15,0,0,23,77.9,29526,61,11,37.3,78.3,0
98743,NA,"Vilkaviškio r.",NA,NA,NA,NA,12,6,6,3,8,1,2020-10-17 06:35:17,0,0,12,34.6,34660,8.7,2,5.8,78.3,0
98744,NA,"Prienų r.",NA,NA,NA,NA,39,15,24,10,28,1,2020-10-17 06:35:19,0,0,39,151.2,25802,38.8,10,38.8,78.3,0
98745,NA,"Jonavos r.",NA,NA,NA,NA,29,9,20,9,20,0,2020-10-17 06:35:21,0,0,29,70.5,41163,21.9,6,14.6,78.3,0
98746,NA,"Rietavo",NA,NA,NA,NA,14,6,8,8,6,0,2020-10-17 06:35:23,0,0,14,192.9,7258,110.2,7,96.4,78.3,0
98747,NA,"Marijampolės",NA,NA,NA,NA,125,51,74,31,90,4,2020-10-17 06:35:25,0,0,125,232.5,53772,57.7,28,52.1,78.3,0
98748,NA,"Kauno m.",NA,NA,NA,NA,780,383,397,459,310,9,2020-10-17 06:35:28,0,0,780,269.5,289380,158.6,226,78.1,78.3,2
98749,NA,"Alytaus m.",NA,NA,NA,NA,40,22,18,4,35,1,2020-10-17 06:35:30,0,0,40,80.2,49888,8,4,8,78.3,0
98750,NA,"Druskininkų",NA,NA,NA,NA,23,14,9,22,1,0,2020-10-17 06:35:32,0,0,23,120.4,19109,115.1,15,78.5,78.3,0
98751,NA,"Joniškio r.",NA,NA,NA,NA,56,27,29,39,14,2,2020-10-17 06:35:33,0,0,56,270.2,20726,188.2,40,193,78.3,1
98752,NA,"Kazlų Rūdos",NA,NA,NA,NA,6,2,4,3,3,0,2020-10-17 06:35:35,0,0,6,52.9,11337,26.5,3,26.5,78.3,0
98753,NA,"Biržų r.",NA,NA,NA,NA,19,9,10,2,17,0,2020-10-17 06:35:37,0,0,19,83.6,22718,8.8,0,0,78.3,0
98754,NA,"Šiaulių r.",NA,NA,NA,NA,175,76,99,145,26,3,2020-10-17 06:35:39,0,0,175,422.3,41442,349.9,84,202.7,78.3,1
98755,NA,"Klaipėdos r.",NA,NA,NA,NA,123,64,59,39,80,4,2020-10-17 06:35:41,0,0,123,204.5,60139,64.8,29,48.2,78.3,0
98756,NA,"Anykščių r.",NA,NA,NA,NA,11,5,6,1,10,0,2020-10-17 06:35:43,0,0,11,47.8,23034,4.3,0,0,78.3,0
98757,NA,"Akmenės r.",NA,NA,NA,NA,20,11,9,4,14,2,2020-10-17 06:35:44,0,0,20,106.6,18764,21.3,1,5.3,78.3,0
98758,NA,"Molėtų r.",NA,NA,NA,NA,46,12,34,11,35,0,2020-10-17 06:35:46,0,0,46,268.2,17153,64.1,1,5.8,78.3,0
