"OBJECTID","AMZIAUSGRUPE","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","KITA","VISO","GYV_SKAIC","GYV_SKAIC_V","GYV_SKAIC_M","ATVEJAI_V_100000","ATVEJAI_M_100000","ATVEJAI_VISI_100000"
1,"0-9",NA,30,14,16,0,30,290102,148908,141194,9.4,11.3,10.3
2,"10-19",NA,54,26,28,0,54,263568,134947,128621,19.3,21.8,20.5
3,"20-29",NA,251,125,126,0,251,339736,177466,162270,70.4,77.6,73.9
4,"30-39",NA,276,155,121,0,276,359239,188972,170267,82,71.1,76.8
5,"40-49",NA,341,151,190,0,341,369722,183873,185849,82.1,102.2,92.2
6,"50-59",NA,456,172,284,0,456,419039,196469,222570,87.5,127.6,108.8
7,"60-69",NA,297,123,174,0,297,351248,147788,203460,83.2,85.5,84.6
8,"70-79",NA,152,69,83,0,152,236890,81674,155216,84.5,53.5,64.2
9,"Virš 80",NA,170,51,119,0,170,164546,44257,120289,115.2,98.9,103.3
