"OBJECTID","AMZIAUSGRUPE","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","KITA","VISO","GYV_SKAIC","GYV_SKAIC_V","GYV_SKAIC_M","ATVEJAI_V_100000","ATVEJAI_M_100000","ATVEJAI_VISI_100000"
1,"0-9",NA,562,290,272,0,562,290102,148908,141194,194.8,192.6,193.7
2,"10-19",NA,1108,593,515,0,1108,263568,134947,128621,439.4,400.4,420.4
3,"20-29",NA,2554,1269,1285,0,2554,339736,177466,162270,715.1,791.9,751.8
4,"30-39",NA,2969,1437,1532,0,2969,359239,188972,170267,760.4,899.8,826.5
5,"40-49",NA,2957,1236,1721,0,2957,369722,183873,185849,672.2,926,799.8
6,"50-59",NA,3057,1173,1884,0,3057,419039,196469,222570,597,846.5,729.5
7,"60-69",NA,1937,799,1138,0,1937,351248,147788,203460,540.6,559.3,551.5
8,"70-79",NA,701,299,402,0,701,236890,81674,155216,366.1,259,295.9
9,"Virš 80",NA,711,196,484,31,680,164546,44257,120289,442.9,402.4,432.1
