"OBJECTID","AMZIAUSGRUPE","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","KITA","VISO","GYV_SKAIC","GYV_SKAIC_V","GYV_SKAIC_M","ATVEJAI_V_100000","ATVEJAI_M_100000","ATVEJAI_VISI_100000"
1,"0-9",NA,411,210,201,0,411,290102,148908,141194,141,142.4,141.7
2,"10-19",NA,863,474,389,0,863,263568,134947,128621,351.2,302.4,327.4
3,"20-29",NA,1797,905,892,0,1797,339736,177466,162270,510,549.7,528.9
4,"30-39",NA,2117,1029,1088,0,2117,359239,188972,170267,544.5,639,589.3
5,"40-49",NA,2209,926,1283,0,2209,369722,183873,185849,503.6,690.3,597.5
6,"50-59",NA,2229,867,1362,0,2229,419039,196469,222570,441.3,611.9,531.9
7,"60-69",NA,1427,595,832,0,1427,351248,147788,203460,402.6,408.9,406.3
8,"70-79",NA,544,238,306,0,544,236890,81674,155216,291.4,197.1,229.6
9,"Virš 80",NA,545,157,380,8,537,164546,44257,120289,354.7,315.9,331.2
