"OBJECTID","AMZIAUSGRUPE","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","KITA","VISO","GYV_SKAIC","GYV_SKAIC_V","GYV_SKAIC_M","ATVEJAI_V_100000","ATVEJAI_M_100000","ATVEJAI_VISI_100000"
1,"0-9",NA,55,26,29,0,55,290102,148908,141194,17.5,20.5,19
2,"10-19",NA,95,54,41,0,95,263568,134947,128621,40,31.9,36
3,"20-29",NA,330,166,164,0,330,339736,177466,162270,93.5,101.1,97.1
4,"30-39",NA,370,204,166,0,370,359239,188972,170267,108,97.5,103
5,"40-49",NA,440,199,241,0,440,369722,183873,185849,108.2,129.7,119
6,"50-59",NA,520,208,312,0,520,419039,196469,222570,105.9,140.2,124.1
7,"60-69",NA,335,147,188,0,335,351248,147788,203460,99.5,92.4,95.4
8,"70-79",NA,151,63,88,0,151,236890,81674,155216,77.1,56.7,63.7
9,"Virš 80",NA,178,55,121,2,176,164546,44257,120289,124.3,100.6,108.2
