"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","PLOTAS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","SHAPE_AREA","SHAPE_LEN","ATVEJAI","ATVEJAI_10000_GYV","GYV_SK","GYDOMA_10000_GYV","ATVEJAI_14","ATVEJAI_14_100000","ATVEJAI_14_100000LT","MIRTYS_KITA"
96705,NA,"Utenos r.",NA,NA,NA,NA,15,6,9,5,10,0,2020-10-07 06:45:16,0,0,15,40.3,37179,13.4,5,13.4,55.5,0
96706,NA,"Kaišiadorių r.",NA,NA,NA,NA,14,7,7,10,4,0,2020-10-07 06:45:18,0,0,14,47.4,29526,33.9,4,13.5,55.5,0
96707,NA,"Vilkaviškio r.",NA,NA,NA,NA,10,5,5,2,7,1,2020-10-07 06:45:19,0,0,10,28.9,34660,5.8,0,0,55.5,0
96708,NA,"Prienų r.",NA,NA,NA,NA,30,11,19,2,27,1,2020-10-07 06:45:21,0,0,30,116.3,25802,7.8,1,3.9,55.5,0
96709,NA,"Jonavos r.",NA,NA,NA,NA,25,8,17,6,19,0,2020-10-07 06:45:22,0,0,25,60.7,41163,14.6,5,12.1,55.5,0
96710,NA,"Rietavo",NA,NA,NA,NA,11,6,5,5,6,0,2020-10-07 06:45:24,0,0,11,151.6,7258,68.9,5,68.9,55.5,0
96711,NA,"Marijampolės",NA,NA,NA,NA,98,44,54,10,84,4,2020-10-07 06:45:25,0,0,98,182.3,53772,18.6,5,9.3,55.5,0
96712,NA,"Kauno m.",NA,NA,NA,NA,602,306,296,325,268,8,2020-10-07 06:45:28,0,0,602,208,289380,112.3,173,59.8,55.5,1
96713,NA,"Alytaus m.",NA,NA,NA,NA,36,21,15,1,34,1,2020-10-07 06:45:29,0,0,36,72.2,49888,2,0,0,55.5,0
96714,NA,"Druskininkų",NA,NA,NA,NA,12,7,5,11,1,0,2020-10-07 06:45:31,0,0,12,62.8,19109,57.6,11,57.6,55.5,0
96715,NA,"Joniškio r.",NA,NA,NA,NA,17,9,8,1,14,2,2020-10-07 06:45:32,0,0,17,82,20726,4.8,1,4.8,55.5,0
96716,NA,"Kazlų Rūdos",NA,NA,NA,NA,3,0,3,0,3,0,2020-10-07 06:45:34,0,0,3,26.5,11337,0,0,0,55.5,0
96717,NA,"Biržų r.",NA,NA,NA,NA,19,9,10,2,17,0,2020-10-07 06:45:35,0,0,19,83.6,22718,8.8,0,0,55.5,0
96718,NA,"Šiaulių r.",NA,NA,NA,NA,105,49,56,88,15,2,2020-10-07 06:45:37,0,0,105,253.4,41442,212.3,72,173.7,55.5,0
96719,NA,"Klaipėdos r.",NA,NA,NA,NA,94,47,47,18,72,4,2020-10-07 06:45:38,0,0,94,156.3,60139,29.9,7,11.6,55.5,0
96720,NA,"Anykščių r.",NA,NA,NA,NA,11,5,6,1,10,0,2020-10-07 06:45:40,0,0,11,47.8,23034,4.3,1,4.3,55.5,0
96721,NA,"Akmenės r.",NA,NA,NA,NA,19,10,9,10,8,1,2020-10-07 06:45:41,0,0,19,101.3,18764,53.3,5,26.6,55.5,0
96722,NA,"Molėtų r.",NA,NA,NA,NA,46,12,34,21,25,0,2020-10-07 06:45:42,0,0,46,268.2,17153,122.4,2,11.7,55.5,0
96723,NA,"Radviliškio r.",NA,NA,NA,NA,215,74,141,193,18,0,2020-10-07 06:45:44,0,0,215,614.4,34995,551.5,131,374.3,55.5,4
96724,NA,"Rokiškio r.",NA,NA,NA,NA,22,9,13,16,6,0,2020-10-07 06:45:46,0,0,22,78.4,28070,57,1,3.6,55.5,0
96725,NA,"Šakių r.",NA,NA,NA,NA,17,10,7,5,11,1,2020-10-07 06:45:47,0,0,17,63.7,26698,18.7,3,11.2,55.5,0
96726,NA,"Panevėžio r.",NA,NA,NA,NA,28,16,12,13,14,1,2020-10-07 06:45:49,0,0,28,79.3,35324,36.8,9,25.5,55.5,0
96727,NA,"Trakų r.",NA,NA,NA,NA,42,20,22,21,21,0,2020-10-07 06:45:50,0,0,42,129,32546,64.5,4,12.3,55.5,0
96728,NA,"Kupiškio r.",NA,NA,NA,NA,19,10,9,8,11,0,2020-10-07 06:45:51,0,0,19,116.2,16356,48.9,2,12.2,55.5,0
96729,NA,"Skuodo r.",NA,NA,NA,NA,11,2,9,4,7,0,2020-10-07 06:45:53,0,0,11,68.4,16078,24.9,2,12.4,55.5,0
96730,NA,"Palangos m.",NA,NA,NA,NA,15,8,7,2,12,1,2020-10-07 06:45:54,0,0,15,93.5,16046,12.5,1,6.2,55.5,0
96731,NA,"Pagėgių",NA,NA,NA,NA,6,0,6,2,4,0,2020-10-07 06:45:55,0,0,6,82.3,7288,27.4,1,13.7,55.5,0
96732,NA,"Šalčininkų r.",NA,NA,NA,NA,35,12,23,2,33,0,2020-10-07 06:45:57,0,0,35,114.7,30520,6.6,0,0,55.5,0
96733,NA,"Vilniaus r.",NA,NA,NA,NA,385,152,233,82,295,3,2020-10-07 06:45:59,0,0,385,384.4,100158,81.9,31,31,55.5,4
