"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","ATVEJAI_14","MIRTYS_KITA"
1,"82","Utenos r.","9","Utenos apskr.",NA,33,14,19,18,15,0,2020-10-27 11:13:11,13,0
2,"49","Kaišiadorių r.","2","Kauno apskr.",NA,39,20,19,33,6,0,2020-10-27 11:13:12,23,0
3,"39","Vilkaviškio r.","4","Marijampolės apskr.",NA,18,6,12,8,9,1,2020-10-27 11:13:13,7,0
4,"69","Prienų r.","2","Kauno apskr.",NA,76,29,47,46,29,1,2020-10-27 11:13:14,44,0
5,"46","Jonavos r.","2","Kauno apskr.",NA,56,19,37,34,22,0,2020-10-27 11:13:15,30,0
6,"74","Rietavo","8","Telšių apskr.",NA,30,12,18,17,13,0,2020-10-27 11:13:16,16,0
7,"18","Marijampolės","4","Marijampolės apskr.",NA,218,82,135,115,94,8,2020-10-27 11:13:18,115,0
8,"19","Kauno m.","2","Kauno apskr.",NA,1227,588,639,803,409,12,2020-10-27 11:13:20,523,3
9,"11","Alytaus m.","1","Alytaus apskr.",NA,64,34,29,27,35,1,2020-10-27 11:13:21,25,0
10,"15","Druskininkų","1","Alytaus apskr.",NA,24,14,10,4,20,0,2020-10-27 11:13:22,2,0
11,"47","Joniškio r.","6","Šiaulių apskr.",NA,100,42,58,79,17,3,2020-10-27 11:13:23,63,1
12,"58","Kazlų Rūdos","4","Marijampolės apskr.",NA,15,5,10,11,4,0,2020-10-27 11:13:24,11,0
13,"36","Biržų r.","5","Panevėžio apskr.",NA,22,10,12,3,19,0,2020-10-27 11:13:26,3,0
14,"91","Šiaulių r.","6","Šiaulių apskr.",NA,274,111,163,212,51,3,2020-10-27 11:13:27,129,8
15,"55","Klaipėdos r.","3","Klaipėdos apskr.",NA,216,109,107,127,85,4,2020-10-27 11:13:29,114,0
16,"34","Anykščių r.","9","Utenos apskr.",NA,14,7,7,4,10,0,2020-10-27 11:13:30,3,0
17,"32","Akmenės r.","6","Šiaulių apskr.",NA,28,17,11,8,18,2,2020-10-27 11:13:31,9,0
18,"62","Molėtų r.","9","Utenos apskr.",NA,57,16,41,13,44,0,2020-10-27 11:13:32,12,0
19,"71","Radviliškio r.","6","Šiaulių apskr.",NA,244,89,155,35,193,2,2020-10-27 11:13:33,11,14
22,"73","Rokiškio r.","5","Panevėžio apskr.",NA,33,15,18,7,26,0,2020-10-27 11:13:35,9,0
23,"84","Šakių r.","4","Marijampolės apskr.",NA,41,20,21,14,26,1,2020-10-27 11:13:36,13,0
24,"66","Panevėžio r.","5","Panevėžio apskr.",NA,56,33,23,35,20,1,2020-10-27 11:13:37,23,0
25,"79","Trakų r.","10","Vilniaus apskr.",NA,80,37,43,41,39,0,2020-10-27 11:13:38,34,0
27,"57","Kupiškio r.","5","Panevėžio apskr.",NA,24,12,12,5,19,0,2020-10-27 11:13:40,5,0
28,"75","Skuodo r.","3","Klaipėdos apskr.",NA,64,28,36,53,10,1,2020-10-27 11:13:41,45,0
31,"25","Palangos m.","3","Klaipėdos apskr.",NA,67,30,37,54,12,1,2020-10-27 11:13:42,48,0
32,"63","Pagėgių","7","Tauragės apskr.",NA,8,1,7,2,6,0,2020-10-27 11:13:43,2,0
33,"85","Šalčininkų r.","10","Vilniaus apskr.",NA,47,17,30,12,35,0,2020-10-27 11:13:44,11,0
34,"41","Vilniaus r.","10","Vilniaus apskr.",NA,565,238,327,227,331,3,2020-10-27 11:13:46,152,4
