"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","PLOTAS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","SHAPE_AREA","SHAPE_LEN","ATVEJAI","ATVEJAI_10000_GYV","GYV_SK","GYDOMA_10000_GYV","ATVEJAI_14","ATVEJAI_14_100000","ATVEJAI_14_100000LT","MIRTYS_KITA"
94697,NA,"Utenos r.",NA,NA,NA,NA,12,5,7,2,10,0,2020-09-29 06:45:15,0,0,12,32.3,37179,5.4,2,5.4,42.3,0
94698,NA,"Kaišiadorių r.",NA,NA,NA,NA,12,6,6,8,4,0,2020-09-29 06:45:17,0,0,12,40.6,29526,27.1,3,10.2,42.3,0
94699,NA,"Vilkaviškio r.",NA,NA,NA,NA,10,5,5,2,7,1,2020-09-29 06:45:18,0,0,10,28.9,34660,5.8,2,5.8,42.3,0
94700,NA,"Prienų r.",NA,NA,NA,NA,29,11,18,5,23,1,2020-09-29 06:45:20,0,0,29,112.4,25802,19.4,0,0,42.3,0
94701,NA,"Jonavos r.",NA,NA,NA,NA,20,7,13,1,19,0,2020-09-29 06:45:21,0,0,20,48.6,41163,2.4,0,0,42.3,0
94702,NA,"Rietavo",NA,NA,NA,NA,6,4,2,0,6,0,2020-09-29 06:45:23,0,0,6,82.7,7258,0,0,0,42.3,0
94703,NA,"Marijampolės",NA,NA,NA,NA,95,44,51,9,82,4,2020-09-29 06:45:24,0,0,95,176.7,53772,16.7,6,11.2,42.3,0
94704,NA,"Kauno m.",NA,NA,NA,NA,484,257,227,268,207,8,2020-09-29 06:45:27,0,0,484,167.3,289380,92.6,98,33.9,42.3,1
94785,NA,"Alytaus m.",NA,NA,NA,NA,36,21,15,4,31,1,2020-09-29 06:45:30,0,0,36,72.2,49888,8,2,4,42.3,0
94786,NA,"Druskininkų",NA,NA,NA,NA,1,0,1,0,1,0,2020-09-29 06:45:31,0,0,1,5.2,19109,0,0,0,42.3,0
94787,NA,"Joniškio r.",NA,NA,NA,NA,16,9,7,1,14,1,2020-09-29 06:45:33,0,0,16,77.2,20726,4.8,1,4.8,42.3,0
94788,NA,"Kazlų Rūdos",NA,NA,NA,NA,3,0,3,0,3,0,2020-09-29 06:45:34,0,0,3,26.5,11337,0,0,0,42.3,0
94789,NA,"Biržų r.",NA,NA,NA,NA,19,9,10,6,13,0,2020-09-29 06:45:36,0,0,19,83.6,22718,26.4,6,26.4,42.3,0
94790,NA,"Šiaulių r.",NA,NA,NA,NA,70,33,37,58,11,1,2020-09-29 06:45:38,0,0,70,168.9,41442,140,48,115.8,42.3,0
94791,NA,"Klaipėdos r.",NA,NA,NA,NA,87,42,45,14,69,4,2020-09-29 06:45:39,0,0,87,144.7,60139,23.3,1,1.7,42.3,0
94792,NA,"Anykščių r.",NA,NA,NA,NA,10,4,6,0,10,0,2020-09-29 06:45:40,0,0,10,43.4,23034,0,0,0,42.3,0
94793,NA,"Akmenės r.",NA,NA,NA,NA,16,8,8,11,5,0,2020-09-29 06:45:42,0,0,16,85.3,18764,58.6,8,42.6,42.3,0
94794,NA,"Molėtų r.",NA,NA,NA,NA,44,11,33,23,21,0,2020-09-29 06:45:45,0,0,44,256.5,17153,134.1,0,0,42.3,0
94795,NA,"Radviliškio r.",NA,NA,NA,NA,150,55,95,138,8,0,2020-09-29 06:45:47,0,0,150,428.6,34995,394.3,141,402.9,42.3,4
94796,NA,"Rokiškio r.",NA,NA,NA,NA,22,9,13,16,6,0,2020-09-29 06:45:49,0,0,22,78.4,28070,57,5,17.8,42.3,0
94797,NA,"Šakių r.",NA,NA,NA,NA,16,9,7,4,11,1,2020-09-29 06:45:50,0,0,16,59.9,26698,15,3,11.2,42.3,0
94798,NA,"Panevėžio r.",NA,NA,NA,NA,21,11,10,6,14,1,2020-09-29 06:45:52,0,0,21,59.4,35324,17,5,14.2,42.3,0
94799,NA,"Trakų r.",NA,NA,NA,NA,41,20,21,22,19,0,2020-09-29 06:45:54,0,0,41,126,32546,67.6,4,12.3,42.3,0
94800,NA,"Kupiškio r.",NA,NA,NA,NA,18,10,8,9,9,0,2020-09-29 06:45:57,0,0,18,110.1,16356,55,8,48.9,42.3,0
94801,NA,"Skuodo r.",NA,NA,NA,NA,10,2,8,3,7,0,2020-09-29 06:45:59,0,0,10,62.2,16078,18.7,1,6.2,42.3,0
94802,NA,"Palangos m.",NA,NA,NA,NA,14,7,7,2,11,1,2020-09-29 06:46:02,0,0,14,87.2,16046,12.5,2,12.5,42.3,0
94803,NA,"Pagėgių",NA,NA,NA,NA,5,0,5,2,3,0,2020-09-29 06:46:04,0,0,5,68.6,7288,27.4,0,0,42.3,0
94804,NA,"Šalčininkų r.",NA,NA,NA,NA,35,12,23,5,30,0,2020-09-29 06:46:06,0,0,35,114.7,30520,16.4,1,3.3,42.3,0
94805,NA,"Vilniaus r.",NA,NA,NA,NA,364,144,220,64,293,3,2020-09-29 06:46:10,0,0,364,363.4,100158,63.9,22,22,42.3,4
94806,NA,"Švenčionių r.",NA,NA,NA,NA,49,18,31,29,20,0,2020-09-29 06:46:13,0,0,49,213.7,22932,126.5,6,26.2,42.3,0
94807,NA,"Zarasų r.",NA,NA,NA,NA,5,5,0,2,3,0,2020-09-29 06:46:15,0,0,5,33.5,14916,13.4,0,0,42.3,0
94808,NA,"Kėdainių r.",NA,NA,NA,NA,36,20,16,19,16,0,2020-09-29 06:46:18,0,0,36,79.5,45285,42,12,26.5,42.3,1
94809,NA,"Ukmergės r.",NA,NA,NA,NA,109,37,72,20,79,9,2020-09-29 06:46:21,0,0,109,325.7,33471,59.8,16,47.8,42.3,1
94810,NA,"Kelmės r.",NA,NA,NA,NA,23,7,16,20,3,0,2020-09-29 06:46:25,0,0,23,90.6,25382,78.8,20,78.8,42.3,0
94811,NA,"Širvintų r.",NA,NA,NA,NA,20,11,9,0,19,0,2020-09-29 06:46:28,0,0,20,132.7,15076,0,0,0,42.3,1
