"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","PLOTAS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","SHAPE_AREA","SHAPE_LEN","ATVEJAI","ATVEJAI_10000_GYV","GYV_SK","GYDOMA_10000_GYV","ATVEJAI_14","ATVEJAI_14_100000","ATVEJAI_14_100000LT","MIRTYS_KITA"
61,NA,"Kita",NA,NA,NA,NA,1,0,0,0,0,0,2020-10-28 06:54:34,0,0,1,0,0,0,0,0,98.6,0
103545,NA,"Utenos r.",NA,NA,NA,NA,34,14,20,19,15,0,2020-10-28 06:54:34,0,0,34,91.4,37179,51.1,14,37.7,201.7,0
103546,NA,"Kaišiadorių r.",NA,NA,NA,NA,47,26,21,41,6,0,2020-10-28 06:54:34,0,0,47,159.2,29526,138.9,29,98.2,201.7,0
103547,NA,"Vilkaviškio r.",NA,NA,NA,NA,19,6,13,9,9,1,2020-10-28 06:54:34,0,0,19,54.8,34660,26,8,23.1,201.7,0
103548,NA,"Prienų r.",NA,NA,NA,NA,81,31,50,51,29,1,2020-10-28 06:54:34,0,0,81,313.9,25802,197.7,49,189.9,201.7,0
103549,NA,"Jonavos r.",NA,NA,NA,NA,58,19,39,36,22,0,2020-10-28 06:54:34,0,0,58,140.9,41163,87.5,31,75.3,201.7,0
103550,NA,"Rietavo",NA,NA,NA,NA,32,12,20,19,13,0,2020-10-28 06:54:34,0,0,32,440.9,7258,261.8,18,248,201.7,0
103551,NA,"Marijampolės",NA,NA,NA,NA,233,87,145,130,94,8,2020-10-28 06:54:34,0,0,233,433.3,53772,241.8,129,239.9,201.7,0
103552,NA,"Kauno m.",NA,NA,NA,NA,1334,635,699,881,438,12,2020-10-28 06:54:34,0,0,1334,461,289380,304.4,614,212.2,201.7,3
104129,NA,"Alytaus m.",NA,NA,NA,NA,64,35,29,24,39,1,2020-10-28 06:54:34,0,0,64,128.3,49888,48.1,25,50.1,201.7,0
104130,NA,"Druskininkų",NA,NA,NA,NA,26,15,11,6,20,0,2020-10-28 06:54:34,0,0,26,136.1,19109,31.4,4,20.9,201.7,0
104131,NA,"Joniškio r.",NA,NA,NA,NA,101,43,58,78,19,3,2020-10-28 06:54:34,0,0,101,487.3,20726,376.3,63,304,201.7,1
104132,NA,"Kazlų Rūdos",NA,NA,NA,NA,17,6,11,13,4,0,2020-10-28 06:54:34,0,0,17,150,11337,114.7,12,105.8,201.7,0
104133,NA,"Biržų r.",NA,NA,NA,NA,22,10,12,3,19,0,2020-10-28 06:54:34,0,0,22,96.8,22718,13.2,3,13.2,201.7,0
104134,NA,"Šiaulių r.",NA,NA,NA,NA,291,117,174,229,51,3,2020-10-28 06:54:34,0,0,291,702.2,41442,552.6,136,328.2,201.7,8
104135,NA,"Klaipėdos r.",NA,NA,NA,NA,226,117,109,136,85,5,2020-10-28 06:54:34,0,0,226,375.8,60139,226.1,124,206.2,201.7,0
104136,NA,"Anykščių r.",NA,NA,NA,NA,15,8,7,5,10,0,2020-10-28 06:54:34,0,0,15,65.1,23034,21.7,4,17.4,201.7,0
104137,NA,"Akmenės r.",NA,NA,NA,NA,28,17,11,8,18,2,2020-10-28 06:54:34,0,0,28,149.2,18764,42.6,9,48,201.7,0
104138,NA,"Molėtų r.",NA,NA,NA,NA,60,19,41,16,44,0,2020-10-28 06:54:34,0,0,60,349.8,17153,93.3,15,87.4,201.7,0
104139,NA,"Radviliškio r.",NA,NA,NA,NA,245,89,156,35,194,2,2020-10-28 06:54:34,0,0,245,700.1,34995,100,10,28.6,201.7,14
104140,NA,"Rokiškio r.",NA,NA,NA,NA,33,15,18,7,26,0,2020-10-28 06:54:34,0,0,33,117.6,28070,24.9,8,28.5,201.7,0
