"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","ATVEJAI_14","MIRTYS_KITA"
1,"82","Utenos r.","9","Utenos apskr.",NA,12,5,7,3,9,0,2020-09-25 06:45:12,2,0
2,"49","Kaišiadorių r.","2","Kauno apskr.",NA,11,5,6,7,4,0,2020-09-25 06:45:13,2,0
3,"39","Vilkaviškio r.","4","Marijampolės apskr.",NA,10,5,5,2,7,1,2020-09-25 06:45:14,2,0
4,"69","Prienų r.","2","Kauno apskr.",NA,29,11,18,6,22,1,2020-09-25 06:45:15,0,0
5,"46","Jonavos r.","2","Kauno apskr.",NA,20,7,13,1,19,0,2020-09-25 06:45:17,0,0
6,"74","Rietavo","8","Telšių apskr.",NA,6,4,2,0,6,0,2020-09-25 06:45:18,0,0
7,"18","Marijampolės","4","Marijampolės apskr.",NA,95,44,51,10,81,4,2020-09-25 06:45:20,7,0
8,"19","Kauno m.","2","Kauno apskr.",NA,450,242,208,247,195,7,2020-09-25 06:45:22,77,1
9,"11","Alytaus m.","1","Alytaus apskr.",NA,36,21,15,6,29,1,2020-09-25 06:45:23,4,0
10,"15","Druskininkų","1","Alytaus apskr.",NA,1,0,1,0,1,0,2020-09-25 06:45:24,0,0
11,"47","Joniškio r.","6","Šiaulių apskr.",NA,16,9,7,1,14,1,2020-09-25 06:45:26,1,0
12,"58","Kazlų Rūdos","4","Marijampolės apskr.",NA,3,0,3,0,3,0,2020-09-25 06:45:27,0,0
13,"36","Biržų r.","5","Panevėžio apskr.",NA,19,9,10,7,12,0,2020-09-25 06:45:29,6,0
14,"91","Šiaulių r.","6","Šiaulių apskr.",NA,52,22,30,40,11,1,2020-09-25 06:45:30,37,0
15,"55","Klaipėdos r.","3","Klaipėdos apskr.",NA,87,42,45,14,69,4,2020-09-25 06:45:32,2,0
16,"34","Anykščių r.","9","Utenos apskr.",NA,10,4,6,0,10,0,2020-09-25 06:45:33,0,0
17,"32","Akmenės r.","6","Šiaulių apskr.",NA,15,7,8,10,5,0,2020-09-25 06:45:35,8,0
18,"62","Molėtų r.","9","Utenos apskr.",NA,44,11,33,26,18,0,2020-09-25 06:45:36,0,0
19,"71","Radviliškio r.","6","Šiaulių apskr.",NA,117,43,74,105,8,0,2020-09-25 06:45:38,108,4
22,"73","Rokiškio r.","5","Panevėžio apskr.",NA,22,9,13,17,5,0,2020-09-25 06:45:39,11,0
23,"84","Šakių r.","4","Marijampolės apskr.",NA,15,8,7,3,11,1,2020-09-25 06:45:40,2,0
24,"66","Panevėžio r.","5","Panevėžio apskr.",NA,20,10,10,6,13,1,2020-09-25 06:45:41,5,0
25,"79","Trakų r.","10","Vilniaus apskr.",NA,40,20,20,21,19,0,2020-09-25 06:45:43,3,0
27,"57","Kupiškio r.","5","Panevėžio apskr.",NA,17,9,8,8,9,0,2020-09-25 06:45:44,8,0
28,"75","Skuodo r.","3","Klaipėdos apskr.",NA,9,2,7,3,6,0,2020-09-25 06:45:45,2,0
31,"25","Palangos m.","3","Klaipėdos apskr.",NA,14,7,7,2,11,1,2020-09-25 06:45:47,2,0
32,"63","Pagėgių","7","Tauragės apskr.",NA,5,0,5,4,1,0,2020-09-25 06:45:48,1,0
33,"85","Šalčininkų r.","10","Vilniaus apskr.",NA,35,12,23,7,28,0,2020-09-25 06:45:49,4,0
34,"41","Vilniaus r.","10","Vilniaus apskr.",NA,358,140,218,58,293,3,2020-09-25 06:45:51,20,4
35,"86","Švenčionių r.","10","Vilniaus apskr.",NA,49,18,31,31,18,0,2020-09-25 06:45:53,6,0
36,"43","Zarasų r.","9","Utenos apskr.",NA,5,5,0,2,3,0,2020-09-25 06:45:54,0,0
37,"53","Kėdainių r.","2","Kauno apskr.",NA,28,16,12,11,16,0,2020-09-25 06:45:56,4,1
38,"81","Ukmergės r.","10","Vilniaus apskr.",NA,107,36,71,18,79,9,2020-09-25 06:45:57,14,1
39,"54","Kelmės r.","6","Šiaulių apskr.",NA,14,5,9,11,3,0,2020-09-25 06:45:58,11,0
40,"89","Širvintų r.","10","Vilniaus apskr.",NA,20,11,9,0,19,0,2020-09-25 06:46:00,0,1
41,"48","Kalvarijos","4","Marijampolės apskr.",NA,6,2,4,1,4,0,2020-09-25 06:46:01,0,1
42,"52","Kauno r.","2","Kauno apskr.",NA,118,58,60,66,50,2,2020-09-25 06:46:03,13,0
44,"88","Šilutės r.","3","Klaipėdos apskr.",NA,15,9,6,5,10,0,2020-09-25 06:46:04,3,0
45,"77","Tauragės r.","7","Tauragės apskr.",NA,51,39,12,26,25,0,2020-09-25 06:46:05,6,0
46,"59","Lazdijų r.","1","Alytaus apskr.",NA,7,3,4,0,7,0,2020-09-25 06:46:07,0,0
47,"94","Jurbarko r.","7","Tauragės apskr.",NA,22,15,7,16,5,0,2020-09-25 06:46:08,9,1
