"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","ATVEJAI_14","MIRTYS_KITA"
1,"82","Utenos r.","9","Utenos apskr.",NA,229,101,128,165,64,0,2020-11-20 10:26:22,153,0
2,"49","Kaišiadorių r.","2","Kauno apskr.",NA,247,142,105,212,31,4,2020-11-20 10:26:23,121,0
3,"39","Vilkaviškio r.","4","Marijampolės apskr.",NA,229,88,141,183,44,1,2020-11-20 10:26:25,192,1
4,"69","Prienų r.","2","Kauno apskr.",NA,360,135,225,265,91,3,2020-11-20 10:26:27,230,1
5,"46","Jonavos r.","2","Kauno apskr.",NA,414,216,198,350,62,2,2020-11-20 10:26:29,265,0
6,"74","Rietavo","8","Telšių apskr.",NA,142,52,90,86,53,3,2020-11-20 10:26:31,91,0
7,"18","Marijampolės","4","Marijampolės apskr.",NA,956,420,536,753,185,17,2020-11-20 10:26:33,527,1
8,"19","Kauno m.","2","Kauno apskr.",NA,4869,2206,2663,3919,896,39,2020-11-20 10:26:38,2438,15
9,"11","Alytaus m.","1","Alytaus apskr.",NA,749,299,450,692,54,3,2020-11-20 10:26:41,579,0
10,"15","Druskininkų","1","Alytaus apskr.",NA,148,66,82,110,35,0,2020-11-20 10:26:43,108,1
11,"47","Joniškio r.","6","Šiaulių apskr.",NA,261,101,160,135,116,6,2020-11-20 10:26:45,89,4
12,"58","Kazlų Rūdos","4","Marijampolės apskr.",NA,78,34,44,51,26,1,2020-11-20 10:26:47,45,0
13,"36","Biržų r.","5","Panevėžio apskr.",NA,146,60,86,79,64,0,2020-11-20 10:26:49,78,1
14,"91","Šiaulių r.","6","Šiaulių apskr.",NA,827,359,467,683,123,10,2020-11-20 10:26:51,397,10
15,"55","Klaipėdos r.","3","Klaipėdos apskr.",NA,921,414,506,687,223,9,2020-11-20 10:26:53,471,2
16,"34","Anykščių r.","9","Utenos apskr.",NA,86,41,45,62,23,1,2020-11-20 10:26:55,64,0
17,"32","Akmenės r.","6","Šiaulių apskr.",NA,112,51,61,78,32,2,2020-11-20 10:26:57,68,0
18,"62","Molėtų r.","9","Utenos apskr.",NA,118,41,77,45,72,1,2020-11-20 10:26:59,45,0
19,"71","Radviliškio r.","6","Šiaulių apskr.",NA,500,204,296,220,261,3,2020-11-20 10:27:01,205,16
22,"73","Rokiškio r.","5","Panevėžio apskr.",NA,119,55,64,75,43,1,2020-11-20 10:27:03,79,0
23,"84","Šakių r.","4","Marijampolės apskr.",NA,197,82,115,144,50,3,2020-11-20 10:27:05,129,0
24,"66","Panevėžio r.","5","Panevėžio apskr.",NA,368,164,204,282,82,3,2020-11-20 10:27:07,251,1
