"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","ATVEJAI_14","MIRTYS_KITA"
1,"82","Utenos r.","9","Utenos apskr.",NA,224,101,123,162,62,0,2020-11-19 10:33:28,154,0
2,"49","Kaišiadorių r.","2","Kauno apskr.",NA,236,135,101,205,28,3,2020-11-19 10:33:31,119,0
3,"39","Vilkaviškio r.","4","Marijampolės apskr.",NA,200,76,124,161,37,2,2020-11-19 10:33:33,169,0
4,"69","Prienų r.","2","Kauno apskr.",NA,335,129,206,241,90,3,2020-11-19 10:33:37,215,1
5,"46","Jonavos r.","2","Kauno apskr.",NA,372,193,179,308,62,2,2020-11-19 10:33:40,236,0
6,"74","Rietavo","8","Telšių apskr.",NA,121,50,71,68,50,3,2020-11-19 10:33:43,72,0
7,"18","Marijampolės","4","Marijampolės apskr.",NA,928,413,515,728,182,18,2020-11-19 10:33:47,529,0
8,"19","Kauno m.","2","Kauno apskr.",NA,4444,2034,2410,3575,818,38,2020-11-19 10:33:54,2319,13
9,"11","Alytaus m.","1","Alytaus apskr.",NA,717,286,431,663,51,3,2020-11-19 10:33:57,572,0
10,"15","Druskininkų","1","Alytaus apskr.",NA,133,63,70,98,33,0,2020-11-19 10:34:00,98,1
11,"47","Joniškio r.","6","Šiaulių apskr.",NA,253,98,155,127,116,6,2020-11-19 10:34:04,113,4
12,"58","Kazlų Rūdos","4","Marijampolės apskr.",NA,78,35,43,52,25,1,2020-11-19 10:34:06,49,0
13,"36","Biržų r.","5","Panevėžio apskr.",NA,137,57,80,79,55,0,2020-11-19 10:34:08,77,1
14,"91","Šiaulių r.","6","Šiaulių apskr.",NA,788,340,447,646,123,8,2020-11-19 10:34:12,391,10
15,"55","Klaipėdos r.","3","Klaipėdos apskr.",NA,869,392,476,637,223,8,2020-11-19 10:34:15,463,1
16,"34","Anykščių r.","9","Utenos apskr.",NA,78,38,40,60,17,1,2020-11-19 10:34:17,60,0
17,"32","Akmenės r.","6","Šiaulių apskr.",NA,101,49,52,67,32,2,2020-11-19 10:34:19,64,0
18,"62","Molėtų r.","9","Utenos apskr.",NA,115,39,76,45,69,1,2020-11-19 10:34:22,42,0
19,"71","Radviliškio r.","6","Šiaulių apskr.",NA,473,192,281,202,252,3,2020-11-19 10:34:24,196,16
22,"73","Rokiškio r.","5","Panevėžio apskr.",NA,117,54,63,75,41,1,2020-11-19 10:34:27,78,0
23,"84","Šakių r.","4","Marijampolės apskr.",NA,179,74,105,126,50,3,2020-11-19 10:34:29,113,0
24,"66","Panevėžio r.","5","Panevėžio apskr.",NA,351,157,194,271,77,2,2020-11-19 10:34:32,243,1
25,"79","Trakų r.","10","Vilniaus apskr.",NA,336,139,193,237,96,2,2020-11-19 10:34:34,196,0
27,"57","Kupiškio r.","5","Panevėžio apskr.",NA,126,59,67,68,56,2,2020-11-19 10:34:37,59,0
28,"75","Skuodo r.","3","Klaipėdos apskr.",NA,313,117,196,265,43,4,2020-11-19 10:34:39,196,1
31,"25","Palangos m.","3","Klaipėdos apskr.",NA,198,102,96,153,42,3,2020-11-19 10:34:41,91,0
32,"63","Pagėgių","7","Tauragės apskr.",NA,27,11,16,16,10,0,2020-11-19 10:34:44,16,1
33,"85","Šalčininkų r.","10","Vilniaus apskr.",NA,267,109,158,207,56,2,2020-11-19 10:34:46,192,1
34,"41","Vilniaus r.","10","Vilniaus apskr.",NA,1540,637,877,1036,487,6,2020-11-19 10:34:50,720,7
35,"86","Švenčionių r.","10","Vilniaus apskr.",NA,470,198,272,228,236,1,2020-11-19 10:34:52,240,5
36,"43","Zarasų r.","9","Utenos apskr.",NA,31,18,13,23,7,1,2020-11-19 10:34:54,22,0
37,"53","Kėdainių r.","2","Kauno apskr.",NA,520,217,303,432,79,6,2020-11-19 10:34:56,355,3
38,"81","Ukmergės r.","10","Vilniaus apskr.",NA,414,155,258,250,154,9,2020-11-19 10:34:59,231,1
39,"54","Kelmės r.","6","Šiaulių apskr.",NA,409,147,262,221,177,8,2020-11-19 10:35:01,134,3
40,"89","Širvintų r.","10","Vilniaus apskr.",NA,303,124,175,187,115,0,2020-11-19 10:35:04,175,1
41,"48","Kalvarijos","4","Marijampolės apskr.",NA,88,35,53,57,27,3,2020-11-19 10:35:06,53,1
42,"52","Kauno r.","2","Kauno apskr.",NA,1445,654,791,1173,256,14,2020-11-19 10:35:09,769,2
44,"88","Šilutės r.","3","Klaipėdos apskr.",NA,486,180,305,360,113,6,2020-11-19 10:35:11,298,7
45,"77","Tauragės r.","7","Tauragės apskr.",NA,558,257,301,426,124,7,2020-11-19 10:35:14,405,1
46,"59","Lazdijų r.","1","Alytaus apskr.",NA,59,25,34,40,19,0,2020-11-19 10:35:16,41,0
47,"94","Jurbarko r.","7","Tauragės apskr.",NA,276,101,175,192,70,5,2020-11-19 10:35:18,92,9
48,"42","Elektrėnų","10","Vilniaus apskr.",NA,233,112,119,174,59,0,2020-11-19 10:35:20,104,0
49,"23","Neringos","3","Klaipėdos apskr.",NA,12,5,6,10,2,0,2020-11-19 10:35:22,5,0
50,"61","Mažeikių r.","8","Telšių apskr.",NA,838,387,451,600,228,10,2020-11-19 10:35:25,564,0
51,"45","Ignalinos r.","9","Utenos apskr.",NA,54,22,32,23,31,0,2020-11-19 10:35:27,26,0
52,"78","Telšių r.","8","Telšių apskr.",NA,557,197,360,299,247,7,2020-11-19 10:35:29,324,4
53,"68","Plungės r.","8","Telšių apskr.",NA,742,281,461,442,283,15,2020-11-19 10:35:32,200,2
54,"56","Kretingos r.","3","Klaipėdos apskr.",NA,662,245,415,536,113,11,2020-11-19 10:35:34,347,1
55,"38","Varėnos r.","1","Alytaus apskr.",NA,180,78,102,125,53,2,2020-11-19 10:35:36,120,0
56,"33","Alytaus r.","1","Alytaus apskr.",NA,219,91,128,205,12,2,2020-11-19 10:35:38,175,0
57,"72","Raseinių r.","2","Kauno apskr.",NA,978,391,587,363,594,19,2020-11-19 10:35:41,189,2
59,"13","Vilniaus m.","10","Vilniaus apskr.",NA,8909,4087,4651,6515,2325,37,2020-11-19 10:35:50,4105,19
60,"87","Šilalės r.","7","Tauragės apskr.",NA,521,204,317,435,82,2,2020-11-19 10:35:52,352,2
