"OBJECTID","AMZIAUSGRUPE","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","KITA","VISO","GYV_SKAIC","GYV_SKAIC_V","GYV_SKAIC_M","ATVEJAI_V_100000","ATVEJAI_M_100000","ATVEJAI_VISI_100000"
1,"0-9",NA,634,331,303,0,634,290102,148908,141194,222.3,214.6,218.5
2,"10-19",NA,1239,662,577,0,1239,263568,134947,128621,490.6,448.6,470.1
3,"20-29",NA,2983,1466,1517,0,2983,339736,177466,162270,826.1,934.9,878
4,"30-39",NA,3442,1676,1766,0,3442,359239,188972,170267,886.9,1037.2,958.1
5,"40-49",NA,3414,1437,1977,0,3414,369722,183873,185849,781.5,1063.8,923.4
6,"50-59",NA,3506,1338,2168,0,3506,419039,196469,222570,681,974.1,836.7
7,"60-69",NA,2235,918,1317,0,2235,351248,147788,203460,621.2,647.3,636.3
8,"70-79",NA,824,353,471,0,824,236890,81674,155216,432.2,303.4,347.8
9,"Virš 80",NA,820,229,556,35,785,164546,44257,120289,517.4,462.2,498.3
