"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","ATVEJAI_14","MIRTYS_KITA"
32,"63","Pagėgių","7","Tauragės apskr.",NA,5,0,5,2,3,0,2020-10-02 06:45:57,0,0
33,"85","Šalčininkų r.","10","Vilniaus apskr.",NA,35,12,23,3,32,0,2020-10-02 06:45:59,1,0
34,"41","Vilniaus r.","10","Vilniaus apskr.",NA,371,146,225,71,293,3,2020-10-02 06:46:01,28,4
35,"86","Švenčionių r.","10","Vilniaus apskr.",NA,49,18,31,25,24,0,2020-10-02 06:46:03,1,0
36,"43","Zarasų r.","9","Utenos apskr.",NA,6,5,1,2,4,0,2020-10-02 06:46:04,1,0
37,"53","Kėdainių r.","2","Kauno apskr.",NA,38,21,17,21,16,0,2020-10-02 06:46:06,12,1
38,"81","Ukmergės r.","10","Vilniaus apskr.",NA,109,37,72,19,80,9,2020-10-02 06:46:08,13,1
39,"54","Kelmės r.","6","Šiaulių apskr.",NA,31,7,24,28,3,0,2020-10-02 06:46:10,25,0
40,"89","Širvintų r.","10","Vilniaus apskr.",NA,20,11,9,0,19,0,2020-10-02 06:46:11,0,1
41,"48","Kalvarijos","4","Marijampolės apskr.",NA,6,2,4,0,5,0,2020-10-02 06:46:13,0,1
42,"52","Kauno r.","2","Kauno apskr.",NA,145,71,74,84,59,2,2020-10-02 06:46:15,36,0
44,"88","Šilutės r.","3","Klaipėdos apskr.",NA,16,9,7,1,15,0,2020-10-02 06:46:16,1,0
45,"77","Tauragės r.","7","Tauragės apskr.",NA,52,40,12,9,43,0,2020-10-02 06:46:18,2,0
46,"59","Lazdijų r.","1","Alytaus apskr.",NA,7,3,4,0,7,0,2020-10-02 06:46:20,0,0
47,"94","Jurbarko r.","7","Tauragės apskr.",NA,24,15,9,8,15,0,2020-10-02 06:46:22,3,1
48,"42","Elektrėnų","10","Vilniaus apskr.",NA,29,15,14,17,12,0,2020-10-02 06:46:23,7,0
49,"23","Neringos","3","Klaipėdos apskr.",NA,2,1,1,1,1,0,2020-10-02 06:46:25,0,0
50,"61","Mažeikių r.","8","Telšių apskr.",NA,45,21,24,27,17,1,2020-10-02 06:46:27,18,0
51,"45","Ignalinos r.","9","Utenos apskr.",NA,25,12,13,3,22,0,2020-10-02 06:46:28,1,0
52,"78","Telšių r.","8","Telšių apskr.",NA,23,10,13,11,10,2,2020-10-02 06:46:30,9,0
53,"68","Plungės r.","8","Telšių apskr.",NA,17,7,10,7,10,0,2020-10-02 06:46:32,2,0
54,"56","Kretingos r.","3","Klaipėdos apskr.",NA,66,25,41,1,61,4,2020-10-02 06:46:33,0,0
55,"38","Varėnos r.","1","Alytaus apskr.",NA,3,2,1,2,0,1,2020-10-02 06:46:35,1,0
56,"33","Alytaus r.","1","Alytaus apskr.",NA,8,5,3,1,7,0,2020-10-02 06:46:36,0,0
57,"72","Raseinių r.","2","Kauno apskr.",NA,362,124,238,353,6,3,2020-10-02 06:46:39,312,0
59,"13","Vilniaus m.","10","Vilniaus apskr.",NA,1269,610,659,623,618,23,2020-10-02 06:46:42,264,5
60,"87","Šilalės r.","7","Tauragės apskr.",NA,11,10,1,4,7,0,2020-10-02 06:46:44,0,0
26,"21","Klaipėdos m.","3","Klaipėdos apskr.",NA,377,157,220,74,285,18,2020-10-02 06:46:46,23,0
20,"30","Visagino","9","Utenos apskr.",NA,15,8,7,4,10,1,2020-10-02 06:46:48,1,0
58,"67","Pasvalio r.","5","Panevėžio apskr.",NA,18,8,10,8,10,0,2020-10-02 06:46:49,5,0
21,"27","Panevėžio m.","5","Panevėžio apskr.",NA,125,63,62,43,81,1,2020-10-02 06:46:52,28,0
29,"29","Šiaulių m.","6","Šiaulių apskr.",NA,247,101,146,217,29,1,2020-10-02 06:46:54,156,0
30,"12","Birštono","2","Kauno apskr.",NA,1,1,0,1,0,0,2020-10-02 06:46:57,0,0
43,"65","Pakruojo r.","6","Šiaulių apskr.",NA,8,2,6,8,0,0,2020-10-02 06:46:59,5,0
