"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","PLOTAS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","SHAPE_AREA","SHAPE_LEN","ATVEJAI","ATVEJAI_10000_GYV","GYV_SK","GYDOMA_10000_GYV","ATVEJAI_14","ATVEJAI_14_100000","ATVEJAI_14_100000LT","MIRTYS_KITA"
93565,NA,"Utenos r.",NA,NA,NA,NA,15,6,9,5,10,0,2020-10-04 06:45:11,0,0,15,40.3,37179,13.4,5,13.4,51.6,0
93566,NA,"Kaišiadorių r.",NA,NA,NA,NA,12,6,6,8,4,0,2020-10-04 06:45:12,0,0,12,40.6,29526,27.1,3,10.2,51.6,0
93567,NA,"Vilkaviškio r.",NA,NA,NA,NA,10,5,5,2,7,1,2020-10-04 06:45:14,0,0,10,28.9,34660,5.8,0,0,51.6,0
93568,NA,"Prienų r.",NA,NA,NA,NA,29,11,18,3,25,1,2020-10-04 06:45:15,0,0,29,112.4,25802,11.6,0,0,51.6,0
96065,NA,"Jonavos r.",NA,NA,NA,NA,23,7,16,4,19,0,2020-10-04 06:45:16,0,0,23,55.9,41163,9.7,3,7.3,51.6,0
96066,NA,"Rietavo",NA,NA,NA,NA,7,5,2,1,6,0,2020-10-04 06:45:17,0,0,7,96.4,7258,13.8,1,13.8,51.6,0
96067,NA,"Marijampolės",NA,NA,NA,NA,98,44,54,11,83,4,2020-10-04 06:45:18,0,0,98,182.3,53772,20.5,7,13,51.6,0
96068,NA,"Kauno m.",NA,NA,NA,NA,562,295,267,306,247,8,2020-10-04 06:45:20,0,0,562,194.2,289380,105.7,152,52.5,51.6,1
96069,NA,"Alytaus m.",NA,NA,NA,NA,36,21,15,3,32,1,2020-10-04 06:45:21,0,0,36,72.2,49888,6,1,2,51.6,0
96070,NA,"Druskininkų",NA,NA,NA,NA,8,5,3,7,1,0,2020-10-04 06:45:22,0,0,8,41.9,19109,36.6,7,36.6,51.6,0
96071,NA,"Joniškio r.",NA,NA,NA,NA,16,9,7,1,14,1,2020-10-04 06:45:24,0,0,16,77.2,20726,4.8,1,4.8,51.6,0
96072,NA,"Kazlų Rūdos",NA,NA,NA,NA,3,0,3,0,3,0,2020-10-04 06:45:25,0,0,3,26.5,11337,0,0,0,51.6,0
96073,NA,"Biržų r.",NA,NA,NA,NA,19,9,10,3,16,0,2020-10-04 06:45:26,0,0,19,83.6,22718,13.2,1,4.4,51.6,0
96074,NA,"Šiaulių r.",NA,NA,NA,NA,97,46,51,84,12,1,2020-10-04 06:45:27,0,0,97,234.1,41442,202.7,67,161.7,51.6,0
96075,NA,"Klaipėdos r.",NA,NA,NA,NA,94,47,47,18,72,4,2020-10-04 06:45:28,0,0,94,156.3,60139,29.9,8,13.3,51.6,0
96076,NA,"Anykščių r.",NA,NA,NA,NA,11,5,6,1,10,0,2020-10-04 06:45:30,0,0,11,47.8,23034,4.3,1,4.3,51.6,0
96077,NA,"Akmenės r.",NA,NA,NA,NA,19,10,9,14,5,0,2020-10-04 06:45:31,0,0,19,101.3,18764,74.6,5,26.6,51.6,0
96078,NA,"Molėtų r.",NA,NA,NA,NA,45,12,33,24,21,0,2020-10-04 06:45:32,0,0,45,262.3,17153,139.9,1,5.8,51.6,0
96079,NA,"Radviliškio r.",NA,NA,NA,NA,212,72,140,199,9,0,2020-10-04 06:45:34,0,0,212,605.8,34995,568.7,146,417.2,51.6,4
96080,NA,"Rokiškio r.",NA,NA,NA,NA,22,9,13,16,6,0,2020-10-04 06:45:35,0,0,22,78.4,28070,57,4,14.3,51.6,0
96081,NA,"Šakių r.",NA,NA,NA,NA,17,10,7,5,11,1,2020-10-04 06:45:36,0,0,17,63.7,26698,18.7,4,15,51.6,0
96082,NA,"Panevėžio r.",NA,NA,NA,NA,26,15,11,11,14,1,2020-10-04 06:45:37,0,0,26,73.6,35324,31.1,7,19.8,51.6,0
96083,NA,"Trakų r.",NA,NA,NA,NA,41,19,22,20,21,0,2020-10-04 06:45:38,0,0,41,126,32546,61.5,3,9.2,51.6,0
96084,NA,"Kupiškio r.",NA,NA,NA,NA,18,10,8,7,11,0,2020-10-04 06:45:40,0,0,18,110.1,16356,42.8,4,24.5,51.6,0
96085,NA,"Skuodo r.",NA,NA,NA,NA,11,2,9,4,7,0,2020-10-04 06:45:41,0,0,11,68.4,16078,24.9,2,12.4,51.6,0
96086,NA,"Palangos m.",NA,NA,NA,NA,15,8,7,2,12,1,2020-10-04 06:45:42,0,0,15,93.5,16046,12.5,1,6.2,51.6,0
96087,NA,"Pagėgių",NA,NA,NA,NA,5,0,5,2,3,0,2020-10-04 06:45:43,0,0,5,68.6,7288,27.4,0,0,51.6,0
96088,NA,"Šalčininkų r.",NA,NA,NA,NA,35,12,23,3,32,0,2020-10-04 06:45:44,0,0,35,114.7,30520,9.8,0,0,51.6,0
96089,NA,"Vilniaus r.",NA,NA,NA,NA,377,149,228,77,293,3,2020-10-04 06:45:46,0,0,377,376.4,100158,76.9,29,29,51.6,4
96090,NA,"Švenčionių r.",NA,NA,NA,NA,49,18,31,25,24,0,2020-10-04 06:45:47,0,0,49,213.7,22932,109,1,4.4,51.6,0
96091,NA,"Zarasų r.",NA,NA,NA,NA,6,5,1,2,4,0,2020-10-04 06:45:48,0,0,6,40.2,14916,13.4,1,6.7,51.6,0
96092,NA,"Kėdainių r.",NA,NA,NA,NA,38,21,17,21,16,0,2020-10-04 06:45:50,0,0,38,83.9,45285,46.4,11,24.3,51.6,1
96093,NA,"Ukmergės r.",NA,NA,NA,NA,109,37,72,19,80,9,2020-10-04 06:45:51,0,0,109,325.7,33471,56.8,8,23.9,51.6,1
96094,NA,"Kelmės r.",NA,NA,NA,NA,37,9,28,34,3,0,2020-10-04 06:45:52,0,0,37,145.8,25382,134,28,110.3,51.6,0
96095,NA,"Širvintų r.",NA,NA,NA,NA,20,11,9,0,19,0,2020-10-04 06:45:53,0,0,20,132.7,15076,0,0,0,51.6,1
