"OBJECTID","AMZIAUSGRUPE","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","KITA","VISO","GYV_SKAIC","GYV_SKAIC_V","GYV_SKAIC_M","ATVEJAI_V_100000","ATVEJAI_M_100000","ATVEJAI_VISI_100000"
1,"0-9",NA,1303,666,637,0,1303,290102,148908,141194,447.3,451.2,449.2
2,"10-19",NA,2303,1199,1103,1,2302,263568,134947,128621,888.5,857.6,873.8
3,"20-29",NA,6593,3194,3391,8,6585,339736,177466,162270,1799.8,2089.7,1940.6
4,"30-39",NA,7638,3648,3981,9,7629,359239,188972,170267,1930.4,2338.1,2126.2
5,"40-49",NA,8001,3322,4670,9,7992,369722,183873,185849,1806.7,2512.8,2164.1
6,"50-59",NA,8913,3338,5572,3,8910,419039,196469,222570,1699,2503.5,2127
7,"60-69",NA,5513,2291,3222,0,5513,351248,147788,203460,1550.2,1583.6,1569.5
8,"70-79",NA,2156,953,1203,0,2156,236890,81674,155216,1166.8,775,910.1
9,"Virš 80",NA,2320,588,1467,265,2055,164546,44257,120289,1328.6,1219.6,1409.9
