"OBJECTID","AMZIAUSGRUPE","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","KITA","VISO","GYV_SKAIC","GYV_SKAIC_V","GYV_SKAIC_M","ATVEJAI_V_100000","ATVEJAI_M_100000","ATVEJAI_VISI_100000"
1,"0-9",NA,33,14,19,0,33,290102,148908,141194,9.4,13.5,11.4
2,"10-19",NA,70,35,35,0,70,263568,134947,128621,25.9,27.2,26.6
3,"20-29",NA,254,131,123,0,254,339736,177466,162270,73.8,75.8,74.8
4,"30-39",NA,276,152,124,0,276,359239,188972,170267,80.4,72.8,76.8
5,"40-49",NA,358,154,204,0,358,369722,183873,185849,83.8,109.8,96.8
6,"50-59",NA,441,168,273,0,441,419039,196469,222570,85.5,122.7,105.2
7,"60-69",NA,290,127,163,0,290,351248,147788,203460,85.9,80.1,82.6
8,"70-79",NA,141,59,82,0,141,236890,81674,155216,72.2,52.8,59.5
9,"Virš 80",NA,230,82,148,0,230,164546,44257,120289,185.3,123,139.8
