"OBJECTID","AMZIAUSGRUPE","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","KITA","VISO","GYV_SKAIC","GYV_SKAIC_V","GYV_SKAIC_M","ATVEJAI_V_100000","ATVEJAI_M_100000","ATVEJAI_VISI_100000"
1,"0-9",NA,43,19,24,0,43,290102,148908,141194,12.8,17,14.8
2,"10-19",NA,76,40,36,0,76,263568,134947,128621,29.6,28,28.8
3,"20-29",NA,268,137,131,0,268,339736,177466,162270,77.2,80.7,78.9
4,"30-39",NA,306,165,141,0,306,359239,188972,170267,87.3,82.8,85.2
5,"40-49",NA,381,167,214,0,381,369722,183873,185849,90.8,115.1,103.1
6,"50-59",NA,475,184,291,0,475,419039,196469,222570,93.7,130.7,113.4
7,"60-69",NA,308,133,175,0,308,351248,147788,203460,90,86,87.7
8,"70-79",NA,145,61,84,0,145,236890,81674,155216,74.7,54.1,61.2
9,"Virš 80",NA,171,52,117,2,169,164546,44257,120289,117.5,97.3,103.9
