"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","PLOTAS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","SHAPE_AREA","SHAPE_LEN","ATVEJAI","ATVEJAI_10000_GYV","GYV_SK","GYDOMA_10000_GYV","ATVEJAI_14","ATVEJAI_14_100000","ATVEJAI_14_100000LT","MIRTYS_KITA"
98305,NA,"Utenos r.",NA,NA,NA,NA,20,6,14,10,10,0,2020-10-14 06:35:13,0,0,20,53.8,37179,26.9,8,21.5,64.8,0
98306,NA,"Kaišiadorių r.",NA,NA,NA,NA,18,8,10,13,5,0,2020-10-14 06:35:14,0,0,18,61,29526,44,6,20.3,64.8,0
98307,NA,"Vilkaviškio r.",NA,NA,NA,NA,11,6,5,2,8,1,2020-10-14 06:35:16,0,0,11,31.7,34660,5.8,1,2.9,64.8,0
98308,NA,"Prienų r.",NA,NA,NA,NA,32,12,20,3,28,1,2020-10-14 06:35:17,0,0,32,124,25802,11.6,3,11.6,64.8,0
98309,NA,"Jonavos r.",NA,NA,NA,NA,27,9,18,7,20,0,2020-10-14 06:35:19,0,0,27,65.6,41163,17,7,17,64.8,0
98310,NA,"Rietavo",NA,NA,NA,NA,14,6,8,8,6,0,2020-10-14 06:35:20,0,0,14,192.9,7258,110.2,8,110.2,64.8,0
98311,NA,"Marijampolės",NA,NA,NA,NA,104,46,58,10,90,4,2020-10-14 06:35:22,0,0,104,193.4,53772,18.6,8,14.9,64.8,0
98312,NA,"Kauno m.",NA,NA,NA,NA,720,350,370,421,288,9,2020-10-14 06:35:24,0,0,720,248.8,289380,145.5,217,75,64.8,2
98313,NA,"Alytaus m.",NA,NA,NA,NA,39,22,17,3,35,1,2020-10-14 06:35:26,0,0,39,78.2,49888,6,3,6,64.8,0
98314,NA,"Druskininkų",NA,NA,NA,NA,22,13,9,21,1,0,2020-10-14 06:35:27,0,0,22,115.1,19109,109.9,19,99.4,64.8,0
98315,NA,"Joniškio r.",NA,NA,NA,NA,38,20,18,22,14,2,2020-10-14 06:35:28,0,0,38,183.3,20726,106.1,22,106.1,64.8,0
98316,NA,"Kazlų Rūdos",NA,NA,NA,NA,5,1,4,2,3,0,2020-10-14 06:35:30,0,0,5,44.1,11337,17.6,2,17.6,64.8,0
98317,NA,"Biržų r.",NA,NA,NA,NA,19,9,10,2,17,0,2020-10-14 06:35:32,0,0,19,83.6,22718,8.8,0,0,64.8,0
98318,NA,"Šiaulių r.",NA,NA,NA,NA,155,68,87,129,23,2,2020-10-14 06:35:33,0,0,155,374,41442,311.3,81,195.5,64.8,1
98319,NA,"Klaipėdos r.",NA,NA,NA,NA,103,52,51,24,75,4,2020-10-14 06:35:35,0,0,103,171.3,60139,39.9,13,21.6,64.8,0
98320,NA,"Anykščių r.",NA,NA,NA,NA,11,5,6,1,10,0,2020-10-14 06:35:36,0,0,11,47.8,23034,4.3,1,4.3,64.8,0
98321,NA,"Akmenės r.",NA,NA,NA,NA,19,10,9,3,14,2,2020-10-14 06:35:37,0,0,19,101.3,18764,16,2,10.7,64.8,0
98322,NA,"Molėtų r.",NA,NA,NA,NA,46,12,34,14,32,0,2020-10-14 06:35:39,0,0,46,268.2,17153,81.6,2,11.7,64.8,0
98323,NA,"Radviliškio r.",NA,NA,NA,NA,235,85,150,171,49,2,2020-10-14 06:35:40,0,0,235,671.5,34995,488.6,83,237.2,64.8,13
98324,NA,"Rokiškio r.",NA,NA,NA,NA,25,9,16,5,20,0,2020-10-14 06:35:42,0,0,25,89.1,28070,17.8,3,10.7,64.8,0
98325,NA,"Šakių r.",NA,NA,NA,NA,28,16,12,13,14,1,2020-10-14 06:35:43,0,0,28,104.9,26698,48.7,12,44.9,64.8,0
98326,NA,"Panevėžio r.",NA,NA,NA,NA,33,18,15,18,14,1,2020-10-14 06:35:44,0,0,33,93.4,35324,51,9,25.5,64.8,0
98327,NA,"Trakų r.",NA,NA,NA,NA,47,22,25,24,23,0,2020-10-14 06:35:46,0,0,47,144.4,32546,73.7,7,21.5,64.8,0
98328,NA,"Kupiškio r.",NA,NA,NA,NA,19,10,9,6,13,0,2020-10-14 06:35:47,0,0,19,116.2,16356,36.7,1,6.1,64.8,0
98329,NA,"Skuodo r.",NA,NA,NA,NA,21,6,15,13,8,0,2020-10-14 06:35:48,0,0,21,130.6,16078,80.9,11,68.4,64.8,0
98330,NA,"Palangos m.",NA,NA,NA,NA,19,8,11,6,12,1,2020-10-14 06:35:50,0,0,19,118.4,16046,37.4,5,31.2,64.8,0
98331,NA,"Pagėgių",NA,NA,NA,NA,6,0,6,1,5,0,2020-10-14 06:35:51,0,0,6,82.3,7288,13.7,1,13.7,64.8,0
98332,NA,"Šalčininkų r.",NA,NA,NA,NA,36,12,24,2,34,0,2020-10-14 06:35:52,0,0,36,118,30520,6.6,1,3.3,64.8,0
98333,NA,"Vilniaus r.",NA,NA,NA,NA,419,172,247,109,303,3,2020-10-14 06:35:54,0,0,419,418.3,100158,108.8,54,53.9,64.8,4
98334,NA,"Švenčionių r.",NA,NA,NA,NA,72,31,41,34,38,0,2020-10-14 06:35:56,0,0,72,314,22932,148.3,23,100.3,64.8,0
98335,NA,"Zarasų r.",NA,NA,NA,NA,6,5,1,1,5,0,2020-10-14 06:35:57,0,0,6,40.2,14916,6.7,1,6.7,64.8,0
98336,NA,"Kėdainių r.",NA,NA,NA,NA,42,24,18,19,22,0,2020-10-14 06:35:59,0,0,42,92.7,45285,42,6,13.2,64.8,1
98337,NA,"Ukmergės r.",NA,NA,NA,NA,115,40,75,23,82,9,2020-10-14 06:36:00,0,0,115,343.6,33471,68.7,6,17.9,64.8,1
98338,NA,"Kelmės r.",NA,NA,NA,NA,87,31,56,76,10,1,2020-10-14 06:36:01,0,0,87,342.8,25382,299.4,62,244.3,64.8,0
