"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","PLOTAS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","SHAPE_AREA","SHAPE_LEN","ATVEJAI","ATVEJAI_10000_GYV","GYV_SK","GYDOMA_10000_GYV","ATVEJAI_14","ATVEJAI_14_100000","ATVEJAI_14_100000LT","MIRTYS_KITA"
115065,NA,"Utenos r.",NA,NA,NA,NA,251,113,138,186,65,0,2020-11-21 10:30:30,0,0,251,675.1,37179,500.3,167,449.2,789.2,0
115066,NA,"Kaišiadorių r.",NA,NA,NA,NA,254,147,107,215,35,4,2020-11-21 10:30:30,0,0,254,860.3,29526,728.2,112,379.3,789.2,0
115067,NA,"Vilkaviškio r.",NA,NA,NA,NA,264,119,145,205,57,1,2020-11-21 10:30:30,0,0,264,761.7,34660,591.5,224,646.3,789.2,1
115068,NA,"Prienų r.",NA,NA,NA,NA,378,145,233,276,98,3,2020-11-21 10:30:30,0,0,378,1465,25802,1069.7,220,852.6,789.2,1
115069,NA,"Jonavos r.",NA,NA,NA,NA,447,227,220,383,62,2,2020-11-21 10:30:30,0,0,447,1085.9,41163,930.4,256,621.9,789.2,0
115070,NA,"Rietavo",NA,NA,NA,NA,144,52,92,84,57,3,2020-11-21 10:30:30,0,0,144,1984,7258,1157.3,89,1226.2,789.2,0
115071,NA,"Marijampolės",NA,NA,NA,NA,968,424,544,761,189,17,2020-11-21 10:30:30,0,0,968,1800.2,53772,1415.2,504,937.3,789.2,1
115072,NA,"Kauno m.",NA,NA,NA,NA,5080,2295,2785,4124,898,43,2020-11-21 10:30:30,0,0,5080,1755.5,289380,1425.1,2367,818,789.2,15
115073,NA,"Alytaus m.",NA,NA,NA,NA,806,318,488,748,55,3,2020-11-21 10:30:30,0,0,806,1615.6,49888,1499.4,611,1224.7,789.2,0
115074,NA,"Druskininkų",NA,NA,NA,NA,179,74,105,141,35,0,2020-11-21 10:30:30,0,0,179,936.7,19109,737.9,132,690.8,789.2,1
115075,NA,"Joniškio r.",NA,NA,NA,NA,261,101,160,108,143,6,2020-11-21 10:30:30,0,0,261,1259.3,20726,521.1,88,424.6,789.2,4
115076,NA,"Kazlų Rūdos",NA,NA,NA,NA,80,35,45,53,26,1,2020-11-21 10:30:30,0,0,80,705.6,11337,467.5,43,379.3,789.2,0
115077,NA,"Biržų r.",NA,NA,NA,NA,152,61,91,85,64,0,2020-11-21 10:30:30,0,0,152,669.1,22718,374.2,84,369.7,789.2,1
115078,NA,"Šiaulių r.",NA,NA,NA,NA,870,382,487,726,123,10,2020-11-21 10:30:30,0,0,870,2099.3,41442,1751.8,433,1044.8,789.2,10
115079,NA,"Klaipėdos r.",NA,NA,NA,NA,953,427,525,718,223,10,2020-11-21 10:30:30,0,0,953,1584.7,60139,1193.9,477,793.2,789.2,2
115080,NA,"Anykščių r.",NA,NA,NA,NA,110,50,60,81,28,1,2020-11-21 10:30:30,0,0,110,477.6,23034,351.7,83,360.3,789.2,0
115081,NA,"Akmenės r.",NA,NA,NA,NA,124,55,69,87,35,2,2020-11-21 10:30:30,0,0,124,660.8,18764,463.7,75,399.7,789.2,0
115082,NA,"Molėtų r.",NA,NA,NA,NA,118,41,77,41,76,1,2020-11-21 10:30:30,0,0,118,687.9,17153,239,42,244.9,789.2,0
115083,NA,"Radviliškio r.",NA,NA,NA,NA,516,211,305,224,273,3,2020-11-21 10:30:30,0,0,516,1474.5,34995,640.1,206,588.7,789.2,16
115084,NA,"Rokiškio r.",NA,NA,NA,NA,132,63,69,87,44,1,2020-11-21 10:30:30,0,0,132,470.3,28070,309.9,86,306.4,789.2,0
115085,NA,"Šakių r.",NA,NA,NA,NA,216,90,126,157,56,3,2020-11-21 10:30:30,0,0,216,809,26698,588.1,144,539.4,789.2,0
115086,NA,"Panevėžio r.",NA,NA,NA,NA,398,178,220,305,89,3,2020-11-21 10:30:30,0,0,398,1126.7,35324,863.4,250,707.7,789.2,1
115087,NA,"Trakų r.",NA,NA,NA,NA,376,153,219,277,96,2,2020-11-21 10:30:30,0,0,376,1155.3,32546,851.1,201,617.6,789.2,0
115088,NA,"Kupiškio r.",NA,NA,NA,NA,141,66,75,82,57,2,2020-11-21 10:30:30,0,0,141,862.1,16356,501.3,48,293.5,789.2,0
115089,NA,"Skuodo r.",NA,NA,NA,NA,331,125,206,283,43,4,2020-11-21 10:30:30,0,0,331,2058.7,16078,1760.2,188,1169.3,789.2,1
115090,NA,"Palangos m.",NA,NA,NA,NA,221,116,105,174,44,3,2020-11-21 10:30:30,0,0,221,1377.3,16046,1084.4,108,673.1,789.2,0
115091,NA,"Pagėgių",NA,NA,NA,NA,27,11,16,15,11,0,2020-11-21 10:30:30,0,0,27,370.5,7288,205.8,15,205.8,789.2,1
115092,NA,"Šalčininkų r.",NA,NA,NA,NA,332,132,200,266,60,3,2020-11-21 10:30:30,0,0,332,1087.8,30520,871.6,230,753.6,789.2,2
115093,NA,"Vilniaus r.",NA,NA,NA,NA,1679,685,969,1168,491,9,2020-11-21 10:30:30,0,0,1679,1676.3,100158,1166.2,743,741.8,789.2,7
115094,NA,"Švenčionių r.",NA,NA,NA,NA,512,207,305,238,267,1,2020-11-21 10:30:30,0,0,512,2232.7,22932,1037.8,217,946.3,789.2,6
115095,NA,"Zarasų r.",NA,NA,NA,NA,35,20,15,24,10,1,2020-11-21 10:30:30,0,0,35,234.6,14916,160.9,22,147.5,789.2,0
115096,NA,"Kėdainių r.",NA,NA,NA,NA,668,274,394,568,89,8,2020-11-21 10:30:30,0,0,668,1475.1,45285,1254.3,453,1000.3,789.2,3
115097,NA,"Ukmergės r.",NA,NA,NA,NA,450,167,282,250,189,10,2020-11-21 10:30:30,0,0,450,1344.4,33471,746.9,233,696.1,789.2,1
115098,NA,"Kelmės r.",NA,NA,NA,NA,441,159,282,238,191,9,2020-11-21 10:30:30,0,0,441,1737.4,25382,937.7,147,579.1,789.2,3
115099,NA,"Širvintų r.",NA,NA,NA,NA,323,137,186,202,120,0,2020-11-21 10:30:30,0,0,323,2142.5,15076,1339.9,132,875.6,789.2,1
115100,NA,"Kalvarijos",NA,NA,NA,NA,102,39,63,70,28,3,2020-11-21 10:30:30,0,0,102,1001,10190,686.9,64,628.1,789.2,1
115101,NA,"Kauno r.",NA,NA,NA,NA,1605,723,882,1302,286,15,2020-11-21 10:30:30,0,0,1605,1664.2,96441,1350,737,764.2,789.2,2
115102,NA,"Šilutės r.",NA,NA,NA,NA,533,195,337,393,124,9,2020-11-21 10:30:30,0,0,533,1416.2,37637,1044.2,294,781.1,789.2,7
115103,NA,"Tauragės r.",NA,NA,NA,NA,618,278,340,463,143,11,2020-11-21 10:30:30,0,0,618,1634.7,37805,1224.7,428,1132.1,789.2,1
115104,NA,"Lazdijų r.",NA,NA,NA,NA,72,30,42,53,19,0,2020-11-21 10:30:30,0,0,72,392.8,18331,289.1,49,267.3,789.2,0
