"OBJECTID","AMZIAUSGRUPE","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","KITA","VISO","GYV_SKAIC","GYV_SKAIC_V","GYV_SKAIC_M","ATVEJAI_V_100000","ATVEJAI_M_100000","ATVEJAI_VISI_100000"
1,"0-9",NA,137,65,72,0,137,290102,148908,141194,43.7,51,47.2
2,"10-19",NA,313,169,144,0,313,263568,134947,128621,125.2,112,118.8
3,"20-29",NA,804,400,404,0,804,339736,177466,162270,225.4,249,236.7
4,"30-39",NA,882,450,432,0,882,359239,188972,170267,238.1,253.7,245.5
5,"40-49",NA,949,406,543,0,949,369722,183873,185849,220.8,292.2,256.7
6,"50-59",NA,1030,415,615,0,1030,419039,196469,222570,211.2,276.3,245.8
7,"60-69",NA,617,259,358,0,617,351248,147788,203460,175.3,176,175.7
8,"70-79",NA,264,115,149,0,264,236890,81674,155216,140.8,96,111.4
9,"Virš 80",NA,289,87,201,1,288,164546,44257,120289,196.6,167.1,175.6
